rollout/ep_rew_mean,train/explained_variance,train/n_updates,rollout/ep_len_mean,train/policy_loss,time/fps,time/time_elapsed,time/total_timesteps,train/entropy_loss,time/iterations,train/learning_rate,train/value_loss,eval/mean_reward,eval/mean_ep_length
232.74,0.9910518666729331,60499,1863.73,0.006527659483253956,446,10837,4840000,-0.08801884949207306,60500,0.0007,0.42564621567726135,,
235.39,0.944377738982439,60599,1900.17,0.003599168499931693,446,10854,4848000,-0.08939426392316818,60600,0.0007,3.0313079357147217,,
236.39,0.9777541514486074,60699,1912.18,0.013326550833880901,446,10872,4856000,-0.058627188205718994,60700,0.0007,1.4916025400161743,,
237.84,0.9930037232115865,60799,1935.51,-0.013621995225548744,446,10890,4864000,-0.08296257257461548,60800,0.0007,0.3070274889469147,,
228.64,0.974006986245513,60899,1926.97,-0.015599014237523079,446,10907,4872000,-0.06578277796506882,60900,0.0007,0.7435894012451172,,
223.92,0.8584412783384323,60999,1838.71,0.1825147569179535,446,10924,4880000,-0.06606417149305344,61000,0.0007,5.569587230682373,,
218.46,0.9836910460144281,61099,1750.32,-0.028972551226615906,446,10942,4888000,-0.06823968887329102,61100,0.0007,0.6496217250823975,,
215.23,0.9896111041307449,61199,1713.81,-0.10024216026067734,446,10959,4896000,-0.06423447281122208,61200,0.0007,0.559057354927063,,
219.67,0.9960464825853705,61299,1716.12,0.005133704748004675,446,10977,4904000,-0.0402962863445282,61300,0.0007,0.29571327567100525,,
227.24,0.9905862137675285,61399,1670.54,-0.08166204392910004,446,10994,4912000,-0.04440407082438469,61400,0.0007,0.47372743487358093,,
229.46,0.9609055146574974,61499,1663.0,-0.3177125155925751,446,11012,4920000,-0.07904472202062607,61500,0.0007,2.573648452758789,,
231.57,0.9710658919066191,61599,1680.19,-0.02344110608100891,446,11029,4928000,-0.06733665615320206,61600,0.0007,0.6782683730125427,,
238.48,0.988215584307909,61699,1745.13,-0.03175267204642296,446,11046,4936000,-0.09312900900840759,61700,0.0007,0.8751752972602844,,
236.47,0.9518366158008575,61799,1716.34,0.048483580350875854,446,11064,4944000,-0.09010839462280273,61800,0.0007,1.0556252002716064,,
231.09,0.9697937443852425,61899,1741.96,0.0183634664863348,446,11081,4952000,-0.054521121084690094,61900,0.0007,0.8475052118301392,,
,0.9890487715601921,61999,,0.0008497796370647848,,,4960000,-0.040004830807447433,,0.0007,0.3932960629463196,240.6,2517.4
234.3,,,1840.15,,446,11113,4960000,,62000,,,,
235.24,0.8972226828336716,62099,1886.96,-0.13804472982883453,446,11130,4968000,-0.056228745728731155,62100,0.0007,8.391858100891113,,
235.82,0.9921495243906975,62199,1908.34,0.011752285994589329,446,11147,4976000,-0.03617551922798157,62200,0.0007,0.4084407389163971,,
234.96,0.9900375539436936,62299,1887.44,-0.07671002298593521,446,11165,4984000,-0.07980719953775406,62300,0.0007,0.5195087790489197,,
226.3,0.959582332521677,62399,1847.31,0.0024226082023233175,446,11182,4992000,-0.07384636253118515,62400,0.0007,1.1451114416122437,,
225.38,0.9805927723646164,62499,1815.97,0.005042500328272581,446,11199,5000000,-0.06861736625432968,62500,0.0007,0.9940096735954285,,
223.93,0.9575359858572483,62599,1815.27,-0.0007191851618699729,446,11217,5008000,-0.04988706856966019,62600,0.0007,2.545222282409668,,
220.87,0.9747326318174601,62699,1799.15,-0.041673269122838974,446,11234,5016000,-0.09085702896118164,62700,0.0007,1.55825936794281,,
220.41,0.9944341732189059,62799,1813.76,0.013361710123717785,446,11252,5024000,-0.03539691120386124,62800,0.0007,0.2785063683986664,,
223.6,0.9475124552845955,62899,1875.87,-0.23342366516590118,446,11269,5032000,-0.040228769183158875,62900,0.0007,1.509738802909851,,
234.07,0.989834975451231,62999,1967.89,0.0037509500980377197,446,11287,5040000,-0.0543171763420105,63000,0.0007,0.512096643447876,,
240.25,0.966085709631443,63099,2032.35,-0.022102247923612595,446,11304,5048000,-0.04378529265522957,63100,0.0007,1.55600106716156,,
240.82,0.9390374720096588,63199,2028.5,0.004029420670121908,446,11321,5056000,-0.03180236369371414,63200,0.0007,3.126171350479126,,
236.93,0.9767789617180824,63299,2019.18,-0.049314238131046295,446,11339,5064000,-0.052564479410648346,63300,0.0007,0.8601104617118835,,
233.14,0.9940858981572092,63399,2030.68,-0.01610063575208187,446,11356,5072000,-0.06461912393569946,63400,0.0007,0.36547353863716125,,
232.15,0.9783974066376686,63499,1994.58,-0.00883986335247755,446,11373,5080000,-0.06810817867517471,63500,0.0007,1.28534734249115,,
223.86,0.9739487376064062,63599,1934.52,0.0020543469581753016,446,11390,5088000,-0.06560865044593811,63600,0.0007,0.8549113273620605,,
219.57,0.9950659042224288,63699,1839.86,-0.008234255015850067,446,11408,5096000,-0.08178263902664185,63700,0.0007,0.3684336543083191,,
216.94,0.9903859347105026,63799,1810.04,0.0151521610096097,446,11425,5104000,-0.061962056905031204,63800,0.0007,0.3797999322414398,,
219.47,0.9936060942709446,63899,1821.17,-0.036919526755809784,446,11443,5112000,-0.06475219875574112,63900,0.0007,0.5745486617088318,,
,0.9891341337934136,63999,,-0.017594411969184875,,,5120000,-0.07179486751556396,,0.0007,0.9141028523445129,194.2,1556.2
224.23,,,1848.08,,446,11471,5120000,,64000,,,,
219.41,0.9899471756070852,64099,1801.88,0.008866018615663052,446,11488,5128000,-0.06653233617544174,64100,0.0007,0.5072385668754578,,
225.99,0.9843227826058865,64199,1848.35,0.015781262889504433,446,11506,5136000,-0.055392444133758545,64200,0.0007,1.4611457586288452,,
229.6,0.9134336039423943,64299,1921.0,0.019256314262747765,446,11523,5144000,-0.09059272706508636,64300,0.0007,0.791813850402832,,
234.09,0.9787591584026814,64399,1904.1,0.003923357464373112,446,11541,5152000,-0.05797690153121948,64400,0.0007,1.061745524406433,,
233.89,0.9094840586185455,64499,1860.63,0.0036586092319339514,446,11558,5160000,-0.06819989532232285,64500,0.0007,2.3286097049713135,,
228.98,0.952728983014822,64599,1812.22,-0.05382413789629936,446,11576,5168000,-0.08624951541423798,64600,0.0007,2.376384973526001,,
228.1,0.924607627093792,64699,1820.05,0.07166552543640137,446,11594,5176000,-0.05778205394744873,64700,0.0007,1.670492172241211,,
230.07,0.9633102938532829,64799,1894.6,-0.005677615292370319,446,11611,5184000,-0.057086385786533356,64800,0.0007,1.2631380558013916,,
232.87,0.9921179823577404,64899,1921.88,0.006956848781555891,446,11629,5192000,-0.05302133783698082,64900,0.0007,0.4668614864349365,,
235.96,0.9897017478942871,64999,1972.73,-0.0035198472905904055,446,11646,5200000,-0.0716124102473259,65000,0.0007,0.5125650763511658,,
237.73,0.9766279850155115,65099,1990.81,0.03077334724366665,446,11663,5208000,-0.08847089856863022,65100,0.0007,1.2831085920333862,,
239.4,0.9874059250578284,65199,2024.74,-0.02510540746152401,446,11681,5216000,-0.0583965890109539,65200,0.0007,0.8386057019233704,,
237.71,0.8031266629695892,65299,1864.27,-0.05277801305055618,446,11698,5224000,-0.049996912479400635,65300,0.0007,8.645323753356934,,
234.39,0.9929677904583514,65399,1745.2,-0.04192710667848587,446,11716,5232000,-0.043505337089300156,65400,0.0007,0.531999945640564,,
228.56,0.9748670589178801,65499,1684.14,-0.03343212977051735,446,11733,5240000,-0.050830282270908356,65500,0.0007,1.1947039365768433,,
223.14,0.9201808795332909,65599,1617.59,0.014939308166503906,446,11750,5248000,-0.042119015008211136,65600,0.0007,1.4378671646118164,,
221.68,0.9958914294838905,65699,1614.01,-0.013649256899952888,446,11767,5256000,-0.06226107105612755,65700,0.0007,0.33129021525382996,,
218.71,0.9753989204764366,65799,1678.32,-0.13215510547161102,446,11785,5264000,-0.07355725020170212,65800,0.0007,1.4522422552108765,,
222.5,0.9566299691796303,65899,1757.03,-0.010361546650528908,446,11803,5272000,-0.06497198343276978,65900,0.0007,0.4557742774486542,,
,0.9377336129546165,65999,,0.010755273513495922,,,5280000,-0.024970220401883125,,0.0007,1.1571983098983765,274.6,2273.4
224.44,,,1781.34,,445,11838,5280000,,66000,,,,
231.2,0.9923851522617042,66099,1902.1,-0.017690738663077354,446,11855,5288000,-0.049852341413497925,66100,0.0007,0.38590487837791443,,
237.48,0.7155553102493286,66199,1990.9,-0.16551220417022705,446,11872,5296000,-0.05108525976538658,66200,0.0007,5.73666524887085,,
240.69,0.918597124516964,66299,2026.43,0.002459644339978695,446,11890,5304000,-0.029037434607744217,66300,0.0007,5.118490695953369,,
244.61,0.9234316200017929,66399,2047.25,-0.12830805778503418,446,11907,5312000,-0.03954632952809334,66400,0.0007,3.02451753616333,,
243.75,0.9715110566467047,66499,2039.08,-0.03754391893744469,446,11925,5320000,-0.04109508544206619,66500,0.0007,1.8787354230880737,,
244.19,0.9962704316712916,66599,2040.23,0.0035166689194738865,446,11942,5328000,-0.029399722814559937,66600,0.0007,0.3702082335948944,,
240.14,0.964422732591629,66699,1888.49,-0.014053828082978725,446,11960,5336000,-0.07550880312919617,66700,0.0007,1.1398077011108398,,
235.5,0.9778735525906086,66799,1825.46,0.010651275515556335,446,11977,5344000,-0.049745406955480576,66800,0.0007,1.8120956420898438,,
237.73,0.9467018805444241,66899,1844.15,-0.04145161435008049,446,11994,5352000,-0.08857670426368713,66900,0.0007,1.8434171676635742,,
245.54,0.985170841217041,66999,1746.02,0.013158708810806274,446,12012,5360000,-0.0946125015616417,67000,0.0007,1.0263928174972534,,
249.35,0.976829232648015,67099,1671.45,0.0011435023043304682,446,12029,5368000,-0.043422382324934006,67100,0.0007,0.9910861849784851,,
247.95,0.9790522251278162,67199,1687.49,0.002447244944050908,446,12048,5376000,-0.026432394981384277,67200,0.0007,0.9877097010612488,,
259.96,0.9865259015932679,67299,1705.77,0.021832849830389023,446,12065,5384000,-0.07844695448875427,67300,0.0007,1.0608762502670288,,
265.98,0.9859702428802848,67399,1628.18,0.01695326529443264,446,12082,5392000,-0.054788798093795776,67400,0.0007,0.7802402377128601,,
263.6,0.9803572222590446,67499,1607.27,-0.025311646983027458,446,12100,5400000,-0.04769149050116539,67500,0.0007,1.2120109796524048,,
266.23,0.9765023849904537,67599,1594.81,-0.05812232568860054,446,12117,5408000,-0.11458646506071091,67600,0.0007,1.6728647947311401,,
269.99,0.993751086294651,67699,1651.94,-0.007564769126474857,446,12134,5416000,-0.03153368458151817,67700,0.0007,0.514686107635498,,
269.68,0.9743974786251783,67799,1644.29,-0.048466309905052185,446,12151,5424000,-0.07299259305000305,67800,0.0007,1.8879823684692383,,
265.18,0.990131520666182,67899,1674.02,0.009860909543931484,446,12169,5432000,-0.12725040316581726,67900,0.0007,0.545454204082489,,
,0.9857853706926107,67999,,0.0008743726066313684,,,5440000,-0.05761561915278435,,0.0007,0.8420088887214661,279.6,2171.4
262.21,,,1715.91,,445,12198,5440000,,68000,,,,
264.69,0.9701086916029453,68099,1786.4,-0.2710900902748108,445,12215,5448000,-0.06415485590696335,68100,0.0007,1.9686899185180664,,
263.56,0.9907334037125111,68199,1962.05,0.019050229340791702,446,12233,5456000,-0.033571261912584305,68200,0.0007,0.7629207968711853,,
263.27,0.7547256648540497,68299,1944.03,-0.11721409857273102,446,12250,5464000,-0.05018624663352966,68300,0.0007,6.800032138824463,,
247.86,0.9964637036900967,68399,1941.6,0.003334356239065528,446,12267,5472000,-0.032771091908216476,68400,0.0007,0.18072576820850372,,
246.0,0.9898372134193778,68499,2006.61,0.02997656725347042,446,12285,5480000,-0.08855701237916946,68500,0.0007,0.6044558882713318,,
247.22,0.9861950930207968,68599,2106.41,-0.01593707874417305,446,12302,5488000,-0.0763021931052208,68600,0.0007,0.8896328210830688,,
247.55,0.8988635390996933,68699,2117.99,-0.054104991257190704,446,12319,5496000,-0.05328914150595665,68700,0.0007,8.383512496948242,,
255.19,0.9822871182113886,68799,1914.83,-0.011306594125926495,446,12337,5504000,-0.0945405438542366,68800,0.0007,0.7872610092163086,,
264.53,0.9557208642363548,68899,1867.56,0.017127973958849907,446,12354,5512000,-0.05949641019105911,68900,0.0007,3.5351321697235107,,
275.6,0.9749782029539347,68999,1915.16,0.00391384307295084,446,12371,5520000,-0.07143866270780563,69000,0.0007,1.4376839399337769,,
278.27,0.9298955649137497,69099,1823.22,-0.02636989764869213,446,12389,5528000,-0.07687459141016006,69100,0.0007,2.2113873958587646,,
273.72,0.9793254900723696,69199,1757.74,-0.1004663035273552,446,12406,5536000,-0.06423860788345337,69200,0.0007,1.2211164236068726,,
270.27,0.9895182577893138,69299,1774.85,-0.01694217137992382,446,12423,5544000,-0.06082146242260933,69300,0.0007,0.6734203696250916,,
264.15,0.9956692573614419,69399,1880.85,-0.015417657792568207,446,12441,5552000,-0.07220467925071716,69400,0.0007,0.4846244752407074,,
257.82,0.9797251541167498,69499,1913.85,-0.016622338443994522,446,12458,5560000,-0.07062764465808868,69500,0.0007,1.3615882396697998,,
260.25,0.9415946081280708,69599,1945.36,-0.17505554854869843,446,12475,5568000,-0.08849944919347763,69600,0.0007,2.8743417263031006,,
270.13,0.9940055632032454,69699,1947.85,-0.004604188725352287,446,12493,5576000,-0.09917311370372772,69700,0.0007,0.6189797520637512,,
277.91,0.9939789553172886,69799,1917.34,0.017823223024606705,446,12510,5584000,-0.07753580063581467,69800,0.0007,0.4246841371059418,,
287.1,0.8296873420476913,69899,1890.05,-0.23115336894989014,446,12528,5592000,-0.09409245103597641,69900,0.0007,3.4714486598968506,,
,0.9956911108456552,69999,,-0.0013356456765905023,,,5600000,-0.09871865808963776,,0.0007,0.28119105100631714,262.6,1637.0
285.18,,,1803.33,,446,12554,5600000,,70000,,,,
284.16,0.9632230326533318,70099,1680.89,-0.08870715647935867,446,12571,5608000,-0.07019740343093872,70100,0.0007,2.505446672439575,,
291.05,0.9842216335237026,70199,1639.97,0.02313346043229103,446,12589,5616000,-0.044866275042295456,70200,0.0007,0.44587770104408264,,
302.27,0.99569744290784,70299,1606.07,0.005733195226639509,446,12606,5624000,-0.046380795538425446,70300,0.0007,0.33823585510253906,,
306.28,0.9982304176082835,70399,1596.02,-0.005986838135868311,446,12624,5632000,-0.05304938554763794,70400,0.0007,0.14621733129024506,,
312.68,0.962168101221323,70499,1612.93,-0.06894566863775253,446,12641,5640000,-0.08661522716283798,70500,0.0007,3.1919631958007812,,
309.12,0.9941493808291852,70599,1637.27,-0.044653404504060745,446,12658,5648000,-0.05516832694411278,70600,0.0007,0.36684876680374146,,
311.64,0.9848590893670917,70699,1682.19,-0.15924474596977234,446,12675,5656000,-0.07825900614261627,70700,0.0007,1.7217082977294922,,
305.37,0.9865165874361992,70799,1724.22,-0.012300576083362103,446,12692,5664000,-0.08665855973958969,70800,0.0007,0.9090659022331238,,
292.03,0.9930868702940643,70899,1798.46,0.07077600806951523,446,12709,5672000,-0.057482000440359116,70900,0.0007,0.46098002791404724,,
290.32,0.9308459460735321,70999,1826.86,-0.0005121013964526355,446,12727,5680000,-0.0829119086265564,71000,0.0007,2.0415537357330322,,
281.02,0.9783102665096521,71099,1793.64,-0.03476641699671745,446,12745,5688000,-0.07490204274654388,71100,0.0007,1.3536268472671509,,
297.54,0.9607426673173904,71199,1784.01,-0.05269213393330574,446,12762,5696000,-0.08999142795801163,71200,0.0007,1.1517128944396973,,
289.18,0.9842031691223383,71299,1836.57,0.011375371366739273,446,12779,5704000,-0.05727062746882439,71300,0.0007,1.1690211296081543,,
285.35,0.9882074538618326,71399,1825.01,-0.013869202695786953,446,12796,5712000,-0.07044892758131027,71400,0.0007,0.9657968878746033,,
282.21,0.9211127609014511,71499,1796.09,-0.12748122215270996,446,12813,5720000,-0.07947251945734024,71500,0.0007,7.904958248138428,,
292.25,0.9854007409885526,71599,1765.02,0.0049031563103199005,446,12831,5728000,-0.10848355293273926,71600,0.0007,1.0425896644592285,,
280.47,0.9929854702204466,71699,1759.17,0.04049358144402504,446,12848,5736000,-0.07431233674287796,71700,0.0007,0.6415961980819702,,
284.88,0.9930679420940578,71799,1707.54,0.03691057860851288,446,12865,5744000,-0.0577722005546093,71800,0.0007,0.6973319053649902,,
296.63,0.9931971468031406,71899,1721.01,-0.003738637315109372,446,12882,5752000,-0.04277058318257332,71900,0.0007,0.4842406213283539,,
,0.9904512837529182,71999,,-0.019871005788445473,,,5760000,-0.04966374486684799,,0.0007,0.4661596417427063,262.6,1797.8
300.15,,,1728.7,,446,12912,5760000,,72000,,,,
292.27,0.9754212498664856,72099,1631.01,0.03341115266084671,446,12930,5768000,-0.05461597442626953,72100,0.0007,1.7786072492599487,,
302.39,0.9908245783299208,72199,1680.82,-0.0015787164447829127,446,12947,5776000,-0.07747643440961838,72200,0.0007,0.5741774439811707,,
301.0,0.9692710749804974,72299,1650.39,-0.035952258855104446,446,12964,5784000,-0.05170373246073723,72300,0.0007,2.7733378410339355,,
297.83,0.9645782150328159,72399,1626.61,-0.030593300238251686,446,12982,5792000,-0.06795515865087509,72400,0.0007,1.492172122001648,,
299.76,0.9847033340483904,72499,1612.25,0.09970472753047943,446,12999,5800000,-0.1108967587351799,72500,0.0007,0.9038854837417603,,
313.88,0.9951894185505807,72599,1701.09,0.013326707296073437,446,13016,5808000,-0.06851672381162643,72600,0.0007,0.3961963951587677,,
323.44,0.9725798051804304,72699,1726.4,0.03476204350590706,446,13034,5816000,-0.08676756173372269,72700,0.0007,1.7460098266601562,,
328.3,0.9635268226265907,72799,1747.24,-0.1256273239850998,446,13051,5824000,-0.03771088644862175,72800,0.0007,1.8754541873931885,,
323.16,0.9759354460984468,72899,1770.05,-0.02378133498132229,446,13068,5832000,-0.11208952963352203,72900,0.0007,1.5281037092208862,,
314.16,0.987385205924511,72999,1727.95,-0.0055802734568715096,446,13086,5840000,-0.10094393789768219,73000,0.0007,1.0395921468734741,,
306.0,0.9964344722684473,73099,1743.01,-0.00039420323446393013,446,13104,5848000,-0.004108653403818607,73100,0.0007,0.20311732590198517,,
296.49,0.9906886024400592,73199,1687.14,-0.07168217748403549,446,13121,5856000,-0.045164503157138824,73200,0.0007,0.6198540925979614,,
288.28,0.9880085401237011,73299,1645.78,-0.025915279984474182,446,13139,5864000,-0.0378258042037487,73300,0.0007,0.6460067629814148,,
298.35,0.9912217315286398,73399,1621.5,-0.011098845861852169,446,13156,5872000,-0.10417365282773972,73400,0.0007,0.39462754130363464,,
310.89,0.9621123671531677,73499,1682.94,-0.04666835069656372,446,13173,5880000,-0.07433657348155975,73500,0.0007,3.0497918128967285,,
313.72,0.9904895648360252,73599,1667.59,0.018094679340720177,446,13190,5888000,-0.04460131749510765,73600,0.0007,0.4654907286167145,,
316.3,0.9721781555563211,73699,1707.5,-0.06496035307645798,446,13208,5896000,-0.04982270672917366,73700,0.0007,1.8500202894210815,,
329.27,0.9661761932075024,73799,1740.32,0.010092767886817455,446,13225,5904000,-0.06280157715082169,73800,0.0007,1.6586239337921143,,
328.97,0.9948776704259217,73899,1778.53,-0.004945445340126753,446,13242,5912000,-0.054381806403398514,73900,0.0007,0.4883232116699219,,
,0.9056446552276611,73999,,-0.003137093037366867,,,5920000,-0.07860400527715683,,0.0007,5.088622093200684,273.0,1612.4
329.85,,,1764.28,,446,13269,5920000,,74000,,,,
317.81,0.9916007751598954,74099,1790.68,-0.0014290094841271639,446,13286,5928000,-0.03600394353270531,74100,0.0007,0.43560510873794556,,
321.74,0.98177919536829,74199,1784.21,-0.05334065482020378,446,13304,5936000,-0.06644576787948608,74200,0.0007,0.9561670422554016,,
324.3,0.9765528943389654,74299,1754.53,0.01236449833959341,446,13321,5944000,-0.11375459283590317,74300,0.0007,1.2036739587783813,,
318.36,0.9870798457413912,74399,1732.98,0.024571461603045464,446,13339,5952000,-0.08434706181287766,74400,0.0007,0.6979963183403015,,
314.24,0.972140945494175,74499,1751.36,0.027653148397803307,446,13356,5960000,-0.11274119466543198,74500,0.0007,1.6525919437408447,,
306.58,0.9923106785863638,74599,1731.64,0.006738829892128706,446,13374,5968000,-0.04749832674860954,74600,0.0007,0.4029785096645355,,
304.72,0.991118230856955,74699,1689.13,-0.013624605722725391,446,13391,5976000,-0.10283362120389938,74700,0.0007,0.6652055382728577,,
298.77,0.7169475555419922,74799,1639.3,-0.06900668889284134,446,13409,5984000,-0.03762101009488106,74800,0.0007,18.30514907836914,,
299.08,0.9828930217772722,74899,1626.81,-0.02512432634830475,446,13426,5992000,-0.03104640357196331,74900,0.0007,1.1065508127212524,,
302.39,0.9868458826094866,74999,1586.97,-0.014935868792235851,446,13444,6000000,-0.10805179923772812,75000,0.0007,0.6563965082168579,,
323.6,0.9068272411823273,75099,1579.7,-0.1617734432220459,446,13461,6008000,-0.062181033194065094,75100,0.0007,4.921934604644775,,
330.58,0.9106730297207832,75199,1562.28,-0.035539086908102036,446,13479,6016000,-0.07002831250429153,75200,0.0007,1.8516113758087158,,
323.36,0.9592854380607605,75299,1553.14,-0.013454556465148926,446,13496,6024000,-0.10774737596511841,75300,0.0007,2.1731865406036377,,
326.2,0.9792441818863153,75399,1553.53,0.021114438772201538,446,13513,6032000,-0.15521660447120667,75400,0.0007,1.1185352802276611,,
316.81,0.9610576294362545,75499,1547.47,-0.009684196673333645,446,13531,6040000,-0.0544525682926178,75500,0.0007,1.6063131093978882,,
307.11,0.9975517035927624,75599,1556.16,-0.014855953864753246,446,13548,6048000,-0.06553339958190918,75600,0.0007,0.16936133801937103,,
292.78,0.952713031321764,75699,1587.5,0.0013651412446051836,446,13566,6056000,-0.07977583259344101,75700,0.0007,3.976116180419922,,
294.1,0.9848391199484468,75799,1641.09,0.029175905510783195,446,13584,6064000,-0.07609694451093674,75800,0.0007,0.7487813234329224,,
301.38,0.884660616517067,75899,1675.44,-0.013539108447730541,446,13601,6072000,-0.04990285634994507,75900,0.0007,10.697649955749512,,
,0.9895088095217943,75999,,0.021843893453478813,,,6080000,-0.09440003335475922,,0.0007,0.8263848423957825,359.6,1760.2
305.92,,,1718.25,,446,13624,6080000,,76000,,,,
308.07,0.9862443171441555,76099,1696.39,-0.002254736376926303,446,13641,6088000,-0.056202590465545654,76100,0.0007,0.6876198053359985,,
302.89,0.9962094840593636,76199,1705.97,-0.0015134282875806093,446,13659,6096000,-0.0471077524125576,76200,0.0007,0.169772669672966,,
302.52,0.9922885433770716,76299,1662.02,0.0684027224779129,446,13676,6104000,-0.09266051650047302,76300,0.0007,0.5382314920425415,,
302.48,0.9817075282335281,76399,1674.88,-0.006765278521925211,446,13694,6112000,-0.1198505163192749,76400,0.0007,1.0678030252456665,,
292.26,0.9839991312474012,76499,1626.84,-0.08679874986410141,446,13712,6120000,-0.06758058071136475,76500,0.0007,1.2134230136871338,,
300.5,0.9930926188826561,76599,1684.73,-0.023387130349874496,446,13729,6128000,-0.05513694882392883,76600,0.0007,0.36664673686027527,,
311.07,0.9559854604303837,76699,1733.82,-0.04401850327849388,446,13746,6136000,-0.0769028291106224,76700,0.0007,1.0077011585235596,,
313.07,0.9953362843953073,76799,1782.14,0.0023326382506638765,446,13763,6144000,-0.06471500545740128,76800,0.0007,0.41162368655204773,,
317.75,0.987079557031393,76899,1728.88,-0.02413017302751541,446,13781,6152000,-0.06958731263875961,76900,0.0007,0.7623329162597656,,
327.2,0.9927940657362342,76999,1731.69,-0.0005098487017676234,446,13799,6160000,-0.009605728089809418,77000,0.0007,0.3907885253429413,,
329.7,0.9828352611511946,77099,1722.03,-0.02969382517039776,446,13816,6168000,-0.06948400288820267,77100,0.0007,1.2381614446640015,,
320.17,0.9731385689228773,77199,1655.68,-0.012208285741508007,446,13834,6176000,-0.08516661077737808,77200,0.0007,1.6989821195602417,,
317.95,0.9952662079595029,77299,1635.02,-0.014608222059905529,446,13851,6184000,-0.08341570943593979,77300,0.0007,0.26928192377090454,,
309.37,0.9949571713805199,77399,1690.84,-0.07903698831796646,446,13868,6192000,-0.04601762816309929,77400,0.0007,0.4210067391395569,,
310.61,0.9924650443717837,77499,1652.95,0.00859644915908575,446,13886,6200000,-0.07317885756492615,77500,0.0007,0.4439583420753479,,
306.2,0.903737261891365,77599,1642.96,-0.17674890160560608,446,13904,6208000,-0.08590513467788696,77600,0.0007,3.9941163063049316,,
307.94,0.9955207156017423,77699,1653.9,0.005738081876188517,446,13921,6216000,-0.07694747298955917,77700,0.0007,0.22535748779773712,,
318.56,0.9921925850212574,77799,1642.92,-0.014942745678126812,446,13939,6224000,-0.06224869564175606,77800,0.0007,0.4968431890010834,,
322.45,0.9953612070530653,77899,1602.3,-0.0008539678528904915,446,13956,6232000,-0.031966935843229294,77900,0.0007,0.2759333848953247,,
,0.9931272529065609,77999,,-0.02106298692524433,,,6240000,-0.06421234458684921,,0.0007,0.4988301694393158,421.4,1489.6
321.36,,,1593.14,,446,13983,6240000,,78000,,,,
323.54,0.9887787299230695,78099,1567.42,-0.09940396249294281,446,14000,6248000,-0.06458427757024765,78100,0.0007,0.990842342376709,,
327.35,0.9671800620853901,78199,1528.59,-0.08028947561979294,446,14017,6256000,-0.070065438747406,78200,0.0007,1.1722123622894287,,
330.37,0.9892988875508308,78299,1577.44,0.023681525141000748,446,14035,6264000,-0.07780469208955765,78300,0.0007,0.5159648656845093,,
334.88,0.9958150708116591,78399,1598.66,0.03155092895030975,446,14053,6272000,-0.10204903036355972,78400,0.0007,0.3408121168613434,,
351.22,0.9735924955457449,78499,1626.92,-0.02576320432126522,446,14070,6280000,-0.062074799090623856,78500,0.0007,1.674941062927246,,
349.28,0.9908408168703318,78599,1639.18,-0.014230537228286266,446,14087,6288000,-0.04455818608403206,78600,0.0007,0.4563121795654297,,
344.95,0.9834186993539333,78699,1672.22,-0.006429027300328016,446,14104,6296000,-0.030138934031128883,78700,0.0007,1.108129858970642,,
337.29,0.9748159758746624,78799,1657.62,-0.03887071833014488,446,14122,6304000,-0.0782245397567749,78800,0.0007,1.337600588798523,,
338.1,0.980134004727006,78899,1653.52,0.016115054488182068,446,14139,6312000,-0.05421481281518936,78900,0.0007,1.0630311965942383,,
329.81,0.9743217136710882,78999,1691.07,-0.05045979097485542,446,14157,6320000,-0.04033687710762024,79000,0.0007,1.292559266090393,,
325.24,0.9929034118540585,79099,1762.46,0.026209700852632523,446,14174,6328000,-0.03923840448260307,79100,0.0007,0.3944520950317383,,
320.03,0.9613487385213375,79199,1753.0,-0.002565678907558322,446,14191,6336000,-0.05808237940073013,79200,0.0007,1.2455278635025024,,
325.98,0.9895312562584877,79299,1791.43,-0.051179032772779465,446,14209,6344000,-0.08129951357841492,79300,0.0007,0.8993997573852539,,
323.91,0.9869244508445263,79399,1798.78,-0.12043464183807373,446,14226,6352000,-0.06609297543764114,79400,0.0007,0.6741829514503479,,
317.42,0.872881606221199,79499,1801.64,0.06024980545043945,446,14243,6360000,-0.06789999455213547,79500,0.0007,3.625070333480835,,
310.21,0.9952692687511444,79599,1767.73,0.009824508801102638,446,14260,6368000,-0.041504595428705215,79600,0.0007,0.2625516355037689,,
312.02,0.9507814459502697,79699,1718.84,-0.18740873038768768,446,14277,6376000,-0.10248754173517227,79700,0.0007,4.085980415344238,,
306.42,0.9823417589068413,79799,1684.35,0.024713844060897827,446,14295,6384000,-0.08231965452432632,79800,0.0007,1.131417155265808,,
304.61,0.9926920970901847,79899,1684.7,0.001193701522424817,446,14313,6392000,-0.03442282974720001,79900,0.0007,0.4977369010448456,,
,0.954915389418602,79999,,0.005727663170546293,,,6400000,-0.10464747250080109,,0.0007,2.527770519256592,336.8,1995.8
312.56,,,1682.57,,446,14340,6400000,,80000,,,,
298.31,0.9806363806128502,80099,1683.98,0.11831776052713394,446,14358,6408000,-0.0493384450674057,80100,0.0007,0.7859873175621033,,
297.54,0.9893552251160145,80199,1739.17,0.05481497198343277,446,14375,6416000,-0.04739703983068466,80200,0.0007,1.0142847299575806,,
310.25,0.9948991080746055,80299,1783.7,0.007516840938478708,446,14393,6424000,-0.06204179674386978,80300,0.0007,0.31522780656814575,,
