time/total_timesteps,time/iterations,time/fps,time/time_elapsed,train/policy_loss,rollout/ep_rew_mean,train/learning_rate,train/n_updates,train/value_loss,rollout/ep_len_mean,train/explained_variance,train/entropy_loss,eval/mean_reward,eval/mean_ep_length
4896000,61200,870,5625,-0.05052373558282852,101.02,0.0007,61199,0.4998033940792084,655.82,0.94187892973423,-0.10352712124586105,,
4904000,61300,870,5634,0.025068212300539017,98.96,0.0007,61299,0.2536969780921936,639.19,0.956507783383131,-0.15109224617481232,,
4912000,61400,870,5642,-0.000991550856269896,99.04,0.0007,61399,0.3188481032848358,660.39,0.9051553457975388,-0.24637632071971893,,
4920000,61500,870,5650,0.0034072045236825943,95.66,0.0007,61499,0.09206485003232956,642.29,0.9789280276745558,-0.38133618235588074,,
4928000,61600,870,5659,-0.09746067970991135,98.15,0.0007,61599,1.196073055267334,648.37,0.7911097705364227,-0.27112147212028503,,
4936000,61700,870,5667,0.02905144728720188,98.64,0.0007,61699,0.07504545897245407,652.84,0.9769597854465246,-0.45352721214294434,,
4944000,61800,871,5676,-0.0857667550444603,100.12,0.0007,61799,0.8621541857719421,656.79,0.8889818415045738,-0.13508741557598114,,
4952000,61900,871,5684,-0.07016704231500626,100.66,0.0007,61899,0.45316463708877563,659.71,0.8631814122200012,-0.2648702561855316,,
4960000,,,,0.06735546141862869,,0.0007,61999,0.44379177689552307,,0.9304710477590561,-0.18765108287334442,111.0,1258.2
4960000,62000,868,5711,,98.65,,,,669.24,,,,
4968000,62100,868,5719,0.003372579114511609,104.78,0.0007,62099,2.321489095687866,721.6,0.5466628670692444,-0.23911328613758087,,
4976000,62200,868,5728,-0.0215940959751606,106.42,0.0007,62199,1.1087791919708252,726.63,0.804027870297432,-0.26045534014701843,,
4984000,62300,868,5736,-0.07709633558988571,103.4,0.0007,62299,0.1351000815629959,725.66,0.9726363457739353,-0.38376668095588684,,
4992000,62400,868,5744,0.09353933483362198,105.11,0.0007,62399,0.15798787772655487,718.16,0.9743382204324007,-0.23764188587665558,,
5000000,62500,869,5753,0.052918821573257446,106.35,0.0007,62499,0.1611514389514923,711.43,0.974166763946414,-0.3841240108013153,,
5008000,62600,869,5761,0.013527792878448963,102.23,0.0007,62599,0.06207538768649101,702.27,0.9902824116870761,-0.3977912366390228,,
5016000,62700,869,5770,0.07982732355594635,99.04,0.0007,62699,0.18689210712909698,690.62,0.983723709359765,-0.3609105050563812,,
5024000,62800,869,5778,0.02264665625989437,103.71,0.0007,62799,1.147966980934143,697.74,0.785218358039856,-0.24213269352912903,,
5032000,62900,869,5786,-0.05387192964553833,100.94,0.0007,62899,0.3981291651725769,661.93,0.901936799287796,-0.4530024528503418,,
5040000,63000,869,5794,0.04166511073708534,99.69,0.0007,62999,0.9611064791679382,671.6,0.7877937108278275,-0.5819842219352722,,
5048000,63100,869,5803,0.3041286766529083,100.4,0.0007,63099,1.609168291091919,666.21,0.6809864044189453,-0.16322384774684906,,
5056000,63200,870,5811,-0.08019458502531052,102.73,0.0007,63199,0.20199041068553925,685.01,0.9710287265479565,-0.3786260783672333,,
5064000,63300,870,5819,-0.0036703047808259726,103.27,0.0007,63299,0.04736454039812088,685.58,0.9853509040549397,-0.208822563290596,,
5072000,63400,870,5828,-0.032503485679626465,106.07,0.0007,63399,0.5075106620788574,691.8,0.9056790471076965,-0.23423610627651215,,
5080000,63500,870,5836,-0.015506464056670666,106.09,0.0007,63499,0.12381549924612045,704.42,0.9723373278975487,-0.23400186002254486,,
5088000,63600,870,5844,-0.003222683910280466,104.24,0.0007,63599,0.24400225281715393,710.26,0.9530635215342045,-0.11514736711978912,,
5096000,63700,870,5853,-0.0366562195122242,102.91,0.0007,63699,0.08563530445098877,701.65,0.9887077854946256,-0.3698593080043793,,
5104000,63800,870,5861,0.03213242068886757,103.7,0.0007,63799,0.09852355718612671,707.6,0.9839615616947412,-0.13473694026470184,,
5112000,63900,870,5869,0.02923591248691082,102.59,0.0007,63899,0.14088819921016693,708.54,0.9719138089567423,-0.1994735449552536,,
5120000,,,,-0.01590028405189514,,0.0007,63999,0.3144437074661255,,0.9242278933525085,-0.28778377175331116,108.6,842.0
5120000,64000,869,5891,,106.81,,,,734.0,,,,
5128000,64100,869,5900,-0.14515390992164612,107.08,0.0007,64099,0.7843411564826965,724.18,0.9021988660097122,-0.18439273536205292,,
5136000,64200,869,5908,-0.14386294782161713,102.83,0.0007,64199,0.6735825538635254,719.18,0.9138126447796822,-0.36748048663139343,,
5144000,64300,869,5916,-0.002242031507194042,101.92,0.0007,64299,0.0592021644115448,710.85,0.9876173688098788,-0.16557656228542328,,
5152000,64400,869,5925,-0.24504657089710236,107.0,0.0007,64399,2.0501205921173096,683.68,0.5205213129520416,-0.36556944251060486,,
5160000,64500,869,5933,0.10867871344089508,106.21,0.0007,64499,0.7626346945762634,674.01,0.8494039624929428,-0.3031344413757324,,
5168000,64600,869,5941,-0.10976243019104004,105.14,0.0007,64599,0.724460244178772,650.98,0.6532999873161316,-0.2441844940185547,,
5176000,64700,869,5950,0.017159100621938705,107.8,0.0007,64699,0.10728464275598526,651.49,0.9600186832249165,-0.2677932381629944,,
5184000,64800,870,5958,-0.08112746477127075,105.96,0.0007,64799,0.28980880975723267,629.13,0.9591582715511322,-0.4084990918636322,,
5192000,64900,870,5966,-0.2596007287502289,106.86,0.0007,64899,1.0857137441635132,638.34,0.6896669864654541,-0.2925388813018799,,
5200000,65000,870,5975,0.024900564923882484,108.42,0.0007,64999,0.524260938167572,656.92,0.9017349854111671,-0.1634349822998047,,
5208000,65100,870,5983,0.07873092591762543,107.59,0.0007,65099,1.1527496576309204,665.14,0.7182142734527588,-0.43615657091140747,,
5216000,65200,870,5991,-0.048295121639966965,105.14,0.0007,65199,0.18972449004650116,653.87,0.9200731515884399,-0.4204976260662079,,
5224000,65300,870,6000,-0.04716159775853157,105.18,0.0007,65299,0.6969332695007324,655.91,0.8448672145605087,-0.27449437975883484,,
5232000,65400,870,6008,-0.022843340411782265,106.61,0.0007,65399,0.590848445892334,675.5,0.8119059801101685,-0.10933014005422592,,
5240000,65500,870,6016,-0.03877745196223259,107.96,0.0007,65499,0.2831455171108246,668.39,0.9685720726847649,-0.5199987292289734,,
5248000,65600,871,6025,0.073691226541996,110.64,0.0007,65599,0.10157660394906998,677.64,0.9884152030572295,-0.38231632113456726,,
5256000,65700,871,6033,0.010519875213503838,107.93,0.0007,65699,0.297775000333786,674.01,0.9170468226075172,-0.11311817169189453,,
5264000,65800,871,6041,-0.0688229575753212,110.3,0.0007,65799,0.13253450393676758,663.13,0.9571241624653339,-0.42822733521461487,,
5272000,65900,871,6050,-0.07717376202344894,110.69,0.0007,65899,1.2841651439666748,656.35,0.8484695702791214,-0.154233917593956,,
5280000,,,,-0.11277520656585693,,0.0007,65999,0.22520017623901367,,0.974464001134038,-0.2159986048936844,106.8,793.6
5280000,66000,869,6070,,112.08,,,,666.2,,,,
5288000,66100,869,6078,-0.26637348532676697,117.35,0.0007,66099,0.7045791745185852,693.06,0.9218300953507423,-0.6320851445198059,,
5296000,66200,870,6087,-0.019709477201104164,116.61,0.0007,66199,0.08207269757986069,689.68,0.9809946771711111,-0.17358510196208954,,
5304000,66300,870,6095,-0.10503194481134415,114.98,0.0007,66299,0.6732614636421204,704.11,0.7266450226306915,-0.28671011328697205,,
5312000,66400,870,6103,0.006063349079340696,114.74,0.0007,66399,0.132974311709404,707.55,0.9786317516118288,-0.35188615322113037,,
5320000,66500,870,6112,0.030039047822356224,111.59,0.0007,66499,1.5704872608184814,706.58,0.6774804592132568,-0.19033581018447876,,
5328000,66600,870,6120,-0.09680229425430298,111.43,0.0007,66599,0.8917661905288696,702.72,0.8375495076179504,-0.07791422307491302,,
5336000,66700,870,6128,-0.03738822415471077,107.52,0.0007,66699,0.3970540165901184,721.09,0.8703314960002899,-0.3856198489665985,,
5344000,66800,870,6137,-0.2913249433040619,106.5,0.0007,66799,1.2838753461837769,714.66,0.8470101058483124,-0.2754928171634674,,
5352000,66900,870,6145,0.019466353580355644,104.74,0.0007,66899,1.6852489709854126,712.4,0.780993640422821,-0.16220638155937195,,
5360000,67000,870,6153,-0.05406937003135681,105.2,0.0007,66999,0.10113056749105453,709.0,0.9816146623343229,-0.49838685989379883,,
5368000,67100,871,6162,-0.05721455439925194,101.96,0.0007,67099,0.16550303995609283,688.62,0.9747474826872349,-0.18821172416210175,,
5376000,67200,871,6170,0.01717749610543251,103.12,0.0007,67199,0.2076171487569809,680.19,0.8894663825631142,-0.21051011979579926,,
5384000,67300,871,6178,-0.05816301330924034,103.55,0.0007,67299,1.186223030090332,708.84,0.7308410108089447,-0.24400417506694794,,
5392000,67400,871,6186,-0.01686142571270466,104.76,0.0007,67399,0.6240973472595215,727.54,0.9072642624378204,-0.40707316994667053,,
5400000,67500,871,6195,-0.15651766955852509,105.18,0.0007,67499,0.8290650248527527,744.48,0.8797939047217369,-0.1528199315071106,,
5408000,67600,871,6203,0.016446737572550774,110.18,0.0007,67599,0.36577728390693665,745.28,0.9332480505108833,-0.28069594502449036,,
5416000,67700,871,6211,0.03775674104690552,112.86,0.0007,67699,0.07103138417005539,755.09,0.9874883871525526,-0.07025148719549179,,
5424000,67800,872,6220,0.03071480430662632,116.39,0.0007,67799,0.09582162648439407,775.87,0.9718445278704166,-0.05585174635052681,,
5432000,67900,872,6228,-0.009188378229737282,114.95,0.0007,67899,0.031600791960954666,782.4,0.9884480647742748,-0.492510050535202,,
5440000,,,,-0.13325323164463043,,0.0007,67999,0.24017475545406342,,0.9398699589073658,-0.18660521507263184,135.4,787.2
5440000,68000,870,6249,,111.59,,,,764.91,,,,
5448000,68100,870,6258,-0.04428008198738098,115.64,0.0007,68099,0.20656763017177582,765.74,0.9416479542851448,-0.1963505893945694,,
5456000,68200,870,6266,0.01615074835717678,116.28,0.0007,68199,0.3380347788333893,762.31,0.9369085505604744,-0.2148420363664627,,
5464000,68300,870,6274,-0.09968282282352448,119.01,0.0007,68299,0.46614956855773926,744.67,0.9286772161722183,-0.45165759325027466,,
5472000,68400,870,6283,-0.039063461124897,119.34,0.0007,68399,0.4431075155735016,724.44,0.8762788698077202,-0.13122504949569702,,
5480000,68500,871,6291,-0.030126795172691345,120.51,0.0007,68499,0.15970411896705627,717.43,0.9386028833687305,-0.13550619781017303,,
5488000,68600,871,6299,0.11398711055517197,117.53,0.0007,68599,0.299978107213974,716.9,0.9491538256406784,-0.307513028383255,,
5496000,68700,871,6308,-0.06040119007229805,117.97,0.0007,68699,0.46985769271850586,697.68,0.9146987423300743,-0.4543055593967438,,
5504000,68800,871,6316,-0.01023094542324543,118.52,0.0007,68799,0.2692103981971741,690.55,0.9512694850564003,-0.46448585391044617,,
5512000,68900,871,6324,-0.07022982090711594,115.39,0.0007,68899,0.6031818389892578,673.56,0.9087250903248787,-0.1428995579481125,,
5520000,69000,871,6332,-0.04894275963306427,114.82,0.0007,68999,0.18938405811786652,672.34,0.9715106580406427,-0.22379055619239807,,
5528000,69100,871,6341,-0.005598998628556728,113.03,0.0007,69099,0.08125569671392441,676.15,0.9824206922203302,-0.26520785689353943,,
5536000,69200,871,6349,-0.010889658704400063,111.35,0.0007,69199,0.9541357159614563,674.78,0.8799742311239243,-0.10578703135251999,,
5544000,69300,871,6358,0.046660035848617554,109.54,0.0007,69299,0.21531926095485687,688.51,0.9547509104013443,-0.39016085863113403,,
5552000,69400,872,6366,0.001662269583903253,104.54,0.0007,69399,0.13072670996189117,673.51,0.9774997271597385,-0.0627269521355629,,
5560000,69500,872,6374,-0.007159695960581303,101.23,0.0007,69499,0.11776211112737656,669.24,0.9782439768314362,-0.16507218778133392,,
5568000,69600,872,6383,-0.028583241626620293,104.59,0.0007,69599,0.16603706777095795,688.25,0.9715275894850492,-0.2847774624824524,,
5576000,69700,872,6391,-0.009884092025458813,106.96,0.0007,69699,0.1896081268787384,697.27,0.9661564268171787,-0.33191511034965515,,
5584000,69800,872,6399,-0.006472888868302107,107.74,0.0007,69799,0.7355735898017883,702.47,0.7868576049804688,-0.07780717313289642,,
5592000,69900,872,6408,0.04396010562777519,109.58,0.0007,69899,0.13308043777942657,693.69,0.9577739275991917,-0.34695878624916077,,
5600000,,,,-0.0021102046594023705,,0.0007,69999,0.2524033784866333,,0.9580308869481087,-0.1911468356847763,105.6,1019.0
5600000,70000,870,6431,,109.94,,,,677.16,,,,
5608000,70100,870,6439,-0.00642014155164361,113.56,0.0007,70099,1.5739537477493286,706.27,0.6974047124385834,-0.18688704073429108,,
5616000,70200,870,6448,0.12582111358642578,115.93,0.0007,70199,0.6164929270744324,705.86,0.8835512101650238,-0.21925604343414307,,
5624000,70300,871,6456,-0.10158509016036987,114.33,0.0007,70299,2.3792595863342285,702.24,0.5039122104644775,-0.3831101655960083,,
5632000,70400,871,6464,-0.011640992946922779,111.34,0.0007,70399,0.7046778798103333,713.86,0.7498059272766113,-0.28051576018333435,,
5640000,70500,871,6473,0.008978910744190216,112.74,0.0007,70499,0.34100744128227234,721.13,0.9600264951586723,-0.2623557150363922,,
5648000,70600,871,6481,-0.04938150569796562,108.56,0.0007,70599,0.32581397891044617,709.81,0.9367771148681641,-0.18289721012115479,,
5656000,70700,871,6490,0.08384605497121811,107.57,0.0007,70699,0.25265103578567505,708.33,0.8939583078026772,-0.2834738492965698,,
5664000,70800,871,6498,-0.043280746787786484,106.53,0.0007,70799,0.6983221769332886,710.1,0.796349287033081,-0.14380447566509247,,
5672000,70900,871,6506,0.016086842864751816,106.26,0.0007,70899,0.24655544757843018,675.64,0.9573724456131458,-0.26455292105674744,,
5680000,71000,871,6515,0.0027893066871911287,108.75,0.0007,70999,0.2117047756910324,691.62,0.9695692155510187,-0.2087831050157547,,
5688000,71100,871,6523,0.0026251673698425293,113.76,0.0007,71099,0.14741827547550201,670.29,0.9747272524982691,-0.3046644330024719,,
5696000,71200,872,6531,0.004288255702704191,114.94,0.0007,71199,0.11917021125555038,649.32,0.9716981593519449,-0.2559965252876282,,
5704000,71300,872,6540,-0.00035534129710868,116.44,0.0007,71299,0.18493930995464325,644.27,0.9662479497492313,-0.2279554158449173,,
5712000,71400,872,6548,-0.04397249221801758,116.62,0.0007,71399,0.04607393220067024,632.98,0.9901660215109587,-0.4081459939479828,,
5720000,71500,872,6556,0.10513737052679062,114.79,0.0007,71499,0.7894570231437683,625.19,0.8207697123289108,-0.4220362603664398,,
5728000,71600,872,6565,-0.011065970174968243,121.0,0.0007,71599,0.18376706540584564,632.55,0.9582586959004402,-0.3300306499004364,,
5736000,71700,872,6573,-0.005659353919327259,122.22,0.0007,71699,0.13214211165905,627.22,0.9269883409142494,-0.5621632933616638,,
5744000,71800,872,6582,0.024493956938385963,126.53,0.0007,71799,0.8732182383537292,622.27,0.8523320108652115,-0.45699912309646606,,
5752000,71900,872,6590,0.05227149650454521,127.6,0.0007,71899,0.16121292114257812,644.82,0.9608207903802395,-0.26823320984840393,,
5760000,,,,0.036492593586444855,,0.0007,71999,0.07053039222955704,,0.9865582101047039,-0.3187963664531708,131.8,842.2
5760000,72000,871,6611,,126.55,,,,665.42,,,,
5768000,72100,871,6619,0.0005887836450710893,129.76,0.0007,72099,0.16679875552654266,707.54,0.9601967930793762,-0.15603666007518768,,
5776000,72200,871,6627,-0.008677490055561066,132.33,0.0007,72199,0.06265359371900558,727.23,0.9867017446085811,-0.5415924787521362,,
5784000,72300,871,6636,-0.19763705134391785,137.86,0.0007,72299,0.27789822220802307,748.52,0.9403676241636276,-0.21983285248279572,,
5792000,72400,871,6644,-0.06060153245925903,139.19,0.0007,72399,0.2783083915710449,750.39,0.9577094279229641,-0.1645709127187729,,
5800000,72500,871,6652,-0.05769184231758118,139.18,0.0007,72499,0.9169816374778748,761.46,0.8408866822719574,-0.25180765986442566,,
5808000,72600,871,6661,-0.22582001984119415,137.29,0.0007,72599,0.3190579116344452,768.21,0.9356135129928589,-0.2737385630607605,,
5816000,72700,872,6669,-0.04730088636279106,132.5,0.0007,72699,0.49370041489601135,776.49,0.8533818125724792,-0.36556297540664673,,
5824000,72800,872,6677,-0.042157985270023346,130.36,0.0007,72799,0.05346980318427086,765.83,0.9848736822605133,-0.4463980793952942,,
5832000,72900,872,6686,-0.07375343888998032,126.64,0.0007,72899,0.1629205048084259,733.03,0.948014423251152,-0.3811042904853821,,
5840000,73000,872,6694,0.11018456518650055,121.98,0.0007,72999,0.10744650661945343,694.55,0.9801352173089981,-0.36160823702812195,,
5848000,73100,872,6702,-0.05401688814163208,117.29,0.0007,73099,0.1216195821762085,678.65,0.9685269929468632,-0.4198997914791107,,
5856000,73200,872,6710,-0.06701218336820602,117.67,0.0007,73199,0.6099957823753357,680.15,0.8333272784948349,-0.18503127992153168,,
5864000,73300,872,6719,0.0714838057756424,118.91,0.0007,73299,2.6497299671173096,686.95,0.6249709725379944,-0.32264265418052673,,
5872000,73400,872,6727,-0.018102919682860374,124.78,0.0007,73399,0.03886202722787857,693.27,0.9910769117996097,-0.44580012559890747,,
5880000,73500,872,6735,-0.21079349517822266,125.28,0.0007,73499,0.8737263679504395,684.09,0.8668607026338577,-0.2928335964679718,,
5888000,73600,873,6744,-0.31664934754371643,128.03,0.0007,73599,4.868239402770996,681.68,0.4241570234298706,-0.31231817603111267,,
5896000,73700,873,6752,-0.008808703161776066,133.07,0.0007,73699,0.10833590477705002,691.16,0.9685615487396717,-0.2526131570339203,,
5904000,73800,873,6760,0.018686676397919655,137.41,0.0007,73799,0.20134226977825165,705.15,0.9636287055909634,-0.5209652185440063,,
5912000,73900,873,6768,-0.020389897748827934,134.25,0.0007,73899,2.0621185302734375,714.75,0.5628512799739838,-0.3991320729255676,,
5920000,,,,0.06863905489444733,,0.0007,73999,0.14514587819576263,,0.9603960365056992,-0.4045260548591614,99.6,632.4
5920000,74000,872,6783,,134.81,,,,727.36,,,,
5928000,74100,872,6791,-0.10752661526203156,135.45,0.0007,74099,0.4603717029094696,735.82,0.9433992132544518,-0.40574607253074646,,
5936000,74200,872,6799,0.015455869026482105,132.25,0.0007,74199,0.21538086235523224,732.82,0.952183049172163,-0.2312292605638504,,
5944000,74300,873,6808,-0.09549086540937424,125.42,0.0007,74299,0.41616255044937134,738.84,0.8744748085737228,-0.28890857100486755,,
5952000,74400,873,6816,0.04021650180220604,123.83,0.0007,74399,0.3981444835662842,746.36,0.9437455125153065,-0.3840915858745575,,
5960000,74500,873,6824,-0.0687691867351532,118.95,0.0007,74499,0.6896213889122009,734.44,0.870915949344635,-0.32283732295036316,,
5968000,74600,873,6833,-0.027012867853045464,120.66,0.0007,74599,0.11772860586643219,736.24,0.9600104987621307,-0.31142181158065796,,
5976000,74700,873,6841,-0.11709077656269073,122.97,0.0007,74699,0.6881021857261658,733.24,0.8784545511007309,-0.2104778289794922,,
5984000,74800,873,6849,-0.12634725868701935,127.26,0.0007,74799,1.085136890411377,734.06,0.8318402916193008,-0.3139999806880951,,
5992000,74900,873,6857,-0.02130243368446827,124.06,0.0007,74899,0.15506380796432495,712.61,0.9668307118117809,-0.2722915709018707,,
6000000,75000,873,6866,0.00633225915953517,125.16,0.0007,74999,0.22670364379882812,709.44,0.9345885664224625,-0.18201740086078644,,
6008000,75100,873,6874,0.0007526848930865526,127.77,0.0007,75099,0.06692823022603989,713.56,0.9706484526395798,-0.016095291823148727,,
6016000,75200,874,6882,-0.04142323508858681,126.25,0.0007,75199,0.14531488716602325,729.33,0.9726629089564085,-0.11688311398029327,,
6024000,75300,874,6890,-0.26687929034233093,126.17,0.0007,75299,0.5239729881286621,741.09,0.9084398671984673,-0.4065021574497223,,
6032000,75400,874,6899,0.0315670445561409,129.85,0.0007,75399,0.24122034013271332,759.91,0.9384511932730675,-0.13346321880817413,,
6040000,75500,874,6907,0.08496478945016861,129.99,0.0007,75499,0.9713022112846375,773.19,0.7922450006008148,-0.3429752290248871,,
6048000,75600,874,6916,0.006645239423960447,129.23,0.0007,75599,0.4185522198677063,767.62,0.8900987729430199,-0.35332566499710083,,
6056000,75700,874,6924,0.19709466397762299,125.39,0.0007,75699,0.8544910550117493,768.77,0.9115771129727364,-0.12904563546180725,,
6064000,75800,874,6932,0.0227561853826046,126.43,0.0007,75799,0.03013973869383335,791.91,0.9888640493154526,-0.2140062153339386,,
6072000,75900,874,6941,0.04600056633353233,127.15,0.0007,75899,0.06921134889125824,792.75,0.9864114159718156,-0.409144788980484,,
6080000,,,,-0.08127787709236145,,0.0007,75999,0.8019185066223145,,0.8636029362678528,-0.24416373670101166,165.4,855.0
6080000,76000,873,6959,,121.49,,,,756.16,,,,
6088000,76100,873,6967,0.06563170999288559,126.54,0.0007,76099,0.23890741169452667,759.38,0.9426058642566204,-0.24939297139644623,,
6096000,76200,873,6976,-0.27965047955513,123.7,0.0007,76199,0.9793562293052673,735.16,0.760675698518753,-0.5254104733467102,,
6104000,76300,873,6984,-0.047136515378952026,119.46,0.0007,76299,0.5682922005653381,695.12,0.8916696384549141,-0.2851310074329376,,
6112000,76400,874,6992,0.004665216896682978,117.42,0.0007,76399,1.5638222694396973,692.34,0.7971143871545792,-0.2490590661764145,,
6120000,76500,874,7001,-0.020592009648680687,119.86,0.0007,76499,0.1613500863313675,679.41,0.9709695670753717,-0.44604864716529846,,
6128000,76600,874,7009,-0.10896410048007965,116.3,0.0007,76599,1.62358820438385,651.67,0.7033258676528931,-0.3254157304763794,,
6136000,76700,874,7018,-0.02873905934393406,116.28,0.0007,76699,0.10048123449087143,668.72,0.9844785118475556,-0.21818308532238007,,
6144000,76800,874,7026,0.009695400483906269,118.65,0.0007,76799,0.22819136083126068,690.35,0.9547658525407314,-0.27967795729637146,,
6152000,76900,874,7035,-0.0009956971043720841,120.81,0.0007,76899,0.14940093457698822,687.34,0.9679336398839951,-0.23156967759132385,,
6160000,77000,874,7043,0.016241779550909996,118.46,0.0007,76999,0.3848872184753418,674.06,0.9424172751605511,-0.5888480544090271,,
6168000,77100,874,7051,-0.006596875376999378,123.24,0.0007,77099,0.12766408920288086,694.93,0.9655912332236767,-0.1804492324590683,,
6176000,77200,874,7059,-0.06942334771156311,126.89,0.0007,77199,0.5252116322517395,717.73,0.8966616317629814,-0.15626060962677002,,
6184000,77300,874,7068,0.06593257933855057,127.17,0.0007,77299,0.3326400816440582,714.06,0.9302039742469788,-0.5375086665153503,,
6192000,77400,874,7076,0.1324940025806427,129.01,0.0007,77399,0.48640069365501404,704.15,0.8513122498989105,-0.5461626052856445,,
6200000,77500,875,7085,0.004710113164037466,131.3,0.0007,77499,0.323822021484375,690.49,0.9150033816695213,-0.4717784523963928,,
6208000,77600,875,7093,0.1729443222284317,131.23,0.0007,77599,0.605710506439209,653.49,0.8718443065881729,-0.4990774691104889,,
6216000,77700,875,7103,0.0325024276971817,125.09,0.0007,77699,1.009490966796875,638.74,0.7890142053365707,-0.4467090666294098,,
6224000,77800,875,7112,-0.02099211886525154,129.06,0.0007,77799,0.2064053863286972,646.4,0.9525966718792915,-0.24511514604091644,,
6232000,77900,875,7120,0.03262981399893761,127.91,0.0007,77899,0.17378179728984833,626.01,0.9750373587012291,-0.21748481690883636,,
6240000,,,,-0.46260616183280945,,0.0007,77999,2.8757541179656982,,0.5452544391155243,-0.3455822765827179,114.4,907.6
6240000,78000,873,7144,,133.55,,,,627.39,,,,
6248000,78100,873,7153,-0.011985736899077892,129.8,0.0007,78099,0.1051526814699173,628.6,0.9853332620114088,-0.3715945780277252,,
6256000,78200,873,7162,0.03545713052153587,130.61,0.0007,78199,0.09475105255842209,630.35,0.9683812446892262,-0.4210716784000397,,
6264000,78300,873,7170,-0.030820608139038086,133.84,0.0007,78299,0.10719984769821167,644.7,0.9256644621491432,-0.3253727853298187,,
6272000,78400,873,7179,0.0007029880071058869,136.67,0.0007,78399,0.06041747331619263,663.7,0.9815582670271397,-0.27875593304634094,,
6280000,78500,873,7187,0.061872728168964386,141.82,0.0007,78499,0.33105507493019104,672.32,0.8067580014467239,-0.2892823815345764,,
6288000,78600,873,7196,0.013043682090938091,139.77,0.0007,78599,0.1102985143661499,669.59,0.964956384152174,-0.19438663125038147,,
6296000,78700,873,7204,0.0681404396891594,139.81,0.0007,78699,0.10901305824518204,683.29,0.9753158576786518,-0.31043004989624023,,
6304000,78800,873,7213,-0.04186805710196495,137.08,0.0007,78799,1.1369988918304443,698.12,0.8407742530107498,-0.43891605734825134,,
6312000,78900,874,7221,0.017792267724871635,134.38,0.0007,78899,0.06933718919754028,681.84,0.9924751333892345,-0.20563368499279022,,
6320000,79000,874,7229,0.0023516265209764242,135.43,0.0007,78999,0.12575753033161163,684.22,0.970017995685339,-0.4273611009120941,,
6328000,79100,874,7238,0.037026602774858475,139.66,0.0007,79099,1.7264988422393799,711.68,0.7700986117124557,-0.36890822649002075,,
6336000,79200,874,7246,-0.0009360596886835992,136.04,0.0007,79199,0.12804584205150604,738.73,0.9691590815782547,-0.33364734053611755,,
6344000,79300,874,7255,0.03543926402926445,134.67,0.0007,79299,0.33691564202308655,734.26,0.9460458643734455,-0.15906570851802826,,
6352000,79400,874,7263,0.225575253367424,128.86,0.0007,79399,1.8888710737228394,721.14,0.6547333300113678,-0.1748424619436264,,
6360000,79500,874,7272,0.03430148959159851,127.75,0.0007,79499,1.72724187374115,742.54,0.7684611231088638,-0.31964755058288574,,
6368000,79600,874,7280,0.01980583369731903,129.52,0.0007,79599,0.09984133392572403,745.43,0.9553452730178833,-0.25413188338279724,,
6376000,79700,874,7288,-0.02023540437221527,134.03,0.0007,79699,0.10382139682769775,744.28,0.9871723828837276,-0.3610900342464447,,
6384000,79800,874,7297,0.08310685306787491,137.49,0.0007,79799,0.48465225100517273,764.01,0.915952667593956,-0.3359989821910858,,
6392000,79900,874,7305,-0.23463018238544464,134.9,0.0007,79899,1.114435076713562,750.68,0.6441448330879211,-0.28366875648498535,,
6400000,,,,0.023671386763453484,,0.0007,79999,0.29685425758361816,,0.9347524791955948,-0.3085668981075287,108.4,1160.6
6400000,80000,872,7337,,131.13,,,,735.88,,,,
6408000,80100,872,7346,0.004270501434803009,124.43,0.0007,80099,0.10470438003540039,748.1,0.9798672050237656,-0.3349490165710449,,
6416000,80200,872,7355,-0.2909897565841675,123.16,0.0007,80199,0.7782277464866638,758.96,0.886442705988884,-0.49556055665016174,,
6424000,80300,872,7363,-0.04095396026968956,119.96,0.0007,80299,0.24162380397319794,732.52,0.965823445469141,-0.2824048101902008,,
6432000,80400,872,7371,-0.015516488812863827,123.81,0.0007,80399,0.18884128332138062,722.61,0.9638583585619926,-0.3147962987422943,,
6440000,80500,872,7380,-0.03729555755853653,121.44,0.0007,80499,0.2819480001926422,708.59,0.9558912925422192,-0.3084169924259186,,
6448000,80600,872,7389,0.0048493011854588985,121.49,0.0007,80599,0.1154760867357254,702.33,0.9684144891798496,-0.09941408783197403,,
6456000,80700,872,7397,0.03480099141597748,128.0,0.0007,80699,0.43161541223526,714.67,0.8481013625860214,-0.35454484820365906,,
6464000,80800,872,7406,0.03750570863485336,129.24,0.0007,80799,0.6824665665626526,721.44,0.844389796257019,-0.5025928616523743,,
6472000,80900,872,7414,-0.014298235066235065,133.26,0.0007,80899,0.36923620104789734,687.15,0.9362397193908691,-0.16385161876678467,,
6480000,81000,872,7423,-0.002182967960834503,140.47,0.0007,80999,0.24020648002624512,696.69,0.9690366443246603,-0.45322170853614807,,
6488000,81100,873,7431,-0.03968072310090065,150.2,0.0007,81099,0.03679768741130829,718.48,0.9925754298456013,-0.4809602200984955,,
6496000,81200,873,7439,-0.0639198049902916,150.44,0.0007,81199,0.22682106494903564,707.41,0.967468399554491,-0.4241251051425934,,
6504000,81300,873,7448,0.010261348448693752,148.29,0.0007,81299,1.5455769300460815,706.58,0.7628119885921478,-0.20487943291664124,,
