train/n_updates,time/time_elapsed,train/learning_rate,train/explained_variance,train/entropy_loss,time/iterations,rollout/ep_rew_mean,time/fps,train/policy_loss,train/value_loss,time/total_timesteps,rollout/ep_len_mean,eval/mean_reward,eval/mean_ep_length
14099,1135,0.0007,0.7932892441749573,-1.510431170463562,14100,727.0,993,-0.03789692372083664,0.3235915005207062,1128000,635.38,,
14199,1143,0.0007,0.992242265958339,-1.1707619428634644,14200,730.8,993,-0.060630470514297485,0.18841086328029633,1136000,632.4,,
14299,1150,0.0007,0.619025319814682,-1.4293321371078491,14300,785.4,994,-0.7540056109428406,2.060194969177246,1144000,653.46,,
14399,1158,0.0007,0.6061950325965881,-1.5244663953781128,14400,794.5,994,0.975792407989502,4.794564723968506,1152000,657.5,,
14499,1166,0.0007,0.9209456294775009,-1.1523281335830688,14500,797.9,994,-0.1606367826461792,0.4086148738861084,1160000,657.66,,
14599,1174,0.0007,0.9432948231697083,-1.4997891187667847,14600,823.4,994,0.1283039003610611,0.38206207752227783,1168000,653.04,,
14699,1181,0.0007,0.8843300715088844,-1.589497447013855,14700,802.0,995,0.15053294599056244,0.630852222442627,1176000,641.24,,
14799,1189,0.0007,0.6827301383018494,-1.7350600957870483,14800,792.2,995,0.22699129581451416,1.4568337202072144,1184000,637.3,,
14899,1197,0.0007,0.9742628559470177,-1.529289722442627,14900,803.5,995,0.17642207443714142,0.29790011048316956,1192000,638.64,,
14999,1205,0.0007,0.7303422689437866,-1.2894165515899658,15000,811.4,995,0.07754381000995636,0.2125031054019928,1200000,639.88,,
15099,1213,0.0007,0.6749452352523804,-1.1424281597137451,15100,786.9,995,0.28313711285591125,0.9794444441795349,1208000,629.4,,
15199,1221,0.0007,0.9578062891960144,-1.8585522174835205,15200,791.6,995,0.007667848374694586,0.09082762897014618,1216000,628.84,,
15299,1229,0.0007,0.976935101673007,-1.4055235385894775,15300,771.0,995,0.021302128210663795,0.21582774817943573,1224000,632.22,,
15399,1237,0.0007,0.8388096392154694,-1.341522216796875,15400,741.1,995,0.19407901167869568,1.5527998208999634,1232000,624.98,,
15499,1244,0.0007,0.9352730810642242,-1.2388604879379272,15500,761.9,996,-0.15775227546691895,0.5948123931884766,1240000,634.88,,
15599,1252,0.0007,0.6869731545448303,-1.247523546218872,15600,810.1,996,0.1794005036354065,2.2133336067199707,1248000,654.38,,
15699,1260,0.0007,0.8482914716005325,-1.330673336982727,15700,845.8,996,-0.5877538323402405,1.473196029663086,1256000,664.2,,
15799,1268,0.0007,0.9370656087994576,-1.5145443677902222,15800,835.2,996,-0.12662573158740997,0.46667003631591797,1264000,660.18,,
15899,1276,0.0007,0.9458132572472095,-1.2806309461593628,15900,865.9,996,0.04723918437957764,0.3304218351840973,1272000,666.38,,
15999,,0.0007,0.9442203901708126,-1.612778902053833,,,,0.09369177371263504,0.49563971161842346,1280000,,712.0,665.0
,1287,,,,16000,857.7,994,,,1280000,666.8,,
16099,1295,0.0007,0.9160417318344116,-1.7007843255996704,16100,840.8,993,0.1664598435163498,0.36069467663764954,1288000,656.14,,
16199,1304,0.0007,0.9500530064105988,-1.279856562614441,16200,874.4,993,0.06200871989130974,0.2452353686094284,1296000,658.78,,
16299,1312,0.0007,0.7619947344064713,-1.854111909866333,16300,868.5,993,0.13088174164295197,1.5398659706115723,1304000,652.84,,
16399,1320,0.0007,0.9383444301784039,-1.6214332580566406,16400,843.5,993,0.16803227365016937,0.2836102247238159,1312000,653.32,,
16499,1328,0.0007,0.8538689613342285,-1.6010611057281494,16500,798.1,993,0.5574548840522766,0.8482944369316101,1320000,649.7,,
16599,1336,0.0007,0.945901669561863,-1.4802519083023071,16600,770.8,993,-0.17868725955486298,0.8317853808403015,1328000,649.98,,
16699,1345,0.0007,0.981060516089201,-1.4598582983016968,16700,739.3,993,-0.1654181182384491,0.249858096241951,1336000,638.8,,
16799,1353,0.0007,0.8438641726970673,-1.516579031944275,16800,772.2,993,0.4856308102607727,1.0064637660980225,1344000,641.6,,
16899,1361,0.0007,0.8659388870000839,-1.8232125043869019,16900,780.7,993,0.08617749065160751,0.6146320700645447,1352000,649.16,,
16999,1369,0.0007,0.9689400587230921,-1.5906410217285156,17000,776.1,993,0.3532107472419739,0.26163336634635925,1360000,655.48,,
17099,1377,0.0007,0.966768179088831,-1.593239665031433,17100,822.3,993,0.00502396235242486,0.14394612610340118,1368000,674.06,,
17199,1386,0.0007,0.9330211877822876,-1.1757900714874268,17200,849.8,992,-0.0014950059121474624,0.32193872332572937,1376000,675.94,,
17299,1393,0.0007,0.8731551319360733,-1.7472485303878784,17300,855.7,993,-0.027320777997374535,0.30222034454345703,1384000,672.06,,
17399,1401,0.0007,0.9049219340085983,-1.4517678022384644,17400,848.7,993,-0.2574782967567444,0.7526483535766602,1392000,655.86,,
17499,1409,0.0007,0.9631193950772285,-1.426395058631897,17500,835.0,993,-0.1609162539243698,0.26095959544181824,1400000,654.7,,
17599,1417,0.0007,0.8588003218173981,-1.6794360876083374,17600,814.7,993,0.07970043271780014,2.047653913497925,1408000,648.98,,
17699,1425,0.0007,0.8167675286531448,-1.7013295888900757,17700,873.2,993,0.3068945109844208,3.566823720932007,1416000,679.36,,
17799,1433,0.0007,0.9791053682565689,-1.1345484256744385,17800,902.0,993,0.23012684285640717,0.2882910370826721,1424000,690.52,,
17899,1441,0.0007,0.9741953294724226,-1.2995156049728394,17900,896.8,993,-0.11780214309692383,0.28335317969322205,1432000,677.54,,
17999,,0.0007,0.8065374195575714,-1.4802980422973633,,,,0.42182788252830505,1.5118612051010132,1440000,,1346.0,807.0
,1455,,,,18000,869.6,989,,,1440000,676.42,,
18099,1462,0.0007,0.9673029109835625,-1.4244235754013062,18100,844.3,990,-0.02475596033036709,0.27773022651672363,1448000,669.88,,
18199,1470,0.0007,0.9398808106780052,-1.586708664894104,18200,854.8,990,0.053355664014816284,0.24231599271297455,1456000,678.72,,
18299,1477,0.0007,0.9563127607107162,-1.1621742248535156,18300,932.6,990,0.023946000263094902,0.44090205430984497,1464000,707.34,,
18399,1484,0.0007,0.94863660633564,-1.6596310138702393,18400,925.5,991,-0.08863681554794312,0.3821418285369873,1472000,705.18,,
18499,1492,0.0007,0.9293115809559822,-1.6644070148468018,18500,917.0,991,0.50107342004776,0.3012619912624359,1480000,695.3,,
18599,1499,0.0007,0.8142993003129959,-1.4246934652328491,18600,900.3,992,0.2701849639415741,3.1733250617980957,1488000,683.62,,
18699,1507,0.0007,0.8817023858428001,-1.6007088422775269,18700,874.1,992,-0.45465755462646484,1.5496432781219482,1496000,671.96,,
18799,1515,0.0007,0.9234486147761345,-1.3771995306015015,18800,861.8,992,-0.07448407262563705,0.27572116255760193,1504000,661.24,,
18899,1524,0.0007,0.8420657813549042,-1.2914175987243652,18900,915.1,992,0.3592163026332855,2.9488000869750977,1512000,670.52,,
18999,1531,0.0007,0.9654473289847374,-1.3189475536346436,19000,931.5,992,-0.11096698045730591,0.723834753036499,1520000,667.76,,
19099,1539,0.0007,0.8829918652772903,-1.5204626321792603,19100,889.5,992,-0.26380667090415955,0.4616076648235321,1528000,656.72,,
19199,1546,0.0007,0.9438605457544327,-1.7196890115737915,19200,959.4,993,0.0943383201956749,0.3820047378540039,1536000,692.6,,
19299,1553,0.0007,0.8311047106981277,-1.4899481534957886,19300,964.8,993,-0.4787079393863678,1.5508089065551758,1544000,689.42,,
19399,1560,0.0007,0.9261744767427444,-1.5621650218963623,19400,930.7,994,-0.2514497637748718,0.31734415888786316,1552000,667.6,,
19499,1568,0.0007,0.9272537231445312,-1.658137559890747,19500,926.5,994,-0.40162134170532227,0.557671844959259,1560000,672.18,,
19599,1576,0.0007,0.7505106329917908,-1.506087303161621,19600,925.9,994,-0.7161814570426941,3.1164965629577637,1568000,683.82,,
19699,1584,0.0007,0.9463915042579174,-1.515930414199829,19700,899.8,994,0.12135346978902817,0.7414867281913757,1576000,674.6,,
19799,1592,0.0007,0.9427530989050865,-1.702233910560608,19800,898.3,994,0.03081606701016426,0.5527691841125488,1584000,670.72,,
19899,1600,0.0007,0.9199842512607574,-1.3841880559921265,19900,912.4,994,-0.09348507970571518,0.23592352867126465,1592000,686.46,,
19999,,0.0007,0.9862209111452103,-1.6039146184921265,,,,-0.14003904163837433,0.14481209218502045,1600000,,784.0,657.4
,1613,,,,20000,860.6,991,,,1600000,658.24,,
20099,1620,0.0007,0.9592702947556973,-1.4342612028121948,20100,845.1,992,0.10803379863500595,0.5826817154884338,1608000,660.14,,
20199,1628,0.0007,0.9267295524477959,-1.5247859954833984,20200,859.5,992,0.3261205852031708,0.7542471885681152,1616000,668.76,,
20299,1636,0.0007,0.985855515114963,-1.3989005088806152,20300,899.3,992,0.08014722168445587,0.18342113494873047,1624000,682.9,,
20399,1644,0.0007,0.9655443914234638,-1.7981090545654297,20400,902.6,992,-0.05519026517868042,0.2467820644378662,1632000,683.28,,
20499,1652,0.0007,0.4683048725128174,-1.3936145305633545,20500,943.7,992,-1.0785894393920898,5.75839376449585,1640000,684.84,,
20599,1660,0.0007,0.9826022349298,-1.6647239923477173,20600,978.9,992,0.030090034008026123,0.10213341563940048,1648000,698.7,,
20699,1668,0.0007,0.48663973808288574,-1.3388868570327759,20700,956.8,992,0.06569197028875351,4.1708245277404785,1656000,694.94,,
20799,1677,0.0007,0.74824658036232,-1.7204830646514893,20800,930.1,992,-0.4449787735939026,0.9055240750312805,1664000,677.56,,
20899,1685,0.0007,0.8279653638601303,-1.3950835466384888,20900,947.7,992,-0.35302504897117615,1.5027251243591309,1672000,676.42,,
20999,1693,0.0007,0.9634050652384758,-1.4538679122924805,21000,927.1,992,-0.18713417649269104,0.32856428623199463,1680000,671.6,,
21099,1701,0.0007,0.9771065656095743,-1.534621000289917,21100,914.9,992,-0.05631532147526741,0.25819137692451477,1688000,667.86,,
21199,1709,0.0007,0.8104985505342484,-1.4543945789337158,21200,941.8,992,-0.43656954169273376,1.2926979064941406,1696000,669.34,,
21299,1716,0.0007,0.979052696377039,-1.5477149486541748,21300,894.1,992,0.02062092535197735,0.3552004396915436,1704000,650.76,,
21399,1724,0.0007,0.976019125431776,-1.5568962097167969,21400,874.7,992,0.1518694907426834,0.2677147090435028,1712000,639.28,,
21499,1731,0.0007,0.9818434156477451,-1.2334202527999878,21500,882.8,993,-0.21167758107185364,0.24647477269172668,1720000,642.16,,
21599,1738,0.0007,0.9862848082557321,-1.4452260732650757,21600,923.2,993,-0.08207880705595016,0.2585091292858124,1728000,650.2,,
21699,1745,0.0007,0.9759745597839355,-1.4667164087295532,21700,927.6,994,0.1950148195028305,0.26500338315963745,1736000,669.48,,
21799,1752,0.0007,0.987679990939796,-1.5309141874313354,21800,923.2,994,-0.16640132665634155,0.3131598234176636,1744000,669.6,,
21899,1760,0.0007,0.9890077421441674,-1.6710842847824097,21900,924.8,995,0.23633967339992523,0.22252671420574188,1752000,674.94,,
21999,,0.0007,0.8953983709216118,-1.4231754541397095,,,,0.425945520401001,1.6876238584518433,1760000,,880.0,658.6
,1772,,,,22000,893.9,992,,,1760000,672.18,,
22099,1779,0.0007,0.9729254208505154,-1.3185086250305176,22100,856.9,993,0.16880536079406738,0.2994168996810913,1768000,666.1,,
22199,1787,0.0007,0.923720546066761,-1.642128825187683,22200,863.2,993,0.07532399892807007,0.23417682945728302,1776000,671.08,,
22299,1794,0.0007,0.7768327742815018,-1.7661784887313843,22300,882.2,994,0.25817474722862244,0.29228711128234863,1784000,678.24,,
22399,1801,0.0007,0.949710801243782,-1.726238489151001,22400,907.5,994,-0.07602423429489136,0.2815183103084564,1792000,696.34,,
22499,1809,0.0007,0.866721585392952,-1.7133015394210815,22500,857.5,994,0.05570756271481514,0.5195358991622925,1800000,683.6,,
22599,1818,0.0007,0.945841409265995,-1.4135929346084595,22600,839.4,994,-0.04035523161292076,0.43172094225883484,1808000,659.86,,
22699,1825,0.0007,0.9763175137341022,-1.3315314054489136,22700,848.1,994,0.3374304175376892,0.5056801438331604,1816000,659.82,,
22799,1833,0.0007,0.9701921511441469,-1.4229389429092407,22800,908.9,994,0.07384403049945831,0.22683902084827423,1824000,668.32,,
22899,1842,0.0007,0.9002879559993744,-1.5008386373519897,22900,944.5,994,0.06452488154172897,0.6665161848068237,1832000,671.62,,
22999,1850,0.0007,0.8139523267745972,-1.169622540473938,23000,931.0,994,-0.1811854988336563,2.0334956645965576,1840000,660.26,,
23099,1858,0.0007,0.9241236448287964,-1.4354231357574463,23100,952.9,994,-0.32911381125450134,0.588218092918396,1848000,664.9,,
23199,1866,0.0007,0.7248753607273102,-1.4324182271957397,23200,989.9,994,0.6783231496810913,2.715270757675171,1856000,656.7,,
23299,1874,0.0007,0.9791457299143076,-1.2562414407730103,23300,1020.1,994,-0.07761581987142563,0.23974815011024475,1864000,668.34,,
23399,1881,0.0007,0.9731916636228561,-1.4836944341659546,23400,1025.4,994,0.05007500573992729,0.20277981460094452,1872000,671.94,,
23499,1889,0.0007,0.9389505535364151,-1.4522570371627808,23500,1000.8,995,0.05412017181515694,0.21481108665466309,1880000,668.06,,
23599,1897,0.0007,0.969264866784215,-1.4973814487457275,23600,963.1,995,0.16134874522686005,0.31347113847732544,1888000,666.36,,
23699,1905,0.0007,0.9849794683977962,-1.3169472217559814,23700,968.7,995,0.010269582271575928,0.23703594505786896,1896000,671.72,,
23799,1913,0.0007,0.9407357610762119,-1.7519874572753906,23800,999.5,994,-0.09233583509922028,0.15007875859737396,1904000,680.2,,
23899,1921,0.0007,0.987185500562191,-1.2362669706344604,23900,1001.6,995,0.019744012504816055,0.38711175322532654,1912000,689.6,,
23999,,0.0007,0.8416832238435745,-1.5353971719741821,,,,0.3176136016845703,1.706580400466919,1920000,,802.0,643.0
,1933,,,,24000,958.1,993,,,1920000,675.5,,
24099,1941,0.0007,0.9019297510385513,-1.4017471075057983,24100,895.0,993,-0.260934442281723,0.6272425651550293,1928000,665.32,,
24199,1949,0.0007,0.9603284858167171,-1.4211313724517822,24200,888.9,993,0.14131568372249603,0.41923364996910095,1936000,666.68,,
24299,1956,0.0007,0.9372474551200867,-1.6287177801132202,24300,943.5,993,0.3513307571411133,0.3557296395301819,1944000,688.58,,
24399,1963,0.0007,0.8711176812648773,-1.4703277349472046,24400,924.9,993,0.019460583105683327,0.35733017325401306,1952000,675.06,,
24499,1971,0.0007,0.8189145773649216,-1.3751951456069946,24500,912.2,994,-0.44310951232910156,4.034414768218994,1960000,671.4,,
24599,1979,0.0007,0.8874642252922058,-1.3069852590560913,24600,857.6,994,-0.9052861332893372,2.2380101680755615,1968000,649.16,,
24699,1987,0.0007,0.9294711351394653,-1.531852126121521,24700,866.0,994,0.11367905139923096,0.6534921526908875,1976000,648.08,,
24799,1994,0.0007,0.9779584165662527,-1.5067811012268066,24800,874.7,994,-0.0003185778914485127,0.3145154118537903,1984000,634.32,,
24899,2003,0.0007,0.9641420319676399,-1.1665130853652954,24900,879.6,994,0.07490396499633789,0.9035121202468872,1992000,634.8,,
24999,2010,0.0007,0.7536523342132568,-1.5563734769821167,25000,865.0,994,0.5238916277885437,3.1102054119110107,2000000,620.0,,
25099,2018,0.0007,0.9658033773303032,-1.5805107355117798,25100,841.9,994,-0.039378486573696136,0.2579447031021118,2008000,607.84,,
25199,2026,0.0007,0.9339640885591507,-1.4623215198516846,25200,853.4,994,-0.09986525028944016,1.1342408657073975,2016000,621.86,,
25299,2035,0.0007,0.9671205617487431,-1.4739872217178345,25300,832.6,994,0.4111422598361969,0.3306548595428467,2024000,621.82,,
25399,2043,0.0007,0.9804813861846924,-1.3942183256149292,25400,850.8,994,-0.01131143793463707,0.21924105286598206,2032000,623.44,,
25499,2050,0.0007,0.9322088062763214,-1.4770245552062988,25500,890.9,994,-0.18612569570541382,0.6578416228294373,2040000,641.54,,
25599,2059,0.0007,0.7969170957803726,-1.1685373783111572,25600,923.8,994,0.6609489917755127,4.528804302215576,2048000,654.82,,
25699,2067,0.0007,0.9826644212007523,-1.4495517015457153,25700,905.8,994,0.1711866706609726,0.22221024334430695,2056000,654.66,,
25799,2075,0.0007,0.9176289364695549,-1.4363130331039429,25800,882.7,994,0.22444556653499603,0.30723682045936584,2064000,649.12,,
25899,2083,0.0007,0.9370112717151642,-1.4545375108718872,25900,902.7,994,0.13566844165325165,0.5784449577331543,2072000,657.54,,
25999,,0.0007,0.9096121788024902,-1.3933056592941284,,,,-0.5074671506881714,0.7005932927131653,2080000,,542.0,550.6
,2097,,,,26000,916.6,991,,,2080000,653.82,,
26099,2106,0.0007,0.9549064300954342,-1.4407103061676025,26100,853.8,991,0.5311307907104492,0.44048187136650085,2088000,630.54,,
26199,2114,0.0007,0.9610767289996147,-1.2572561502456665,26200,885.2,991,-0.2206127941608429,0.39822420477867126,2096000,639.38,,
26299,2122,0.0007,0.8983491212129593,-1.3458521366119385,26300,846.2,991,-0.12975145876407623,0.43946701288223267,2104000,620.32,,
26399,2130,0.0007,0.9580856636166573,-1.3242530822753906,26400,836.7,991,-0.013329369015991688,0.35332515835762024,2112000,614.28,,
26499,2138,0.0007,0.9462073780596256,-1.7531341314315796,26500,862.1,991,0.1886226236820221,0.24917030334472656,2120000,624.1,,
26599,2145,0.0007,0.9541387185454369,-1.378757119178772,26600,852.6,991,-0.11026378720998764,0.4425497055053711,2128000,617.92,,
26699,2152,0.0007,0.9583392515778542,-1.73245370388031,26700,836.5,992,0.22883644700050354,0.22027111053466797,2136000,618.66,,
26799,2160,0.0007,0.6905797719955444,-1.4310511350631714,26800,882.9,992,-0.08255971968173981,2.5705087184906006,2144000,637.22,,
26899,2168,0.0007,0.9012342393398285,-1.381197214126587,26900,903.4,992,-0.4367779791355133,1.103300929069519,2152000,643.24,,
26999,2177,0.0007,0.9011914730072021,-1.3320029973983765,27000,848.5,992,-0.16250033676624298,0.7361186742782593,2160000,639.86,,
27099,2185,0.0007,0.6961917877197266,-1.5608367919921875,27100,865.4,991,-0.06674151122570038,2.632723569869995,2168000,636.6,,
27199,2194,0.0007,0.9616119340062141,-1.3267412185668945,27200,855.7,991,0.06289567798376083,0.6512393355369568,2176000,643.2,,
27299,2203,0.0007,0.9813256729394197,-1.0630693435668945,27300,866.6,991,0.1172979399561882,0.42651310563087463,2184000,644.58,,
27399,2212,0.0007,0.7993579655885696,-1.5982815027236938,27400,852.9,990,-0.7532770037651062,3.026590585708618,2192000,646.22,,
27499,2220,0.0007,0.7909843921661377,-1.6573446989059448,27500,871.4,990,0.2829545736312866,1.6896955966949463,2200000,656.1,,
27599,2228,0.0007,0.9564191810786724,-1.2028390169143677,27600,874.1,990,-0.12721534073352814,0.6362321972846985,2208000,652.2,,
27699,2237,0.0007,0.9766382128000259,-1.275071144104004,27700,909.1,990,-0.2268843948841095,0.6378046274185181,2216000,666.42,,
27799,2248,0.0007,0.7582496851682663,-1.6000651121139526,27800,925.9,989,0.7754203677177429,6.305505275726318,2224000,659.24,,
27899,2256,0.0007,0.9551833458244801,-1.3114042282104492,27900,977.4,988,-0.2560129165649414,0.5556869506835938,2232000,687.8,,
27999,,0.0007,0.9909011358395219,-1.1779193878173828,,,,-0.05050088092684746,0.2989456355571747,2240000,,870.0,727.8
,2274,,,,28000,1011.1,984,,,2240000,706.24,,
28099,2283,0.0007,0.9777439497411251,-1.634982705116272,28100,970.9,984,0.22507250308990479,0.3101056218147278,2248000,700.36,,
28199,2292,0.0007,0.9714431334286928,-1.4830890893936157,28200,959.9,984,0.06593304872512817,0.8060927391052246,2256000,708.32,,
28299,2300,0.0007,0.9849110646173358,-1.5198872089385986,28300,980.3,984,0.1716528981924057,0.3670612871646881,2264000,713.24,,
28399,2308,0.0007,0.9624968990683556,-1.3369804620742798,28400,998.9,984,-0.18750505149364471,1.0411404371261597,2272000,717.32,,
28499,2316,0.0007,0.974801441654563,-1.4977154731750488,28500,1027.8,984,-0.015830589458346367,0.29716745018959045,2280000,728.38,,
28599,2325,0.0007,0.7300804555416107,-1.364485740661621,28600,1045.4,984,-0.5484628677368164,4.9545464515686035,2288000,732.26,,
28699,2333,0.0007,0.7813502252101898,-1.3956005573272705,28700,1037.3,983,-0.5785950422286987,2.809873342514038,2296000,720.2,,
28799,2342,0.0007,0.9795304425060749,-1.3753294944763184,28800,1019.8,983,0.18047796189785004,0.24125340580940247,2304000,709.94,,
28899,2350,0.0007,0.9485147260129452,-1.3132494688034058,28900,1039.9,983,0.028207285329699516,0.4793754518032074,2312000,704.5,,
28999,2359,0.0007,0.8392048925161362,-1.5160101652145386,29000,1044.6,983,-0.4236448407173157,1.4060720205307007,2320000,692.06,,
29099,2367,0.0007,0.9313430339097977,-1.5733088254928589,29100,1020.0,983,0.1989331692457199,0.37001845240592957,2328000,676.58,,
29199,2375,0.0007,0.9763677045702934,-1.5506672859191895,29200,988.6,983,-0.008270561695098877,0.21829743683338165,2336000,670.56,,
29299,2383,0.0007,0.8251623660326004,-1.660204291343689,29300,885.5,983,-0.19140484929084778,0.6396154761314392,2344000,642.68,,
29399,2391,0.0007,0.7106034159660339,-1.47536039352417,29400,911.8,983,-0.36660411953926086,2.52370285987854,2352000,641.16,,
29499,2399,0.0007,0.937539242208004,-1.491227388381958,29500,893.7,983,0.04576994851231575,0.3687385618686676,2360000,634.36,,
29599,2407,0.0007,0.9621992222964764,-1.5152758359909058,29600,885.8,983,0.3301762044429779,0.36522457003593445,2368000,632.02,,
29699,2416,0.0007,0.9285058155655861,-1.4150453805923462,29700,850.1,983,0.038343604654073715,0.39159855246543884,2376000,628.04,,
29799,2424,0.0007,0.9699487276375294,-1.4794318675994873,29800,876.6,983,0.22940368950366974,0.2242419272661209,2384000,635.82,,
29899,2432,0.0007,0.913728304207325,-1.2030748128890991,29900,877.9,983,-0.029266634956002235,0.7205142378807068,2392000,633.94,,
29999,,0.0007,0.9184807389974594,-1.5967496633529663,,,,0.12120777368545532,0.26561859250068665,2400000,,814.0,677.8
,2446,,,,30000,861.0,980,,,2400000,617.46,,
30099,2454,0.0007,0.8710639029741287,-1.5007610321044922,30100,842.3,980,-0.04726303368806839,0.31266579031944275,2408000,625.02,,
30199,2462,0.0007,0.9552698582410812,-1.372890830039978,30200,797.8,981,-0.1103598102927208,0.4286513924598694,2416000,617.28,,
30299,2470,0.0007,0.9443315006792545,-1.5154824256896973,30300,802.7,981,-0.02352895773947239,0.3774358928203583,2424000,620.7,,
30399,2478,0.0007,0.8425111919641495,-1.354775309562683,30400,784.4,981,0.1923002004623413,0.5989976525306702,2432000,610.28,,
30499,2487,0.0007,0.8322838097810745,-1.4053068161010742,30500,774.4,981,-0.38152140378952026,1.4541006088256836,2440000,603.54,,
30599,2495,0.0007,0.9798530526459217,-1.5967711210250854,30600,802.9,980,-0.2523020803928375,0.2856108248233795,2448000,604.08,,
30699,2503,0.0007,0.9742589071393013,-1.4988670349121094,30700,738.7,980,-0.000202929979423061,0.29719048738479614,2456000,595.7,,
30799,2512,0.0007,0.6716751158237457,-1.4262813329696655,30800,761.6,980,0.5899365544319153,3.1389846801757812,2464000,591.14,,
30899,2520,0.0007,0.8845111504197121,-1.496645212173462,30900,795.5,980,0.37336981296539307,0.49181148409843445,2472000,605.7,,
30999,2528,0.0007,0.8557316064834595,-1.4181030988693237,31000,813.6,980,-0.020566115155816078,0.34982937574386597,2480000,621.06,,
31099,2536,0.0007,0.9343834221363068,-1.4432917833328247,31100,812.4,980,0.32592159509658813,0.4977191090583801,2488000,613.54,,
31199,2544,0.0007,0.9761098474264145,-1.0720833539962769,31200,835.9,980,0.0642625093460083,0.4115999639034271,2496000,624.46,,
31299,2552,0.0007,0.9581979922950268,-1.2672017812728882,31300,889.0,980,0.03054427169263363,0.37778040766716003,2504000,637.84,,
31399,2561,0.0007,0.9676551781594753,-1.0385619401931763,31400,874.9,980,-0.17601843178272247,0.2526969313621521,2512000,642.4,,
31499,2569,0.0007,0.9322727844119072,-1.3251478672027588,31500,916.3,980,-0.08603473752737045,0.7090610265731812,2520000,666.14,,
31599,2577,0.0007,0.9502988494932652,-1.1725445985794067,31600,962.3,980,0.2648179233074188,0.7933832406997681,2528000,684.46,,
31699,2585,0.0007,0.9767497424036264,-1.3513602018356323,31700,942.2,980,0.04855324327945709,0.3598676919937134,2536000,673.0,,
31799,2592,0.0007,0.9761043451726437,-1.303788423538208,31800,926.2,981,-0.036809056997299194,0.2965260446071625,2544000,666.52,,
31899,2600,0.0007,0.9516994617879391,-1.3994684219360352,31900,964.2,981,0.21376319229602814,0.7180137634277344,2552000,674.84,,
31999,,0.0007,0.8501119911670685,-1.618174433708191,,,,0.05668070912361145,0.5081941485404968,2560000,,920.0,671.0
,2611,,,,32000,931.2,980,,,2560000,658.58,,
32099,2619,0.0007,0.9149944931268692,-1.726014494895935,32100,891.4,980,-0.16442030668258667,0.2863990366458893,2568000,657.28,,
32199,2626,0.0007,0.8338216245174408,-1.5379021167755127,32200,886.7,980,0.4549151360988617,2.467102527618408,2576000,647.62,,
32299,2633,0.0007,0.8292846828699112,-1.1360361576080322,32300,871.3,981,0.26085302233695984,2.2754313945770264,2584000,640.08,,
32399,2640,0.0007,0.8308089971542358,-1.248154878616333,32400,830.8,981,-0.09128322452306747,1.7874565124511719,2592000,620.84,,
32499,2647,0.0007,0.840497151017189,-1.1131694316864014,32500,855.1,982,-0.03911931440234184,2.322539806365967,2600000,627.8,,
32599,2654,0.0007,0.9510830715298653,-1.4217506647109985,32600,886.6,982,0.11063814163208008,0.38775011897087097,2608000,636.82,,
32699,2662,0.0007,0.9637429900467396,-1.2695122957229614,32700,881.6,982,0.12335611879825592,0.5013400912284851,2616000,636.92,,
32799,2669,0.0007,0.7645056396722794,-1.1168098449707031,32800,954.1,982,-0.26174503564834595,4.905325412750244,2624000,661.66,,
32899,2677,0.0007,0.9860176695510745,-1.1169317960739136,32900,978.8,983,0.11204572767019272,0.3214617669582367,2632000,663.88,,
32999,2684,0.0007,0.8761949762701988,-1.6035438776016235,33000,956.9,983,0.31752869486808777,1.8273886442184448,2640000,657.26,,
33099,2690,0.0007,0.9674416780471802,-1.3682570457458496,33100,1016.0,984,0.11841484159231186,0.38194409012794495,2648000,672.3,,
33199,2698,0.0007,0.9434013143181801,-1.2802435159683228,33200,1009.3,984,0.08213070780038834,0.785110592842102,2656000,672.92,,
33299,2705,0.0007,0.8826873674988747,-1.1335781812667847,33300,988.6,984,0.061039697378873825,3.0211129188537598,2664000,663.64,,
33399,2713,0.0007,0.9694360345602036,-1.3366304636001587,33400,974.3,984,0.07387034595012665,0.3797008991241455,2672000,655.5,,
33499,2721,0.0007,0.9863205319270492,-1.0060642957687378,33500,966.3,984,-0.04194607958197594,0.35108229517936707,2680000,655.24,,
33599,2729,0.0007,0.9928820189088583,-1.4331191778182983,33600,943.5,984,-0.26813361048698425,0.181918665766716,2688000,651.94,,
33699,2737,0.0007,0.9892246853560209,-1.5068461894989014,33700,990.0,984,-0.23074598610401154,0.3163648545742035,2696000,672.74,,
33799,2745,0.0007,0.9782898612320423,-1.4184011220932007,33800,1038.4,984,-0.128934845328331,0.7823238372802734,2704000,697.8,,
33899,2753,0.0007,0.9378137476742268,-1.3357203006744385,33900,1056.4,984,0.2111213058233261,0.5942026972770691,2712000,712.42,,
33999,,0.0007,0.9598465859889984,-1.1026808023452759,,,,-0.10908059030771255,2.407968282699585,2720000,,1086.0,639.4
,2766,,,,34000,1050.0,983,,,2720000,712.32,,
34099,2775,0.0007,0.8371657580137253,-1.1540511846542358,34100,1050.7,982,0.48592129349708557,5.876734256744385,2728000,711.14,,
34199,2783,0.0007,0.9676944315433502,-1.4536832571029663,34200,1059.6,982,0.16316264867782593,0.33970728516578674,2736000,714.46,,
34299,2791,0.0007,0.9386378601193428,-1.4940499067306519,34300,1069.8,982,0.06924734264612198,0.36731618642807007,2744000,713.18,,
