rollout/ep_len_mean,time/time_elapsed,rollout/ep_rew_mean,time/total_timesteps,time/iterations,time/fps,train/n_updates,train/policy_gradient_loss,train/explained_variance,train/approx_kl,train/learning_rate,train/clip_range,train/loss,train/clip_fraction,train/entropy_loss,train/value_loss,eval/mean_ep_length,eval/mean_reward
1097.72,10157,105.13,2785280,340,274,3390,-0.024069655582570702,0.6931252479553223,0.1656102,0.0003,0.2,0.6638500690460205,0.303955078125,-0.4221705308649689,2.000959721906111,,
1106.13,10187,107.0,2793472,341,274,3400,-0.024094980125664734,0.7806260585784912,0.16972949,0.0003,0.2,0.36818450689315796,0.30765380859375,-0.40506360260769725,1.5446990674128755,,
,,,2800000,,,3410,-0.025749936416832497,0.7453871667385101,0.16314073,0.0003,0.2,1.5891077518463135,0.3118408203125,-0.42773450769018384,1.6716913430485874,1101.6,119.6
1102.95,10221,110.4,2801664,342,274,,,,,,,,,,,,
1099.94,10251,109.33,2809856,343,274,3420,-0.02671859548172506,0.7346696555614471,0.16415617,0.0003,0.2,1.161436915397644,0.29947509765625,-0.3978584031225182,1.715263625816442,,
1090.27,10280,107.52,2818048,344,274,3430,-0.023438915025326423,0.7319152057170868,0.16210304,0.0003,0.2,0.25055235624313354,0.2986572265625,-0.40998832578770816,1.9149478017818182,,
1099.21,10309,104.34,2826240,345,274,3440,-0.020743923987902237,0.6936156153678894,0.17513749,0.0003,0.2,0.8779816627502441,0.2929931640625,-0.41009830676484854,2.531708148820326,,
1131.45,10339,104.6,2834432,346,274,3450,-0.024363798352715092,0.6702723801136017,0.16983259,0.0003,0.2,0.44743582606315613,0.30599365234375,-0.4178646882530302,2.4121006577974184,,
,,,2840000,,,3460,-0.02109063199313823,0.6850112676620483,0.18567768,0.0003,0.2,0.4402407109737396,0.31204833984375,-0.410268585733138,2.131679492862895,1283.0,122.0
1137.3,10371,98.23,2842624,347,274,,,,,,,,,,,,
1203.28,10402,105.23,2850816,348,274,3470,-0.021763088845909807,0.7397110760211945,0.16844536,0.0003,0.2,1.035143256187439,0.3018798828125,-0.4144951616413891,1.9264239271404222,,
1207.36,10430,112.07,2859008,349,274,3480,-0.024665000345703448,0.7547643780708313,0.18529546,0.0003,0.2,0.48925161361694336,0.3001220703125,-0.40224967687390745,1.6541940361494198,,
1213.06,10459,115.61,2867200,350,274,3490,-0.022355208030421635,0.8061309456825256,0.2151863,0.0003,0.2,0.2463352084159851,0.2885498046875,-0.3765133773558773,1.5835966646904125,,
1189.98,10489,114.94,2875392,351,274,3500,-0.022774345408106456,0.7639002501964569,0.16760918,0.0003,0.2,0.5700926184654236,0.2962646484375,-0.38362229720223695,1.8002366981236264,,
,,,2880000,,,3510,-0.02308231434726622,0.7960395067930222,0.18540445,0.0003,0.2,1.893068790435791,0.29046630859375,-0.3765602333238348,1.715532364649698,1361.0,134.6
1160.25,10525,113.32,2883584,352,273,,,,,,,,,,,,
1177.21,10556,117.85,2891776,353,273,3520,-0.022185578729840928,0.7777589410543442,0.19730103,0.0003,0.2,0.27625834941864014,0.29093017578125,-0.3697965174680576,1.8482462606858463,,
1191.74,10587,121.12,2899968,354,273,3530,-0.020152331003191647,0.8038451075553894,0.1760073,0.0003,0.2,0.30904555320739746,0.28203125,-0.35304848353844137,1.4352639225544408,,
1225.77,10619,127.54,2908160,355,273,3540,-0.02189319597746362,0.7916941195726395,0.16904593,0.0003,0.2,0.4230670630931854,0.2778564453125,-0.35435574722941965,1.5907286820234732,,
1208.32,10648,124.65,2916352,356,273,3550,-0.01981080009172729,0.7996518015861511,0.15848619,0.0003,0.2,0.2920006513595581,0.28492431640625,-0.37968924002489074,1.7625254394952208,,
,,,2920000,,,3560,-0.02256021095381584,0.8284238427877426,0.16198942,0.0003,0.2,0.7079434394836426,0.2864501953125,-0.3742629676591605,1.3878503611194901,1274.4,142.4
1177.88,10681,116.93,2924544,357,273,,,,,,,,,,,,
1158.36,10710,109.42,2932736,358,273,3570,-0.020008890761528165,0.7266077995300293,0.16083199,0.0003,0.2,1.0148226022720337,0.2943115234375,-0.39512590151280164,2.065275082946755,,
1154.26,10738,106.77,2940928,359,273,3580,-0.025296187728235962,0.7159359455108643,0.16573305,0.0003,0.2,0.46971485018730164,0.29686279296875,-0.3915521023678593,1.8732213153038173,,
1174.85,10767,111.28,2949120,360,273,3590,-0.022139318187328172,0.6589103937149048,0.17289895,0.0003,0.2,0.4610026478767395,0.316064453125,-0.39684938510181383,1.9747307454934344,,
1229.0,10795,122.43,2957312,361,273,3600,-0.02128144297603285,0.6694821119308472,0.16478434,0.0003,0.2,0.4519237279891968,0.29564208984375,-0.3786509509664029,1.8109262885991484,,
,,,2960000,,,3610,-0.02341795082320459,0.77345409989357,0.16466695,0.0003,0.2,0.333111047744751,0.2909912109375,-0.3875916103599593,1.386505007580854,1163.2,117.4
1221.83,10828,122.48,2965504,362,273,,,,,,,,,,,,
1215.33,10856,122.36,2973696,363,273,3620,-0.021353181161248357,0.7802602201700211,0.14636764,0.0003,0.2,0.24565565586090088,0.28968505859375,-0.40186926650349053,1.5130988872377202,,
1191.42,10884,117.53,2981888,364,273,3630,-0.023325640493567334,0.7867419272661209,0.14670926,0.0003,0.2,0.26494115591049194,0.28262939453125,-0.39889341448433696,1.5173778156749904,,
1111.24,10913,106.74,2990080,365,273,3640,-0.021078380766630288,0.7164314389228821,0.15861452,0.0003,0.2,0.41666725277900696,0.3064697265625,-0.4028661549789831,1.484223584434949,,
1101.98,10942,102.67,2998272,366,274,3650,-0.018956632040499244,0.5945659279823303,0.17232247,0.0003,0.2,2.721250534057617,0.32166748046875,-0.45329580451361834,2.4249735817313196,,
,,,3000000,,,3660,-0.019952680574351688,0.6739624440670013,0.1869603,0.0003,0.2,0.8858498334884644,0.30400390625,-0.412805251032114,1.5888585093664005,1223.4,124.4
1124.18,10974,104.21,3006464,367,273,,,,,,,,,,,,
1148.62,11003,110.61,3014656,368,273,3670,-0.020612991663074353,0.7218741178512573,0.14611995,0.0003,0.2,0.31237703561782837,0.284716796875,-0.40088353310711683,1.8529168755281717,,
1148.59,11031,110.66,3022848,369,274,3680,-0.024690794851994723,0.763468325138092,0.16316871,0.0003,0.2,0.23321646451950073,0.286572265625,-0.3913436311297119,1.3493698231992313,,
1135.6,11059,113.71,3031040,370,274,3690,-0.023193136700137985,0.7374550402164459,0.14985085,0.0003,0.2,0.4471178650856018,0.2974365234375,-0.42020759391598406,1.8222297028638423,,
1146.58,11088,112.91,3039232,371,274,3700,-0.02597120901555172,0.7943123877048492,0.17498846,0.0003,0.2,0.23251280188560486,0.30120849609375,-0.42189265626948325,1.4691600737394765,,
,,,3040000,,,3710,-0.02398038412829919,0.7412192523479462,0.16960639,0.0003,0.2,0.27308011054992676,0.305029296875,-0.4140779480803758,1.401855599519331,1347.2,118.8
1181.59,11122,115.7,3047424,372,273,,,,,,,,,,,,
1226.68,11151,122.03,3055616,373,274,3720,-0.021062265713044325,0.7319343090057373,0.15337014,0.0003,0.2,0.43975499272346497,0.28486328125,-0.4061111260205507,1.5610614847391844,,
1219.99,11180,124.15,3063808,374,274,3730,-0.023892860973865025,0.7613643854856491,0.15817702,0.0003,0.2,0.2151416838169098,0.28682861328125,-0.39709506917279214,1.2607721685664728,,
1213.62,11208,122.12,3072000,375,274,3740,-0.024803480357149965,0.7905991971492767,0.1723189,0.0003,0.2,0.25492027401924133,0.28369140625,-0.39689147684257475,1.2969230696791783,,
,,,3080000,,,3750,-0.02611106706535793,0.7567274272441864,0.1541988,0.0003,0.2,1.9460874795913696,0.28978271484375,-0.3943742164876312,1.6280508597264998,1342.6,125.8
1209.84,11242,124.04,3080192,376,273,,,,,,,,,,,,
1226.04,11270,124.44,3088384,377,274,3760,-0.021288197422836674,0.750067874789238,0.16574879,0.0003,0.2,0.34095558524131775,0.2694580078125,-0.37601097086444496,1.6397491076844743,,
1265.82,11298,128.75,3096576,378,274,3770,-0.02360240681373398,0.7578097879886627,0.16768022,0.0003,0.2,0.7861970663070679,0.2864990234375,-0.40415034352336077,1.768965485179797,,
1276.95,11326,130.1,3104768,379,274,3780,-0.02078784489276586,0.741054505109787,0.15537108,0.0003,0.2,0.5565322041511536,0.27052001953125,-0.3867024036939256,1.7625890121329575,,
1299.6,11355,128.64,3112960,380,274,3790,-0.02253602118289564,0.7971523106098175,0.15031306,0.0003,0.2,0.3748684227466583,0.28643798828125,-0.40292326498311015,1.5543798910803162,,
,,,3120000,,,3800,-0.02280432928528171,0.8227603733539581,0.15669152,0.0003,0.2,0.2962733507156372,0.2675048828125,-0.35858843321911993,1.4423794318223373,1451.0,153.0
1344.67,11389,134.3,3121152,381,274,,,,,,,,,,,,
1335.01,11417,132.64,3129344,382,274,3810,-0.022802407749986743,0.801241546869278,0.16148883,0.0003,0.2,0.3063042163848877,0.27410888671875,-0.3921808650018647,1.4828829465201125,,
1360.65,11446,137.67,3137536,383,274,3820,-0.021288766172074248,0.7774853706359863,0.14931935,0.0003,0.2,0.4195460081100464,0.27371826171875,-0.38535968638025225,2.1871583484578876,,
1361.26,11474,139.59,3145728,384,274,3830,-0.019401339419709986,0.7943969517946243,0.14396857,0.0003,0.2,0.6223129630088806,0.26898193359375,-0.37830431658076125,1.7068885818589479,,
1335.8,11502,137.28,3153920,385,274,3840,-0.020498935912473825,0.7588587403297424,0.16274083,0.0003,0.2,1.3169666528701782,0.2919677734375,-0.38399121107067913,1.9800983406603336,,
,,,3160000,,,3850,-0.020871699001145317,0.8146872371435165,0.14395416,0.0003,0.2,0.2811141014099121,0.27384033203125,-0.3768784454907291,1.4570156296947971,1342.8,136.8
1305.99,11535,135.38,3162112,386,274,,,,,,,,,,,,
1266.94,11563,129.04,3170304,387,274,3860,-0.017884821840561928,0.7182480692863464,0.1460728,0.0003,0.2,0.48168355226516724,0.2832763671875,-0.39671322421636435,2.1964222437003627,,
1239.71,11592,120.43,3178496,388,274,3870,-0.01885814796551131,0.6685533225536346,0.15926704,0.0003,0.2,0.2975497841835022,0.297119140625,-0.4032797049731016,2.1785830892855302,,
1247.53,11622,118.3,3186688,389,274,3880,-0.017482632616156478,0.616812527179718,0.15779327,0.0003,0.2,0.7638842463493347,0.30198974609375,-0.4021665773354471,2.47301990352571,,
1274.21,11653,121.41,3194880,390,274,3890,-0.02160722500702832,0.6753957569599152,0.16701443,0.0003,0.2,0.3778392970561981,0.29542236328125,-0.39301271467702464,1.9673250280204229,,
,,,3200000,,,3900,-0.020409164699958637,0.6901859939098358,0.16883749,0.0003,0.2,0.5263583660125732,0.28956298828125,-0.3713639115449041,1.9509768070885911,1263.4,143.2
1283.05,11686,125.33,3203072,391,274,,,,,,,,,,,,
1264.08,11714,128.4,3211264,392,274,3910,-0.01940763672537287,0.7234204411506653,0.16770071,0.0003,0.2,0.143907368183136,0.29456787109375,-0.38620373378507794,1.5463042999850587,,
1200.54,11744,123.53,3219456,393,274,3920,-0.017435518084676006,0.7055751085281372,0.16494179,0.0003,0.2,0.503445029258728,0.29412841796875,-0.40367844032589345,2.029500609100796,,
1139.56,11776,114.16,3227648,394,274,3930,-0.01744940366334049,0.6819810569286346,0.17229669,0.0003,0.2,0.4174044132232666,0.31048583984375,-0.4161642493214458,2.1604556547477842,,
1113.03,11807,109.4,3235840,395,274,3940,-0.01581068777886685,0.5697220265865326,0.16977389,0.0003,0.2,1.0125354528427124,0.3199951171875,-0.4352457460016012,2.402979838545434,,
,,,3240000,,,3950,-0.02069414368888829,0.5749299228191376,0.16964298,0.0003,0.2,0.8850362300872803,0.308642578125,-0.43638405166566374,2.144273697119206,1274.6,118.0
1134.56,11841,105.35,3244032,396,273,,,,,,,,,,,,
1170.04,11871,106.17,3252224,397,273,3960,-0.021677678841660962,0.6431960761547089,0.16949159,0.0003,0.2,0.5256690382957458,0.30614013671875,-0.43719396414235234,1.8152548452140764,,
1209.31,11902,108.28,3260416,398,273,3970,-0.021909681303804975,0.6607285737991333,0.16932055,0.0003,0.2,0.918224036693573,0.3073486328125,-0.4249995547812432,1.9892871384974569,,
1251.65,11933,112.19,3268608,399,273,3980,-0.024436609108670383,0.7114323377609253,0.16479437,0.0003,0.2,0.6151371598243713,0.29967041015625,-0.42867630228865894,1.6072052045492455,,
1249.67,11965,112.61,3276800,400,273,3990,-0.023050575269007823,0.7497110366821289,0.15203816,0.0003,0.2,0.3734591603279114,0.29517822265625,-0.4110588190145791,1.708791620633565,,
,,,3280000,,,4000,-0.021368717576842756,0.7350277602672577,0.15901625,0.0003,0.2,0.43770527839660645,0.29736328125,-0.4167097844881937,1.9907635887619108,1542.8,131.0
1273.66,12003,114.2,3284992,401,273,,,,,,,,,,,,
1248.91,12034,114.59,3293184,402,273,4010,-0.017169732230104272,0.7272392511367798,0.18802938,0.0003,0.2,0.40163472294807434,0.3120849609375,-0.4259206761373207,1.8021602966357022,,
1243.57,12065,116.28,3301376,403,273,4020,-0.02654058043335681,0.7941426038742065,0.17044494,0.0003,0.2,0.19296099245548248,0.29613037109375,-0.4103851009393111,1.42185385345947,,
1256.51,12096,120.49,3309568,404,273,4030,-0.02378038218084839,0.7775575220584869,0.1719565,0.0003,0.2,0.135588139295578,0.280810546875,-0.38697217698208985,1.72828483262565,,
1264.44,12127,126.3,3317760,405,273,4040,-0.025378000902492204,0.8378396332263947,0.17494287,0.0003,0.2,0.24734294414520264,0.28106689453125,-0.38488155864179135,1.2803536639316007,,
,,,3320000,,,4050,-0.02093782296851714,0.7784819155931473,0.16787067,0.0003,0.2,0.26899003982543945,0.294580078125,-0.3999706807779148,1.7924585183151067,1221.0,120.2
1266.08,12166,127.28,3325952,406,273,,,,,,,,,,,,
1281.43,12197,127.71,3334144,407,273,4060,-0.018091097944125067,0.71151003241539,0.17568794,0.0003,0.2,1.2336602210998535,0.29134521484375,-0.3971790233859792,2.324785243254155,,
1256.0,12226,123.93,3342336,408,273,4070,-0.01643269120468176,0.5611647665500641,0.15842886,0.0003,0.2,0.516197919845581,0.2937744140625,-0.4067650493117981,2.6366096605779603,,
1248.29,12256,124.04,3350528,409,273,4080,-0.01748084167666093,0.5973412394523621,0.16638888,0.0003,0.2,0.40464577078819275,0.2943115234375,-0.4038176713744178,2.447873102268204,,
1238.35,12288,124.17,3358720,410,273,4090,-0.0179897325579077,0.6387384235858917,0.16917256,0.0003,0.2,0.639355480670929,0.2992919921875,-0.40116582772461695,2.0635801754426213,,
,,,3360000,,,4100,-0.01663271218567388,0.5651883482933044,0.17804655,0.0003,0.2,0.2959132492542267,0.3010498046875,-0.413889418146573,2.700260730739683,1523.6,128.2
1204.7,12327,118.12,3366912,411,273,,,,,,,,,,,,
1189.95,12358,115.55,3375104,412,273,4110,-0.011177394056721824,0.5870258808135986,0.17318082,0.0003,0.2,0.9512098431587219,0.31207275390625,-0.4273494348162785,2.5545498905703425,,
1203.68,12388,110.57,3383296,413,273,4120,-0.01547512498073047,0.5237658619880676,0.168683,0.0003,0.2,0.3571455478668213,0.2897705078125,-0.39720759422052654,2.687813095236197,,
1234.38,12418,111.87,3391488,414,273,4130,-0.013088969478849322,0.508478194475174,0.19525269,0.0003,0.2,0.2697984576225281,0.3203857421875,-0.4304982735775411,2.2553595026955007,,
1204.47,12450,102.28,3399680,415,273,4140,-0.01641842641765834,0.6478392481803894,0.18684392,0.0003,0.2,0.9170888662338257,0.29381103515625,-0.3826647246722132,1.7232358197215945,,
,,,3400000,,,4150,-0.018748125364800215,0.6598075926303864,0.17622426,0.0003,0.2,0.3779411315917969,0.29542236328125,-0.40825406785588714,2.031717679742724,1384.6,126.4
1223.0,12487,103.9,3407872,416,272,,,,,,,,,,,,
1209.95,12518,105.08,3416064,417,272,4160,-0.01699265882380132,0.6866248250007629,0.19771352,0.0003,0.2,0.30091577768325806,0.30958251953125,-0.3936359307030216,1.505815006454941,,
1206.85,12548,104.42,3424256,418,272,4170,-0.02024436565625365,0.6725243330001831,0.19321804,0.0003,0.2,0.4825974702835083,0.28919677734375,-0.36976888418430465,1.9538248947123065,,
1268.79,12578,103.97,3432448,419,272,4180,-0.011183609147337847,0.6296553015708923,0.17092633,0.0003,0.2,0.5737910270690918,0.30606689453125,-0.40927750200498847,2.1371712390799074,,
,,,3440000,,,4190,-0.020087200838315767,0.6757868826389313,0.18086724,0.0003,0.2,0.4153834879398346,0.3072998046875,-0.42998758270405235,1.8802228495711462,1494.4,137.6
1270.72,12617,102.21,3440640,420,272,,,,,,,,,,,,
1258.82,12648,98.13,3448832,421,272,4200,-0.016462134271205287,0.6799847483634949,0.17508534,0.0003,0.2,0.3156142234802246,0.2953369140625,-0.4113390761660412,2.0140835605561733,,
1280.38,12678,101.69,3457024,422,272,4210,-0.021420966896403115,0.7194788157939911,0.15779364,0.0003,0.2,0.32600337266921997,0.282763671875,-0.41290724070277063,1.7132682924391702,,
1300.55,12710,110.3,3465216,423,272,4220,-0.02360883260225819,0.7274966835975647,0.16672525,0.0003,0.2,0.6551674604415894,0.28236083984375,-0.4070129156461917,1.5998422294389456,,
1293.16,12740,111.53,3473408,424,272,4230,-0.02124266352620907,0.783467024564743,0.16527675,0.0003,0.2,0.6829591989517212,0.27625732421875,-0.4070928720524535,1.2989056693739258,,
,,,3480000,,,4240,-0.021445361057703848,0.7761119455099106,0.15346035,0.0003,0.2,0.24744784832000732,0.27938232421875,-0.4176594325341284,1.5685297841904684,1358.2,125.2
1271.98,12778,109.56,3481600,425,272,,,,,,,,,,,,
1258.81,12808,110.56,3489792,426,272,4250,-0.021288576271035708,0.7737096697092056,0.14711368,0.0003,0.2,0.46556347608566284,0.275390625,-0.4115238167112693,2.0819065334275364,,
1224.56,12839,108.26,3497984,427,272,4260,-0.019542323192581534,0.7711271047592163,0.16461562,0.0003,0.2,0.22304823994636536,0.29007568359375,-0.40455290268873795,1.5818583113607019,,
1221.28,12870,111.07,3506176,428,272,4270,-0.019387453077433746,0.7631218582391739,0.19652522,0.0003,0.2,0.5132204294204712,0.2895263671875,-0.37854762258939445,1.616738102468662,,
1212.04,12900,113.17,3514368,429,272,4280,-0.01951785462370026,0.7482049763202667,0.15506396,0.0003,0.2,0.22145286202430725,0.28331298828125,-0.42051627445034684,1.7635643394198268,,
,,,3520000,,,4290,-0.022877057138248346,0.8157677054405212,0.15749523,0.0003,0.2,0.4402151107788086,0.302197265625,-0.42506727068684996,1.3776076282840222,1597.6,139.0
1178.32,12936,106.86,3522560,430,272,,,,,,,,,,,,
1135.74,12966,95.87,3530752,431,272,4300,-0.020906255450245225,0.7239677011966705,0.12606847,0.0003,0.2,0.8517346382141113,0.29007568359375,-0.4594572115922347,2.1163060774328186,,
1128.94,12996,96.61,3538944,432,272,4310,-0.02122348139564565,0.6897064745426178,0.16910993,0.0003,0.2,1.1182506084442139,0.3115966796875,-0.4472480763448402,1.882238460960798,,
1119.86,13027,94.7,3547136,433,272,4320,-0.02209607872864581,0.6980296671390533,0.15996654,0.0003,0.2,1.4271150827407837,0.311669921875,-0.445685658743605,1.952678225445561,,
1152.82,13058,100.62,3555328,434,272,4330,-0.023789676273736404,0.7432173192501068,0.1557168,0.0003,0.2,0.34930992126464844,0.3140625,-0.4672157552791759,1.6472253740299494,,
,,,3560000,,,4340,-0.021622732204559725,0.7877176254987717,0.16886564,0.0003,0.2,0.3990725874900818,0.27816162109375,-0.4242934037232772,1.5633050723234192,1355.0,121.8
1166.6,13094,101.48,3563520,435,272,,,,,,,,,,,,
1204.25,13125,105.3,3571712,436,272,4350,-0.024043119762063726,0.7841839492321014,0.17682406,0.0003,0.2,0.40541091561317444,0.294482421875,-0.42579590023960917,1.5715300063602626,,
1161.87,13155,98.54,3579904,437,272,4360,-0.01974880825182481,0.7963956445455551,0.15441793,0.0003,0.2,0.44035765528678894,0.28944091796875,-0.44310637002345177,1.4679379642941057,,
1152.23,13185,93.86,3588096,438,272,4370,-0.020344108930294168,0.7580227553844452,0.15439135,0.0003,0.2,0.2705395221710205,0.3065185546875,-0.46765789077617226,1.6394698299001902,,
1096.26,13214,86.39,3596288,439,272,4380,-0.025889286956225988,0.8232283443212509,0.14983535,0.0003,0.2,0.32931211590766907,0.29512939453125,-0.4580032030120492,1.1551878934609703,,
,,,3600000,,,4390,-0.016527366754962712,0.7288324534893036,0.18518412,0.0003,0.2,0.490026593208313,0.3083740234375,-0.4558793519390747,1.645418205927126,1402.0,117.6
1100.68,13251,86.4,3604480,440,272,,,,,,,,,,,,
1113.48,13281,93.3,3612672,441,272,4400,-0.02031933297912474,0.6710404753684998,0.159164,0.0003,0.2,0.2780371308326721,0.30711669921875,-0.4619971910491586,1.7435817066580057,,
1141.95,13312,96.36,3620864,442,271,4410,-0.015111307940605912,0.6704931557178497,0.15468983,0.0003,0.2,0.3900296986103058,0.30963134765625,-0.4563168958527967,2.090190771804191,,
1137.84,13344,98.32,3629056,443,271,4420,-0.02470832363324007,0.7355869114398956,0.15748589,0.0003,0.2,0.2587398886680603,0.29498291015625,-0.4301168609876186,1.3881219320348464,,
1112.71,13376,97.78,3637248,444,271,4430,-0.020330410454334924,0.7063935995101929,0.18938379,0.0003,0.2,0.5090206861495972,0.2950927734375,-0.44398392278235405,1.855107385199517,,
,,,3640000,,,4440,-0.018922748701515956,0.732044905424118,0.16852555,0.0003,0.2,0.32142308354377747,0.29619140625,-0.44242057255469264,1.7913017097162083,1153.8,91.6
1075.26,13412,96.67,3645440,445,271,,,,,,,,,,,,
1090.93,13443,100.58,3653632,446,271,4450,-0.017768105717550498,0.746150016784668,0.16404906,0.0003,0.2,0.4272051453590393,0.2907470703125,-0.4406178804114461,1.7074674878502265,,
1122.8,13474,102.27,3661824,447,271,4460,-0.01977150107122725,0.7727233916521072,0.17288178,0.0003,0.2,0.2460995614528656,0.28546142578125,-0.41811143525410444,1.2419992165756413,,
1128.2,13505,100.36,3670016,448,271,4470,-0.02443134707682475,0.7724956572055817,0.17615199,0.0003,0.2,0.127323716878891,0.30745849609375,-0.4590365834534168,1.211094055173453,,
1142.97,13537,97.96,3678208,449,271,4480,-0.022440613373328235,0.7763530761003494,0.16780946,0.0003,0.2,0.23527315258979797,0.28807373046875,-0.44169406227301805,1.4098735135048628,,
,,,3680000,,,4490,-0.018028842334751972,0.7046093046665192,0.17698781,0.0003,0.2,0.2561129927635193,0.3039306640625,-0.4309803030220792,1.5784905400127172,1294.6,106.2
1116.53,13570,94.28,3686400,450,271,,,,,,,,,,,,
1129.19,13600,92.46,3694592,451,271,4500,-0.021964174446839024,0.7032897174358368,0.1801136,0.0003,0.2,0.617213249206543,0.30322265625,-0.4294682374107651,1.5580988317960873,,
1139.22,13632,94.55,3702784,452,271,4510,-0.01935506619483931,0.689131110906601,0.19098149,0.0003,0.2,0.6356160640716553,0.29560546875,-0.42955435800831765,1.6859430671669542,,
1149.08,13663,98.01,3710976,453,271,4520,-0.022317429455870296,0.7736521661281586,0.19146353,0.0003,0.2,0.15396150946617126,0.280810546875,-0.3977198868524283,1.1679821577388794,,
1198.95,13692,102.5,3719168,454,271,4530,-0.023302116660488537,0.8163847923278809,0.1786515,0.0003,0.2,0.15634077787399292,0.28377685546875,-0.43113465544302015,1.1110775041626766,,
,,,3720000,,,4540,-0.018382398948597257,0.7794555872678757,0.18199739,0.0003,0.2,0.26273947954177856,0.29075927734375,-0.4170382382813841,1.1831703903153539,1324.6,123.8
1226.29,13730,104.93,3727360,455,271,,,,,,,,,,,,
1233.23,13759,107.05,3735552,456,271,4550,-0.02117606476313085,0.7712377905845642,0.15850975,0.0003,0.2,0.31426337361335754,0.28504638671875,-0.4211767341475934,1.5786456800065936,,
1229.8,13790,106.99,3743744,457,271,4560,-0.022443623753861174,0.7773172706365585,0.17162319,0.0003,0.2,0.20466455817222595,0.29256591796875,-0.44505784728098663,1.277761710411869,,
1223.41,13820,107.86,3751936,458,271,4570,-0.023155338298238348,0.7808514982461929,0.16745374,0.0003,0.2,0.7561765909194946,0.2854248046875,-0.4473789887269959,1.3796288605546578,,
,,,3760000,,,4580,-0.018863235445678583,0.6831448972225189,0.19047807,0.0003,0.2,0.7607598304748535,0.3036376953125,-0.44550934482831506,1.7893511291360482,1264.4,76.8
1249.69,13859,109.89,3760128,459,271,,,,,,,,,,,,
1246.62,13890,105.94,3768320,460,271,4590,-0.020265954912611052,0.6954001784324646,0.15636195,0.0003,0.2,0.2786427140235901,0.28680419921875,-0.4291760384803638,1.7311998017597943,,
1241.55,13919,106.43,3776512,461,271,4600,-0.017088918321678647,0.665066123008728,0.21603239,0.0003,0.2,0.4072972536087036,0.30008544921875,-0.4281394161982462,1.6370556675828993,,
1263.72,13949,104.53,3784704,462,271,4610,-0.010790634681688971,0.6980358958244324,0.1688396,0.0003,0.2,0.7244565486907959,0.29228515625,-0.4348995938897133,1.9675243276869878,,
1285.01,13980,103.97,3792896,463,271,4620,-0.015862487178674202,0.6818797290325165,0.19156949,0.0003,0.2,0.8745751976966858,0.30804443359375,-0.4390565088717267,1.9344872168963776,,
,,,3800000,,,4630,-0.02207648130643065,0.7616818994283676,0.17765287,0.0003,0.2,0.13581983745098114,0.29725341796875,-0.4448198440019041,1.332192946295254,1375.4,113.6
1289.28,14017,103.4,3801088,464,271,,,,,,,,,,,,
1323.4,14046,105.51,3809280,465,271,4640,-0.017573849680047715,0.7511339485645294,0.17243814,0.0003,0.2,0.4958532452583313,0.28876953125,-0.4505656673107296,1.84991993047297,,
1282.42,14074,104.07,3817472,466,271,4650,-0.015938423831539695,0.7261737287044525,0.16147244,0.0003,0.2,0.8680590391159058,0.290625,-0.43397072586230934,1.9334998272359372,,
1230.1,14103,102.69,3825664,467,271,4660,-0.014017145533216535,0.7228251695632935,0.15160775,0.0003,0.2,0.4515566825866699,0.29361572265625,-0.47625381089746954,2.1651362892240287,,
1175.72,14133,97.89,3833856,468,271,4670,-0.019726039816305274,0.7760537713766098,0.16203979,0.0003,0.2,0.30414879322052,0.28662109375,-0.45439299817662687,1.6688977855839766,,
,,,3840000,,,4680,-0.02007835736440029,0.7794226408004761,0.16062123,0.0003,0.2,0.5683855414390564,0.301611328125,-0.4856761306989938,1.8256216752110048,999.6,51.6
1155.66,14166,96.61,3842048,469,271,,,,,,,,,,,,
1126.94,14194,90.5,3850240,470,271,4690,-0.019264777108764973,0.7762562036514282,0.14515696,0.0003,0.2,0.403195321559906,0.28699951171875,-0.4717100752983242,1.9583161847665906,,
1098.42,14223,82.0,3858432,471,271,4700,-0.017014828622268396,0.6416752636432648,0.2002775,0.0003,0.2,0.52472323179245,0.3464599609375,-0.519433730118908,1.4685005163191818,,
1106.73,14252,72.82,3866624,472,271,4710,-0.017021704345825128,0.6268815100193024,0.18729271,0.0003,0.2,0.17647463083267212,0.343701171875,-0.5053094759350643,1.5394966030260548,,
1065.73,14285,60.92,3874816,473,271,4720,-0.018509243968946976,0.6572362184524536,0.18589903,0.0003,0.2,0.9061303734779358,0.33509521484375,-0.5302956325467676,1.6230297656496986,,
,,,3880000,,,4730,-0.023161682859790745,0.6772941946983337,0.25223798,0.0003,0.2,0.23038089275360107,0.3373779296875,-0.5420603507198394,1.4434062615735457,1300.2,79.2
1110.08,14321,62.07,3883008,474,271,,,,,,,,,,,,
1121.11,14351,74.05,3891200,475,271,4740,-0.025889685753645607,0.6739351451396942,0.52232623,0.0003,0.2,0.644062876701355,0.3248046875,-0.51411770330742,1.4922057638177648,,
1131.77,14382,85.28,3899392,476,271,4750,-0.02490208003873704,0.7510264068841934,0.16811508,0.0003,0.2,0.5133607387542725,0.3158447265625,-0.5041239112615585,1.3174440502421931,,
1108.88,14411,90.96,3907584,477,271,4760,-0.021744717325418605,0.7617387622594833,0.1657885,0.0003,0.2,0.4252750277519226,0.30828857421875,-0.5113758261315524,1.1635653494857252,,
