time/time_elapsed,time/total_timesteps,time/episodes,time/fps,rollout/exploration_rate,rollout/ep_rew_mean,rollout/ep_len_mean,eval/mean_ep_length,eval/mean_reward,train/n_updates,train/learning_rate,train/loss
6969,2661936,64332,381,0.01,97.68,1007.18,,,160120,0.0001,0.06999464333057404
6969,2662048,64336,381,0.01,97.7,1011.33,,,160127,0.0001,0.09649129211902618
6970,2662268,64340,381,0.01,98.36,1014.3,,,160141,0.0001,0.5421479344367981
6971,2662616,64344,381,0.01,98.16,1007.32,,,160163,0.0001,0.12107662856578827
6971,2662952,64348,381,0.01,98.33,1010.9,,,160184,0.0001,0.08472458273172379
6972,2663164,64352,381,0.01,98.12,1012.11,,,160197,0.0001,0.27271875739097595
6972,2663372,64356,381,0.01,98.14,1014.39,,,160210,0.0001,0.05363728106021881
6973,2663652,64360,381,0.01,98.17,1014.37,,,160228,0.0001,0.2983004152774811
6974,2663864,64364,381,0.01,98.27,1017.69,,,160241,0.0001,0.35489532351493835
6974,2664140,64368,381,0.01,98.6,1017.96,,,160258,0.0001,0.06443557143211365
6975,2664428,64372,381,0.01,98.59,1016.78,,,160276,0.0001,0.05793819576501846
6976,2664664,64376,381,0.01,98.72,1018.58,,,160291,0.0001,0.06621323525905609
6977,2665132,64380,381,0.01,98.1,1015.51,,,160320,0.0001,0.08322268724441528
6977,2665244,64384,381,0.01,98.1,1015.51,,,160327,0.0001,0.632296085357666
6978,2665536,64388,381,0.01,98.48,1015.85,,,160345,0.0001,0.310905396938324
6979,2665812,64392,381,0.01,98.73,1020.18,,,160363,0.0001,0.09499809145927429
6979,2666124,64396,381,0.01,98.7,1024.56,,,160382,0.0001,0.03403937816619873
6980,2666328,64400,381,0.01,100.34,1024.8,,,160395,0.0001,0.043920718133449554
6981,2666596,64404,381,0.01,100.34,1024.8,,,160412,0.0001,0.046621549874544144
6981,2666764,64408,381,0.01,100.34,1024.8,,,160422,0.0001,0.2661418318748474
6982,2667032,64412,381,0.01,100.57,1026.51,,,160439,0.0001,0.34599146246910095
6982,2667108,64416,381,0.01,100.51,1023.66,,,160444,0.0001,0.12610119581222534
6983,2667476,64420,381,0.01,100.51,1023.66,,,160467,0.0001,0.5013110637664795
6983,2667672,64424,381,0.01,100.92,1024.59,,,160479,0.0001,0.22214791178703308
6984,2667832,64428,381,0.01,101.26,1022.03,,,160489,0.0001,0.04710600525140762
6984,2668048,64432,381,0.01,101.21,1018.51,,,160502,0.0001,0.08928786218166351
6985,2668220,64436,381,0.01,101.21,1018.51,,,160513,0.0001,0.37898412346839905
6985,2668392,64440,381,0.01,101.21,1018.51,,,160524,0.0001,0.09571819752454758
6986,2668692,64444,381,0.01,100.26,1016.72,,,160543,0.0001,0.07051276415586472
6987,2669012,64448,381,0.01,100.36,1021.43,,,160563,0.0001,0.686210572719574
6987,2669092,64452,381,0.01,100.36,1021.43,,,160568,0.0001,0.4333839416503906
6987,2669268,64456,381,0.01,99.78,1018.57,,,160579,0.0001,0.06667286157608032
6988,2669480,64460,381,0.01,100.45,1022.48,,,160592,0.0001,0.39599287509918213
6988,2669664,64464,381,0.01,99.33,1020.1,,,160603,0.0001,0.0697045549750328
6989,2669920,64468,381,0.01,99.33,1020.1,,,160619,0.0001,0.051437024027109146
6989,2670040,64472,381,0.01,99.83,1021.15,,,160627,0.0001,0.06318365037441254
6990,2670324,64476,381,0.01,99.59,1019.76,,,160645,0.0001,0.13066014647483826
6991,2670640,64480,381,0.01,100.11,1021.44,,,160664,0.0001,0.2319028377532959
6991,2670852,64484,381,0.01,100.72,1020.36,,,160678,0.0001,0.04184189438819885
6992,2671148,64488,381,0.01,100.72,1020.36,,,160696,0.0001,0.4172433614730835
