time/iterations,time/fps,time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean,time/time_elapsed,train/approx_kl,train/learning_rate,train/clip_range,train/n_updates,train/entropy_loss,train/clip_fraction,train/explained_variance,train/loss,train/value_loss,train/policy_gradient_loss,eval/mean_reward,eval/mean_ep_length
,,13240000,,,,0.05082573,0.0003,0.2,16160,-0.346955390938092,0.19530029296875,0.7239742577075958,0.08873544633388519,0.3926780202426016,-0.01503809135647316,25.6,1113.0
1617,255,13246464,1124.37,19.1,51801,,,,,,,,,,,,
1618,255,13254656,1138.26,22.72,51831,0.054688558,0.0003,0.2,16170,-0.36504635331220925,0.20633544921875,0.7903474420309067,0.16256900131702423,0.4684114628355019,-0.01499975509941578,,
1619,255,13262848,1000.9,27.01,51861,0.7327955,0.0003,0.2,16180,-0.37681047428632153,0.2668701171875,0.8373100161552429,0.06676798313856125,0.43635940267122353,-0.017719900987140137,,
1620,255,13271040,891.15,34.25,51890,0.05291663,0.0003,0.2,16190,-0.452336814510636,0.22193603515625,0.8097797185182571,0.10437014698982239,0.729055251495447,-0.013930646578228335,,
1621,255,13279232,839.91,41.06,51921,0.08106289,0.0003,0.2,16200,-0.45738529548980295,0.22646484375,0.8236820697784424,0.45866844058036804,0.8591481468291022,-0.01662155609119509,,
,,13280000,,,,0.06722976,0.0003,0.2,16210,-0.4280962741468102,0.19779052734375,0.8449504375457764,0.27901172637939453,0.8647609129548073,-0.011914316214824795,77.8,877.2
1622,255,13287424,859.45,47.94,51953,,,,,,,,,,,,
1623,255,13295616,829.86,53.09,51986,0.067538045,0.0003,0.2,16220,-0.46843114818912,0.21708984375,0.8825060278177261,0.5886377692222595,0.881129298475571,-0.01615557257573528,,
1624,255,13303808,798.25,57.51,52017,0.061295178,0.0003,0.2,16230,-0.4724422276252881,0.20433349609375,0.9010350406169891,0.6941947937011719,1.0955193052301184,-0.013599384578992613,,
1625,255,13312000,798.55,62.18,52047,0.067086324,0.0003,0.2,16240,-0.4765064705628902,0.2166015625,0.9246807545423508,0.3600344955921173,0.7409115880844184,-0.015774407943172263,,
,,13320000,,,,0.06652181,0.0003,0.2,16250,-0.44401289694942536,0.2130126953125,0.9181266278028488,0.2634521722793579,0.9642425913596526,-0.014160736573467147,49.8,898.2
1626,255,13320192,796.28,63.76,52080,,,,,,,,,,,,
1627,255,13328384,793.37,60.68,52109,0.050705507,0.0003,0.2,16260,-0.45394923773128537,0.2052490234375,0.9068358317017555,0.6517108082771301,1.4442337470361963,-0.01194743892956467,,
1628,255,13336576,783.04,54.76,52139,0.060320426,0.0003,0.2,16270,-0.4299449519487098,0.19566650390625,0.93498095870018,0.4872828722000122,1.0329993832856417,-0.01451545380987227,,
1629,255,13344768,802.34,60.65,52168,0.05448345,0.0003,0.2,16280,-0.46616935639176516,0.216015625,0.8800389915704727,0.387218713760376,1.3960704718483612,-0.011277292162412777,,
1630,255,13352960,802.57,66.71,52198,0.0761424,0.0003,0.2,16290,-0.4366859894944355,0.22532958984375,0.9263538494706154,0.27507925033569336,0.9400039451313205,-0.013455579391302309,,
,,13360000,,,,0.051721044,0.0003,0.2,16300,-0.43368829442188145,0.20216064453125,0.9288156554102898,0.8870733976364136,1.161955871176906,-0.011936435520692613,75.2,909.4
1631,255,13361152,812.11,71.26,52231,,,,,,,,,,,,
1632,255,13369344,829.98,73.61,52260,0.06734951,0.0003,0.2,16310,-0.3938750196248293,0.19510498046875,0.9384565465152264,0.33384206891059875,1.1383167542517185,-0.012726443606516114,,
1633,255,13377536,815.16,78.28,52289,0.060546555,0.0003,0.2,16320,-0.4025992339476943,0.19952392578125,0.933496356010437,0.511763870716095,1.2582256036344917,-0.013516461190738483,,
1634,255,13385728,789.35,80.98,52319,0.06101881,0.0003,0.2,16330,-0.4150885973358527,0.19298095703125,0.9285829216241837,0.580142080783844,1.2853708953130991,-0.012882827236899175,,
1635,255,13393920,788.75,80.74,52350,0.06978204,0.0003,0.2,16340,-0.4215863630408421,0.20689697265625,0.9432287476956844,0.5594354867935181,0.8040548932505771,-0.013870600408336032,,
,,13400000,,,,0.07902317,0.0003,0.2,16350,-0.41011518258601426,0.21015625,0.9510628208518028,0.18122905492782593,0.8927083387272432,-0.014583856275567086,85.4,927.0
1636,255,13402112,801.4,80.72,52385,,,,,,,,,,,,
1637,255,13410304,817.45,80.33,52418,0.054445554,0.0003,0.2,16360,-0.41128734124358746,0.1858642578125,0.9098647609353065,0.42710021138191223,1.713166002347134,-0.010585538292798447,,
1638,255,13418496,835.23,80.36,52448,0.059439287,0.0003,0.2,16370,-0.41510631134733555,0.20465087890625,0.9506166689097881,1.5225093364715576,0.8935166849754751,-0.013551444363110931,,
1639,255,13426688,839.4,85.9,52478,0.055735935,0.0003,0.2,16380,-0.4220986811676994,0.21904296875,0.932317852973938,0.3284812867641449,1.0847918036510236,-0.011178613706579198,,
1640,255,13434880,815.09,79.42,52507,0.063676275,0.0003,0.2,16390,-0.40984643627889455,0.19334716796875,0.9409376345574856,0.6640875339508057,1.189986055344343,-0.013719600559124957,,
,,13440000,,,,0.06996974,0.0003,0.2,16400,-0.4070526272756979,0.19705810546875,0.9232272952795029,0.4381241202354431,1.5208811570424587,-0.009993102295993594,98.8,851.6
1641,255,13443072,832.99,84.46,52540,,,,,,,,,,,,
1642,255,13451264,865.12,91.04,52571,0.06067725,0.0003,0.2,16410,-0.39896589000709354,0.20858154296875,0.9581981599330902,0.4924173355102539,0.7598811719333753,-0.014194987378141377,,
1643,255,13459456,868.59,100.72,52603,0.05485199,0.0003,0.2,16420,-0.38441732603823764,0.1863037109375,0.9670802615582943,0.17197299003601074,0.589838590438012,-0.018599096858815757,,
1644,255,13467648,863.94,101.33,52633,0.05725692,0.0003,0.2,16430,-0.38240829224232586,0.1803955078125,0.9609167873859406,0.1892612874507904,0.8241979000624269,-0.015647292310677584,,
1645,255,13475840,872.04,104.32,52662,0.0432093,0.0003,0.2,16440,-0.4005580537952483,0.1870361328125,0.9521821849048138,0.17954780161380768,0.9243745344690979,-0.01018456067686202,,
,,13480000,,,,0.04670743,0.0003,0.2,16450,-0.3922865475062281,0.184912109375,0.9598950184881687,0.41043931245803833,0.811735168658197,-0.015905616934469437,108.6,854.0
1646,255,13484032,868.98,101.83,52696,,,,,,,,,,,,
1647,255,13492224,870.78,101.23,52726,0.049072713,0.0003,0.2,16460,-0.40284804741386326,0.18914794921875,0.9316877946257591,0.5957249999046326,1.5373792564496398,-0.009384357972885482,,
1648,255,13500416,885.86,102.85,52756,0.04079869,0.0003,0.2,16470,-0.3874277213588357,0.1791015625,0.9479633122682571,0.6869447231292725,1.2356842818204314,-0.010285502598344464,,
1649,255,13508608,898.71,102.1,52787,0.044529665,0.0003,0.2,16480,-0.38527196074137465,0.1863525390625,0.9514961093664169,0.43006110191345215,1.117304386291653,-0.012283510237466544,,
1650,255,13516800,873.77,97.23,52817,0.072065614,0.0003,0.2,16490,-0.4006653011776507,0.2008056640625,0.9297564625740051,0.799785315990448,1.7704867432592437,-0.01141578216884227,,
,,13520000,,,,0.052659523,0.0003,0.2,16500,-0.3936919938889332,0.20618896484375,0.9016726613044739,0.9852844476699829,2.377454846329056,-0.008491968905582325,102.6,1004.2
1651,255,13524992,865.35,96.88,52852,,,,,,,,,,,,
1652,255,13533184,880.15,101.73,52882,0.062988244,0.0003,0.2,16510,-0.369874188315589,0.20107421875,0.9494363218545914,0.32472488284111023,1.1424607288558035,-0.0120157996105263,,
1653,255,13541376,901.05,103.58,52913,0.04750324,0.0003,0.2,16520,-0.38017745257820934,0.190673828125,0.945390947163105,0.26547449827194214,1.2383274451363833,-0.013605047782039036,,
1654,255,13549568,902.95,103.13,52943,0.04055671,0.0003,0.2,16530,-0.3834805213846266,0.18321533203125,0.9380873888731003,0.31641989946365356,1.3998397575924173,-0.011775575560386642,,
1655,255,13557760,920.46,105.78,52974,0.045109548,0.0003,0.2,16540,-0.37815587819786745,0.18553466796875,0.940176609903574,0.47228965163230896,1.4098148735938594,-0.01104570254610735,,
,,13560000,,,,0.051434837,0.0003,0.2,16550,-0.3585611397633329,0.1727294921875,0.963251993060112,0.24127256870269775,0.7978508181637153,-0.014403849308655481,86.4,886.8
1656,255,13565952,956.67,108.84,53007,,,,,,,,,,,,
1657,255,13574144,979.97,109.13,53037,0.045592524,0.0003,0.2,16560,-0.36391538282623515,0.18214111328125,0.9140832871198654,0.664205014705658,1.8397801351500676,-0.01009082267555641,,
1658,255,13582336,1000.5,109.29,53067,0.05981703,0.0003,0.2,16570,-0.35572015630314124,0.17647705078125,0.946545772254467,2.0007636547088623,1.2151435224572196,-0.01400456540104642,,
1659,255,13590528,990.75,111.06,53096,0.05285538,0.0003,0.2,16580,-0.3656534476671368,0.175537109375,0.9467272646725178,0.24121776223182678,1.2351177442003973,-0.010851049102348043,,
1660,255,13598720,956.47,105.69,53125,0.047167286,0.0003,0.2,16590,-0.365219099028036,0.18890380859375,0.9523763693869114,0.37013933062553406,1.0317282257601619,-0.015018072806560668,,
,,13600000,,,,0.06593689,0.0003,0.2,16600,-0.38151563361752777,0.2126220703125,0.9080411791801453,0.23019438982009888,1.8843806043732911,-0.008722996745200362,84.8,912.2
1661,255,13606912,937.82,106.39,53159,,,,,,,,,,,,
1662,255,13615104,936.5,102.73,53190,0.04627251,0.0003,0.2,16610,-0.3562797954073176,0.17314453125,0.9324265941977501,0.15032850205898285,1.471207272191532,-0.0110983266531548,,
1663,255,13623296,967.73,109.4,53219,0.052692503,0.0003,0.2,16620,-0.37349480829434467,0.18441162109375,0.9356808736920357,0.9144544005393982,1.4361561389407143,-0.010266722450978705,,
1664,255,13631488,981.53,109.82,53249,0.045788363,0.0003,0.2,16630,-0.3694668406737037,0.17572021484375,0.9293569624423981,1.7842285633087158,1.5897983649279923,-0.009559528188401601,,
1665,256,13639680,1027.32,115.32,53278,0.049689382,0.0003,0.2,16640,-0.3428361417492852,0.180908203125,0.9544745981693268,0.19143065810203552,0.989574039936997,-0.01313860509035294,,
,,13640000,,,,0.047460083,0.0003,0.2,16650,-0.3420827078516595,0.18426513671875,0.9554906226694584,0.2680772840976715,0.9385143772233278,-0.014321893458691193,105.8,1122.2
1666,256,13647872,1067.13,120.0,53311,,,,,,,,,,,,
1667,256,13656064,1073.63,118.55,53340,0.042000085,0.0003,0.2,16660,-0.3256299599655904,0.158154296875,0.9474530182778835,1.1069470643997192,1.3436628957977519,-0.013108845522583578,,
1668,256,13664256,1092.29,121.62,53370,0.045172676,0.0003,0.2,16670,-0.3229282003128901,0.163427734375,0.9623573981225491,0.18054908514022827,0.8922984663397073,-0.013129002917412435,,
1669,256,13672448,1068.66,117.76,53400,0.042816423,0.0003,0.2,16680,-0.3153143265051767,0.1552978515625,0.9718503598123789,0.28471431136131287,0.6609862669953145,-0.014309806942765135,,
,,13680000,,,,0.046121858,0.0003,0.2,16690,-0.32683853337075564,0.15948486328125,0.9493078924715519,0.18024305999279022,1.3436069404240698,-0.013160241402511019,114.8,1464.6
1670,256,13680640,1058.04,111.45,53435,,,,,,,,,,,,
1671,256,13688832,1071.35,108.65,53465,0.05304373,0.0003,0.2,16700,-0.32900337752653286,0.17080078125,0.9198253229260445,0.664728581905365,2.238453466305509,-0.00887107437956729,,
1672,256,13697024,1062.29,104.12,53494,0.0568462,0.0003,0.2,16710,-0.3016600357019342,0.1688232421875,0.9346699938178062,0.27746349573135376,1.4115568881272338,-0.011156081478839041,,
1673,256,13705216,1084.52,108.87,53524,0.040143747,0.0003,0.2,16720,-0.3059951163479127,0.16279296875,0.9269438460469246,0.8495852947235107,1.7702357781003228,-0.009668867701111594,,
1674,256,13713408,1088.84,106.87,53555,0.042656817,0.0003,0.2,16730,-0.30633724553044883,0.1599365234375,0.9409115239977837,0.20936018228530884,1.4702784998575225,-0.01232133236626396,,
,,13720000,,,,0.053036135,0.0003,0.2,16740,-0.2967414082493633,0.148681640625,0.9567583948373795,0.3956085443496704,1.0537215957418085,-0.010197814831553843,92.8,1237.4
1675,256,13721600,1076.57,106.8,53592,,,,,,,,,,,,
1676,256,13729792,1102.66,113.28,53621,0.049775776,0.0003,0.2,16750,-0.3320772624807432,0.165576171875,0.9031631648540497,1.7808291912078857,2.49734991081059,-0.00884245840497897,,
1677,256,13737984,1104.43,113.47,53651,0.04961154,0.0003,0.2,16760,-0.30105917997425424,0.15732421875,0.9611612409353256,0.06852632761001587,0.8003662257571704,-0.011847553187180893,,
1678,256,13746176,1105.01,112.26,53680,0.042422682,0.0003,0.2,16770,-0.29405025616288183,0.14765625,0.9598888270556927,0.4310133755207062,1.0283699802239425,-0.011168587167048827,,
1679,256,13754368,1085.27,104.83,53710,0.039311353,0.0003,0.2,16780,-0.3067504911101423,0.1464599609375,0.9453173279762268,0.3399800658226013,1.4751626083860174,-0.010115318260068307,,
,,13760000,,,,0.06541819,0.0003,0.2,16790,-0.3376541018136777,0.17496337890625,0.918281227350235,0.49817365407943726,1.8428198663750663,-0.006471765159221832,120.8,1208.6
1680,256,13762560,1085.6,106.64,53745,,,,,,,,,,,,
1681,256,13770752,1066.83,105.05,53775,0.04490561,0.0003,0.2,16800,-0.3119830693001859,0.15552978515625,0.9544481597840786,0.3641822636127472,1.0202340871095656,-0.00789158750376373,,
1682,256,13778944,1068.6,107.67,53804,0.04655668,0.0003,0.2,16810,-0.30583143486874176,0.1554931640625,0.9289460405707359,0.27890369296073914,1.8598144633695484,-0.009819540509488434,,
1683,256,13787136,1048.04,105.32,53833,0.09369856,0.0003,0.2,16820,-0.3238236920209602,0.16966552734375,0.9326371401548386,0.9663599729537964,1.5448158884886651,-0.010268522449041483,,
1684,256,13795328,1058.07,108.08,53863,0.044469506,0.0003,0.2,16830,-0.33349155090982097,0.16829833984375,0.9435749687254429,0.4680154025554657,1.2230575375026091,-0.00948342950141523,,
,,13800000,,,,0.0386725,0.0003,0.2,16840,-0.3295566684100777,0.156689453125,0.9509086273610592,0.5178735256195068,1.1801292996038684,-0.008964797347289277,113.2,1120.4
1685,256,13803520,1051.21,109.6,53896,,,,,,,,,,,,
1686,256,13811712,1103.45,118.13,53927,0.045379713,0.0003,0.2,16850,-0.3296994615579024,0.169384765625,0.9481045417487621,1.3354111909866333,1.1021625343477353,-0.011688564787618816,,
1687,256,13819904,1055.88,110.69,53960,0.03845226,0.0003,0.2,16860,-0.30553874797187747,0.15101318359375,0.9727808963507414,0.18178926408290863,0.4577398964844178,-0.013305114870308898,,
1688,256,13828096,1053.64,111.22,53991,0.06338342,0.0003,0.2,16870,-0.3508612867561169,0.18817138671875,0.8920455276966095,1.2865934371948242,2.159206036827527,-0.0072652672337426335,,
1689,256,13836288,1020.33,105.77,54023,0.062665515,0.0003,0.2,16880,-0.3203800812829286,0.18466796875,0.9354430139064789,1.4859607219696045,1.2727428761543707,-0.008892695747272228,,
,,13840000,,,,0.0520935,0.0003,0.2,16890,-0.3219306402024813,0.1659423828125,0.943246353417635,0.14636892080307007,1.2496513618621976,-0.011225371819455177,138.2,1263.4
1690,256,13844480,1051.26,113.32,54057,,,,,,,,,,,,
1691,256,13852672,1059.62,114.81,54086,0.04719145,0.0003,0.2,16900,-0.30673441221006215,0.16453857421875,0.9380706958472729,3.793210744857788,1.5110337406978942,-0.010067568226077128,,
1692,256,13860864,1084.31,121.82,54117,0.051701896,0.0003,0.2,16910,-0.3054243502090685,0.16651611328125,0.9446991831064224,0.9726665019989014,1.409856826707255,-0.011111565370083554,,
1693,256,13869056,1064.07,111.57,54148,0.04982155,0.0003,0.2,16920,-0.2922582135652192,0.16651611328125,0.9644148796796799,0.3322090208530426,0.748699236579705,-0.013549386618251447,,
1694,256,13877248,1018.17,107.65,54178,0.046773434,0.0003,0.2,16930,-0.32746096182381734,0.15906982421875,0.917193241417408,0.4820261299610138,2.0102509777294473,-0.008659728325801553,,
,,13880000,,,,0.06918907,0.0003,0.2,16940,-0.33149650506675243,0.19295654296875,0.8973945006728172,0.4370744824409485,2.1033344382885844,-0.005558663825286203,117.6,1299.0
1695,256,13885440,973.72,98.45,54212,,,,,,,,,,,,
1696,256,13893632,958.79,94.23,54242,0.086128294,0.0003,0.2,16950,-0.32947041622828693,0.20302734375,0.9079600125551224,0.31194862723350525,1.7348811373580246,-0.002857849396241363,,
1697,256,13901824,1017.08,94.89,54273,0.10458193,0.0003,0.2,16960,-0.3196322930860333,0.19205322265625,0.8672465980052948,1.4048124551773071,2.1890912608709185,-0.004165024969552178,,
1698,256,13910016,1042.51,100.16,54303,0.0694568,0.0003,0.2,16970,-0.28082641850924117,0.17034912109375,0.925768069922924,0.23278087377548218,1.2333891865680926,-0.00884794568446523,,
1699,256,13918208,1050.27,107.32,54334,0.059440225,0.0003,0.2,16980,-0.32239915454993023,0.18973388671875,0.9251374155282974,0.44853824377059937,1.446797677432187,-0.007836410216259537,,
,,13920000,,,,0.054441698,0.0003,0.2,16990,-0.3319197630044073,0.1912353515625,0.928434856235981,0.40284767746925354,1.3541513919597492,-0.008519907075424271,139.2,1064.4
1700,256,13926400,1006.18,108.64,54369,,,,,,,,,,,,
1701,256,13934592,1008.34,107.94,54399,0.057563968,0.0003,0.2,17000,-0.32357789772795514,0.1903076171875,0.9117479547858238,1.080704927444458,1.8849987829569728,-0.008529307734715986,,
1702,256,13942784,989.0,104.89,54429,0.06722265,0.0003,0.2,17010,-0.32039736077422276,0.19334716796875,0.9146547690033913,0.6178894639015198,1.5666074835229664,-0.004737280145855038,,
1703,256,13950976,985.22,103.51,54460,0.07339072,0.0003,0.2,17020,-0.3389003227814101,0.2005126953125,0.882499024271965,0.602981448173523,2.0220181368058547,-0.004812243667038274,,
1704,256,13959168,973.18,105.82,54492,0.061487027,0.0003,0.2,17030,-0.32955271971877664,0.19564208984375,0.92569450289011,0.5994448661804199,1.1837359503610059,-0.011265305159031413,,
,,13960000,,,,0.056036208,0.0003,0.2,17040,-0.3241551376413554,0.18414306640625,0.9199702516198158,0.34986698627471924,1.4976498519186863,-0.00960752277787833,100.0,1154.4
1705,256,13967360,1001.09,113.26,54529,,,,,,,,,,,,
1706,256,13975552,1000.51,114.47,54559,0.056528203,0.0003,0.2,17050,-0.3215385143063031,0.17716064453125,0.9355994313955307,0.20162510871887207,1.2839092489914037,-0.008898832012346248,,
1707,256,13983744,1010.25,107.83,54589,0.052608978,0.0003,0.2,17060,-0.32826203656150027,0.18199462890625,0.9392147995531559,0.2463241070508957,1.2678329580812715,-0.011367529856579494,,
1708,256,13991936,1038.53,105.48,54619,0.07016979,0.0003,0.2,17070,-0.3147396685206331,0.18681640625,0.8849581331014633,0.7500265836715698,2.1063890625489874,-0.00704202441884263,,
,,14000000,,,,0.060776167,0.0003,0.2,17080,-0.30955472701461983,0.18553466796875,0.9201843068003654,0.5223063230514526,1.414625132153742,-0.006034165295932326,106.4,1306.6
1709,256,14000128,1036.16,105.19,54654,,,,,,,,,,,,
1710,256,14008320,1019.92,106.45,54684,0.05735185,0.0003,0.2,17090,-0.3207134820637293,0.18114013671875,0.902473695576191,0.666779100894928,1.8325358756585046,-0.004940864341551787,,
1711,256,14016512,1000.07,107.84,54715,0.058785386,0.0003,0.2,17100,-0.3222263434319757,0.1910400390625,0.8919747620820999,0.9728311896324158,2.2034727841150015,-0.005983510168516659,,
1712,256,14024704,1005.53,111.24,54746,0.05264486,0.0003,0.2,17110,-0.3145467652822845,0.17073974609375,0.9313225150108337,0.19290390610694885,1.2054894518572836,-0.00830915858168737,,
1713,256,14032896,1020.7,119.9,54777,0.05368367,0.0003,0.2,17120,-0.3110879112966359,0.173388671875,0.9564348757266998,0.15508964657783508,0.7401702819974162,-0.012264983397835749,,
,,14040000,,,,0.048457768,0.0003,0.2,17130,-0.29933176152408125,0.161572265625,0.9591088518500328,0.25703227519989014,0.7794460757577326,-0.011424591483228141,116.6,964.4
1714,256,14041088,1022.18,121.17,54811,,,,,,,,,,,,
1715,256,14049280,1019.83,111.11,54840,0.049720027,0.0003,0.2,17140,-0.3187318349722773,0.17821044921875,0.9239312559366226,0.3277361989021301,1.4679484119173138,-0.006401989261576091,,
