time/iterations,time/fps,time/total_timesteps,time/time_elapsed,train/explained_variance,train/entropy_loss,train/clip_fraction,train/loss,rollout/ep_len_mean,train/approx_kl,train/policy_gradient_loss,train/n_updates,rollout/ep_rew_mean,train/value_loss,train/learning_rate,train/clip_range,eval/mean_ep_length,eval/mean_reward
7563,531,3872256,7286,0.973433792591095,-0.5132825076580048,0.080078125,0.14900273084640503,403.68,0.0045597376,-0.006741058430634439,30248,144.69,0.36294928938150406,0.00025,0.1,,
7564,531,3872768,7287,0.953029029071331,-0.45198360458016396,0.06298828125,0.20661696791648865,403.59,0.0064201592,-0.005198186845518649,30252,145.51,0.5533507503569126,0.00025,0.1,,
7565,531,3873280,7287,0.9608056955039501,-0.5886904075741768,0.14990234375,0.10316501557826996,405.06,0.009117618,-0.011373574147000909,30256,146.41,0.3902613539248705,0.00025,0.1,,
7566,531,3873792,7288,0.9486215859651566,-0.4110792800784111,0.04443359375,0.35252904891967773,405.06,0.0013882767,-0.0009450272191315889,30260,146.41,0.7612442448735237,0.00025,0.1,,
7567,531,3874304,7289,0.9509539864957333,-0.4282139539718628,0.046875,0.2345992922782898,408.88,0.0024961857,-0.0029713570838794112,30264,150.58,0.6213878765702248,0.00025,0.1,,
7568,531,3874816,7290,0.9052261933684349,-0.5980723202228546,0.06298828125,0.38457560539245605,409.41,0.0041537276,-0.00685455184429884,30268,151.39,0.996121421456337,0.00025,0.1,,
7569,531,3875328,7291,0.9450919330120087,-0.5478865206241608,0.0625,0.1819370537996292,409.41,0.0106684845,-0.00687792431563139,30272,151.39,0.4981735795736313,0.00025,0.1,,
7570,531,3875840,7291,0.9555664137005806,-0.3333388641476631,0.044921875,0.216295063495636,410.57,0.0023095403,-0.0038127934094518423,30276,154.45,0.6328289397060871,0.00025,0.1,,
7571,531,3876352,7292,0.8837586417794228,-0.6115144342184067,0.0927734375,0.4040902256965637,412.18,0.0048847194,-0.007156514911912382,30280,156.83,1.0502839758992195,0.00025,0.1,,
7572,531,3876864,7293,0.9673876091837883,-0.569428987801075,0.1201171875,0.13702845573425293,412.18,0.0089677535,-0.01137793727684766,30284,156.83,0.4150853417813778,0.00025,0.1,,
7573,531,3877376,7294,0.9613830596208572,-0.3171030022203922,0.0634765625,0.18278224766254425,412.18,0.00447903,-0.006929450668394566,30288,156.83,0.5391058810055256,0.00025,0.1,,
7574,531,3877888,7295,0.7442536950111389,-0.4995870105922222,0.0791015625,0.736984133720398,418.2,0.0054853563,-0.0020788151305168867,30292,162.13,1.9869410395622253,0.00025,0.1,,
7575,531,3878400,7296,0.9454911425709724,-0.772862121462822,0.1748046875,0.19548773765563965,418.2,0.009231623,-0.007415855303406715,30296,162.13,0.5142858810722828,0.00025,0.1,,
7576,531,3878912,7296,0.9906561635434628,-0.3039475567638874,0.064453125,0.018326593562960625,418.2,0.003374572,-0.0030011286726221442,30300,162.13,0.07489969255402684,0.00025,0.1,,
7577,531,3879424,7297,0.8904262408614159,-0.44498101621866226,0.072265625,0.29521453380584717,420.55,0.007048977,-0.009369256440550089,30304,166.41,0.839910052716732,0.00025,0.1,,
7578,531,3879936,7298,0.9620249308645725,-0.6149034351110458,0.0830078125,0.1428624391555786,421.32,0.005397994,-0.005667171091772616,30308,167.43,0.4020490348339081,0.00025,0.1,,
,,3880000,,0.9937974172644317,-0.5327954813838005,0.109375,0.0168005283921957,,0.01349137,-0.001790418871678412,30312,,0.06395429465919733,0.00025,0.1,442.6,166.2
7579,531,3880448,7302,,,,,421.32,,,,167.43,,,,,
7580,531,3880960,7303,0.9378790333867073,-0.6155241131782532,0.111328125,0.38278770446777344,422.7,0.008825447,-0.0016129185678437352,30316,168.42,0.8374190628528595,0.00025,0.1,,
7581,531,3881472,7303,0.9010296538472176,-0.37968092039227486,0.0712890625,0.5377619862556458,422.18,0.007445398,-0.006832718499936163,30320,168.29,1.2755819261074066,0.00025,0.1,,
7582,531,3881984,7304,0.8995965868234634,-0.49419084191322327,0.09912109375,0.5813711285591125,423.41,0.012222197,-0.004262112895958126,30324,170.17,1.4252275973558426,0.00025,0.1,,
7583,531,3882496,7305,0.7203954458236694,-0.6769126877188683,0.08203125,1.1467314958572388,424.08,0.007701732,0.0008541489951312542,30328,170.27,3.2481338679790497,0.00025,0.1,,
7584,531,3883008,7306,0.9217300862073898,-0.33848531544208527,0.06787109375,0.6342331171035767,422.88,0.008118564,-0.0009474680991843343,30332,169.29,1.391293540596962,0.00025,0.1,,
7585,531,3883520,7307,0.954186175018549,-0.6653391197323799,0.13720703125,0.19363141059875488,423.83,0.010498046,-0.010123679297976196,30336,170.21,0.5111487619578838,0.00025,0.1,,
7586,531,3884032,7307,0.9263235330581665,-0.4395521990954876,0.07861328125,0.26984113454818726,423.49,0.005959374,-0.0037435974227264524,30340,170.25,0.9524434059858322,0.00025,0.1,,
7587,531,3884544,7308,0.9706838298588991,-0.537135437130928,0.05419921875,0.13213686645030975,424.14,0.0034098243,-0.0059512025327421725,30344,171.78,0.3792709708213806,0.00025,0.1,,
7588,531,3885056,7309,0.928944893181324,-0.43591514229774475,0.06494140625,0.4120670557022095,424.14,0.006190373,-0.00951047579292208,30348,171.78,0.9684421867132187,0.00025,0.1,,
7589,531,3885568,7310,0.9505109116435051,-0.6532363370060921,0.16455078125,0.32011741399765015,425.13,0.009027724,-0.006746639031916857,30352,172.83,0.7964554280042648,0.00025,0.1,,
7590,531,3886080,7311,0.9684053175151348,-0.4778572544455528,0.087890625,0.1300327628850937,425.13,0.005851213,-0.004409196320921183,30356,172.83,0.3741389699280262,0.00025,0.1,,
7591,531,3886592,7312,0.9728173781186342,-0.494703084230423,0.08349609375,0.14847077429294586,427.08,0.0058662994,-0.005669785139616579,30360,174.64,0.5074150152504444,0.00025,0.1,,
7592,531,3887104,7312,0.8938978910446167,-0.5938102453947067,0.09912109375,0.4299083948135376,428.0,0.0059800623,-0.0024327596183866262,30364,175.62,1.3062842637300491,0.00025,0.1,,
7593,531,3887616,7313,0.9803695417940617,-0.41334573179483414,0.08154296875,0.12358115613460541,428.78,0.0028086728,-0.003967433818615973,30368,176.56,0.3193269595503807,0.00025,0.1,,
7594,531,3888128,7314,0.9910568566992879,-0.5903156772255898,0.1220703125,0.03156444430351257,429.14,0.009981438,-0.009889635199215263,30372,176.69,0.1554507939144969,0.00025,0.1,,
7595,531,3888640,7315,0.9364678263664246,-0.45729073882102966,0.115234375,0.1878882497549057,430.12,0.0109497765,-0.009651469998061657,30376,177.66,0.5597526431083679,0.00025,0.1,,
7596,531,3889152,7316,0.9140358716249466,-0.5794333517551422,0.06298828125,0.5366604924201965,430.16,0.0038593416,-0.003979722619988024,30380,178.6,1.545606255531311,0.00025,0.1,,
7597,531,3889664,7316,0.9785963483154774,-0.6200951039791107,0.10400390625,0.10829538106918335,429.66,0.0063219205,-0.007979739340953529,30384,177.71,0.29418979585170746,0.00025,0.1,,
7598,531,3890176,7317,0.9875214463099837,-0.3927807994186878,0.03466796875,0.07247281074523926,429.66,0.002443592,-0.0045108034973964095,30388,177.71,0.2031458206474781,0.00025,0.1,,
7599,531,3890688,7318,0.9533314779400826,-0.5023179054260254,0.12109375,0.25276660919189453,430.71,0.009026642,-0.005727278767153621,30392,178.72,0.6318100765347481,0.00025,0.1,,
7600,531,3891200,7319,0.9623511172831059,-0.6718683764338493,0.1708984375,0.12898460030555725,430.23,0.010872427,-0.0042269593686796725,30396,177.77,0.39136072248220444,0.00025,0.1,,
7601,531,3891712,7320,0.9268961027264595,-0.6102534160017967,0.16748046875,0.3112335503101349,430.23,0.008390248,-0.005132451537065208,30400,177.77,0.8558276668190956,0.00025,0.1,,
7602,531,3892224,7320,0.9738687574863434,-0.395608089864254,0.09521484375,0.1684298813343048,430.62,0.0047453,-0.003631552681326866,30404,177.85,0.3858945146203041,0.00025,0.1,,
7603,531,3892736,7321,0.9080917686223984,-0.7009762600064278,0.06494140625,0.39730560779571533,431.33,0.0035824745,-0.0021321335807442665,30408,178.02,1.0368979722261429,0.00025,0.1,,
7604,531,3893248,7322,0.9165702909231186,-0.49687010049819946,0.09765625,0.467054158449173,430.55,0.0077033658,-0.003326273523271084,30412,177.1,1.0180619806051254,0.00025,0.1,,
7605,531,3893760,7323,0.9649341739714146,-0.5367200151085854,0.0908203125,0.18236996233463287,430.55,0.005126943,-0.005733324505854398,30416,177.1,0.5470522977411747,0.00025,0.1,,
7606,531,3894272,7324,0.9587350934743881,-0.4638100564479828,0.08740234375,0.22432634234428406,431.23,0.00801483,-0.005722442292608321,30420,177.97,0.5478590689599514,0.00025,0.1,,
7607,531,3894784,7324,0.9478491693735123,-0.609941765666008,0.08544921875,0.20953254401683807,431.68,0.0038713776,-0.008089336392004043,30424,178.07,0.5526124201714993,0.00025,0.1,,
7608,531,3895296,7325,0.92739587277174,-0.6221911832690239,0.10302734375,0.5978196263313293,431.6,0.006199047,-0.003281857934780419,30428,178.1,1.2173230051994324,0.00025,0.1,,
7609,531,3895808,7326,0.9275965243577957,-0.4078395776450634,0.0654296875,0.4869105815887451,430.7,0.003659068,-0.003981381189078093,30432,177.2,1.1200118586421013,0.00025,0.1,,
7610,531,3896320,7327,0.9292237833142281,-0.524053081870079,0.0908203125,0.2977239191532135,429.06,0.007458414,-0.006051284843124449,30436,174.88,0.8066686242818832,0.00025,0.1,,
7611,531,3896832,7328,0.9628435298800468,-0.5636314377188683,0.08544921875,0.17789576947689056,429.06,0.007769444,-0.00539170135743916,30440,174.88,0.4648681581020355,0.00025,0.1,,
7612,531,3897344,7329,0.9678975045681,-0.5105999298393726,0.09814453125,0.20826607942581177,429.28,0.0047426517,-0.0050068392883986235,30444,174.89,0.4724184535443783,0.00025,0.1,,
7613,531,3897856,7329,0.876420333981514,-0.5041970312595367,0.099609375,0.39701223373413086,429.41,0.010535752,-0.002611248753964901,30448,174.98,1.0682289078831673,0.00025,0.1,,
7614,531,3898368,7330,0.9582229964435101,-0.5537080466747284,0.10791015625,0.17733222246170044,429.65,0.008510685,-0.007113209459930658,30452,174.97,0.5013599209487438,0.00025,0.1,,
7615,531,3898880,7331,0.9835085310041904,-0.5618269443511963,0.087890625,0.0722801610827446,429.61,0.005621653,-0.00858362962026149,30456,175.0,0.27305926010012627,0.00025,0.1,,
7616,531,3899392,7332,0.9719367399811745,-0.4024072624742985,0.11181640625,0.1319991648197174,429.53,0.00854533,-0.003125389339402318,30460,174.86,0.4104408323764801,0.00025,0.1,,
7617,531,3899904,7333,0.9481570608913898,-0.5292640924453735,0.15673828125,0.3242962956428528,429.29,0.010100208,-0.009110943879932165,30464,175.32,0.8371851667761803,0.00025,0.1,,
7618,531,3900416,7333,0.9820728916674852,-0.49978047981858253,0.08984375,0.07382933795452118,429.29,0.0068523297,-0.010436735232360661,30468,175.32,0.2465918082743883,0.00025,0.1,,
7619,531,3900928,7334,0.9844676917418838,-0.5001854337751865,0.08349609375,0.060669541358947754,430.35,0.0060455296,-0.008758845971897244,30472,176.38,0.25147744081914425,0.00025,0.1,,
7620,531,3901440,7335,0.9436485357582569,-0.45709772408008575,0.12841796875,0.25787121057510376,430.5,0.007465878,-0.008452072739601135,30476,176.34,0.7457551881670952,0.00025,0.1,,
7621,531,3901952,7336,0.9713301211595535,-0.506737619638443,0.083984375,0.1567743718624115,430.57,0.005514582,-0.006266530253924429,30480,176.3,0.41631149500608444,0.00025,0.1,,
7622,531,3902464,7337,0.9824245385825634,-0.5292122140526772,0.10009765625,0.09428359568119049,430.57,0.00749256,-0.007993152947165072,30484,176.3,0.29590950161218643,0.00025,0.1,,
7623,531,3902976,7338,0.9642366133630276,-0.38542089983820915,0.06298828125,0.2215079367160797,431.75,0.0066475444,-0.007836966775357723,30488,176.39,0.5475916415452957,0.00025,0.1,,
7624,531,3903488,7338,0.8674232363700867,-0.681005135178566,0.119140625,0.449614554643631,432.11,0.0064036483,-0.00532354530878365,30492,176.33,1.240782268345356,0.00025,0.1,,
7625,531,3904000,7339,0.9456607475876808,-0.47297370061278343,0.08056640625,0.3543311059474945,432.11,0.0034422881,-0.005331042339093983,30496,176.33,0.7929713502526283,0.00025,0.1,,
7626,531,3904512,7340,0.9849626822397113,-0.3890666961669922,0.07861328125,0.06800145655870438,431.63,0.007178207,-0.00748201843816787,30500,176.19,0.2565796133130789,0.00025,0.1,,
7627,531,3905024,7341,0.8043359518051147,-0.5824861526489258,0.095703125,0.9636738896369934,430.9,0.005726464,0.0038232162478379905,30504,175.32,1.9960480630397797,0.00025,0.1,,
7628,531,3905536,7342,0.9876088900491595,-0.6214539334177971,0.1748046875,0.04356720671057701,430.9,0.0117350705,-0.0037062392220832407,30508,175.32,0.16142249666154385,0.00025,0.1,,
7629,531,3906048,7342,0.9161378145217896,-0.2575651053339243,0.03564453125,0.8750254511833191,430.64,0.0025590798,-0.0018765947897918522,30512,175.31,1.7030160129070282,0.00025,0.1,,
7630,531,3906560,7343,0.8928958848118782,-0.5120626650750637,0.056640625,0.23315349221229553,430.47,0.0036829324,-0.008337135193869472,30516,174.33,0.7322615385055542,0.00025,0.1,,
7631,531,3907072,7344,0.9763937368988991,-0.7643060311675072,0.1181640625,0.09962159395217896,430.47,0.0044416636,-0.004299933323636651,30520,174.33,0.3037919010967016,0.00025,0.1,,
7632,531,3907584,7345,0.9766177944839001,-0.13420046120882034,0.03662109375,0.09571371972560883,430.47,0.0036357574,0.00021170044783502817,30524,174.33,0.3347796853631735,0.00025,0.1,,
7633,531,3908096,7346,0.9139691442251205,-0.46808335930109024,0.0810546875,0.2346583604812622,433.0,0.0038896627,-0.0023228430363815278,30528,176.21,0.6511150039732456,0.00025,0.1,,
7634,532,3908608,7346,0.7901861369609833,-0.6916671097278595,0.1611328125,0.5166158080101013,433.0,0.009525821,-0.005868746433407068,30532,176.21,1.3495376110076904,0.00025,0.1,,
7635,532,3909120,7347,0.9938138029538095,-0.5129261575639248,0.103515625,0.001982414163649082,433.0,0.0025784648,-0.0034922210033982992,30536,176.21,0.04071343224495649,0.00025,0.1,,
7636,532,3909632,7348,0.8892756178975105,-0.25592329539358616,0.04541015625,0.46105891466140747,433.0,0.0055484073,-0.0021848828764632344,30540,176.21,0.9432500079274178,0.00025,0.1,,
7637,532,3910144,7349,0.9212951511144638,-0.5259032696485519,0.107421875,0.22248834371566772,434.87,0.009884769,-0.007109726080670953,30544,175.86,0.6146873757243156,0.00025,0.1,,
7638,532,3910656,7350,0.9779128730297089,-0.7056933119893074,0.123046875,0.10632739961147308,434.87,0.0062820585,-0.009801940061151981,30548,175.86,0.3288414906710386,0.00025,0.1,,
7639,532,3911168,7351,0.9100014641880989,-0.29881659522652626,0.10009765625,0.6980628371238708,434.73,0.006339564,0.0009352631168439984,30552,175.87,1.531337022781372,0.00025,0.1,,
7640,532,3911680,7351,0.9262324422597885,-0.4350392669439316,0.09423828125,0.14652757346630096,435.44,0.007824229,-0.004450245061889291,30556,176.81,0.5136453285813332,0.00025,0.1,,
7641,532,3912192,7352,0.9845047472044826,-0.6237663179636002,0.123046875,0.049241676926612854,435.44,0.008540124,-0.008079298539087176,30560,176.81,0.20397206395864487,0.00025,0.1,,
7642,532,3912704,7353,0.9777052830904722,-0.31348927319049835,0.064453125,0.1296241730451584,435.44,0.0033623031,-0.001998500316403806,30564,176.81,0.29314083606004715,0.00025,0.1,,
7643,532,3913216,7354,0.8024967014789581,-0.4336373247206211,0.0419921875,1.1319007873535156,436.89,0.0028918097,-0.004268912714906037,30568,178.76,2.169880047440529,0.00025,0.1,,
7644,532,3913728,7354,0.9408080391585827,-0.6683316007256508,0.04833984375,0.24889689683914185,437.57,0.0029088329,-0.006555603118613362,30572,178.08,0.5815123282372952,0.00025,0.1,,
7645,532,3914240,7355,0.9702202994376421,-0.34247729927301407,0.05224609375,0.1307629942893982,437.57,0.0036485065,-0.005081022623926401,30576,178.08,0.28981170803308487,0.00025,0.1,,
7646,532,3914752,7356,0.9433233328163624,-0.37991396337747574,0.06982421875,0.12310472875833511,437.66,0.0033675656,-0.0053585023852065206,30580,178.07,0.6255741454660892,0.00025,0.1,,
7647,532,3915264,7357,0.9487410187721252,-0.6481789126992226,0.09130859375,0.22210824489593506,439.24,0.009236315,-0.008662265026941895,30584,179.83,0.6194457523524761,0.00025,0.1,,
7648,532,3915776,7358,0.9783443007618189,-0.48353829607367516,0.09814453125,0.1006036102771759,439.24,0.005311211,-0.004887851886451244,30588,179.83,0.272394273430109,0.00025,0.1,,
7649,532,3916288,7359,0.989529836922884,-0.33817296475172043,0.04296875,0.08264806866645813,439.65,0.0040776106,-0.005365629447624087,30592,180.71,0.23610391467809677,0.00025,0.1,,
7650,532,3916800,7359,0.8955236300826073,-0.5652257651090622,0.060546875,0.2776508033275604,439.65,0.0038985247,-0.006642832653596997,30596,180.71,0.7920783534646034,0.00025,0.1,,
7651,532,3917312,7360,0.9854158200323582,-0.4278799742460251,0.06787109375,0.06870828568935394,440.46,0.0031662588,-0.007474717451259494,30600,180.23,0.24850197695195675,0.00025,0.1,,
7652,532,3917824,7361,0.9658899195492268,-0.6197753176093102,0.07763671875,0.11296574026346207,440.41,0.0058051953,-0.008029112010262907,30604,180.34,0.4433872774243355,0.00025,0.1,,
7653,532,3918336,7362,0.9220261201262474,-0.40379928424954414,0.091796875,0.5886636972427368,440.7,0.0072409147,-0.005814502248540521,30608,180.4,1.283357635140419,0.00025,0.1,,
7654,532,3918848,7363,0.9770878236740828,-0.5558198466897011,0.0966796875,0.14147283136844635,441.65,0.008639317,-0.010122752515599132,30612,180.49,0.3856968469917774,0.00025,0.1,,
7655,532,3919360,7363,0.8602919578552246,-0.4485848918557167,0.126953125,0.8309956789016724,441.84,0.020605769,0.015609041089192033,30616,179.73,2.081814333796501,0.00025,0.1,,
7656,532,3919872,7364,0.9406488686800003,-0.6219505071640015,0.109375,0.27114638686180115,441.14,0.0043371883,-0.003181341104209423,30620,178.14,0.6942989230155945,0.00025,0.1,,
,,3920000,,0.9819640200585127,-0.37202420085668564,0.14990234375,0.09260550141334534,,0.018267255,0.00040415310650132596,30624,,0.23549596406519413,0.00025,0.1,508.4,181.4
7657,531,3920384,7369,,,,,441.04,,,,178.12,,,,,
7658,531,3920896,7370,0.8222696185112,-0.5387282818555832,0.07275390625,0.8961681127548218,440.31,0.005354553,-0.002191769308410585,30628,177.13,2.498293846845627,0.00025,0.1,,
7659,532,3921408,7371,0.9133009389042854,-0.39200905710458755,0.07373046875,0.5541607737541199,440.31,0.0043981886,-0.004661515122279525,30632,177.13,1.0801181495189667,0.00025,0.1,,
7660,532,3921920,7371,0.9854412330314517,-0.5077470690011978,0.1064453125,0.0763055831193924,440.63,0.0073625008,-0.01031419390346855,30636,176.32,0.24436761997640133,0.00025,0.1,,
7661,532,3922432,7372,0.9178665652871132,-0.5129379518330097,0.07177734375,0.24708835780620575,440.11,0.004773002,-0.0010082165827043355,30640,176.18,0.7010470032691956,0.00025,0.1,,
7662,532,3922944,7373,0.9488576985895634,-0.4785221628844738,0.0693359375,0.4675973951816559,440.5,0.003250083,-0.0035447735572233796,30644,176.15,0.8253482654690742,0.00025,0.1,,
7663,532,3923456,7374,0.9036556258797646,-0.48971760645508766,0.0791015625,0.48931190371513367,439.14,0.0051108487,-0.005512278759852052,30648,174.42,1.3689596056938171,0.00025,0.1,,
7664,532,3923968,7375,0.9794731345027685,-0.4646316468715668,0.13427734375,0.09133005142211914,439.14,0.011395702,-0.008577539469115436,30652,174.42,0.2752447184175253,0.00025,0.1,,
7665,532,3924480,7375,0.9651950336992741,-0.34795014560222626,0.0537109375,0.22679702937602997,439.97,0.0036648605,-0.002377085154876113,30656,174.51,0.5134173147380352,0.00025,0.1,,
7666,532,3924992,7376,0.941822312772274,-0.5578082911670208,0.1103515625,0.24984051287174225,439.74,0.008942341,-0.006592293386347592,30660,174.54,0.7015637755393982,0.00025,0.1,,
7667,532,3925504,7377,0.9387164823710918,-0.6262090057134628,0.0869140625,0.24636788666248322,439.8,0.004202485,-0.003940407186746597,30664,174.48,0.6352764666080475,0.00025,0.1,,
7668,532,3926016,7378,0.9417322129011154,-0.3261370100080967,0.09619140625,0.472332626581192,439.8,0.006835871,-0.004803962598089129,30668,174.48,0.914938285946846,0.00025,0.1,,
7669,532,3926528,7379,0.9346746280789375,-0.45501573756337166,0.10888671875,0.2304331362247467,440.07,0.006763572,-0.006172604626044631,30672,174.49,0.8525821194052696,0.00025,0.1,,
7670,532,3927040,7379,0.960499033331871,-0.5381412282586098,0.08544921875,0.17804794013500214,440.17,0.00491255,-0.006280308705754578,30676,174.54,0.4576144590973854,0.00025,0.1,,
7671,532,3927552,7380,0.9850806649774313,-0.5274915732443333,0.0830078125,0.04839387536048889,441.11,0.0043660207,-0.006216508336365223,30680,174.68,0.20307322777807713,0.00025,0.1,,
7672,532,3928064,7381,0.8847281038761139,-0.4725346677005291,0.09423828125,0.6513957381248474,441.07,0.0082923565,-0.002745894598774612,30684,174.64,1.2677567228674889,0.00025,0.1,,
7673,532,3928576,7382,0.9903408009558916,-0.497702170163393,0.064453125,0.03074807859957218,440.88,0.009440812,-0.009033579495735466,30688,173.83,0.14313604310154915,0.00025,0.1,,
7674,532,3929088,7383,0.9867360014468431,-0.5113639459013939,0.05908203125,0.05964655801653862,440.88,0.0038708134,-0.004747950006276369,30692,173.83,0.19870992377400398,0.00025,0.1,,
7675,532,3929600,7383,0.9898839667439461,-0.353063702583313,0.06591796875,0.0421287827193737,441.07,0.005585395,-0.007281593861989677,30696,173.9,0.16298416815698147,0.00025,0.1,,
7676,532,3930112,7384,0.9760264623910189,-0.5771974697709084,0.12109375,0.07701431959867477,441.55,0.00904065,-0.010828397353179753,30700,174.02,0.29333110339939594,0.00025,0.1,,
7677,532,3930624,7385,0.9017849937081337,-0.548487551510334,0.1005859375,0.717237651348114,441.18,0.00265167,0.002512228093110025,30704,173.16,1.4330365359783173,0.00025,0.1,,
7678,532,3931136,7386,0.9679224565625191,-0.5269281268119812,0.1416015625,0.2750120460987091,440.98,0.015298527,-0.006570679892320186,30708,172.25,0.5433952733874321,0.00025,0.1,,
7679,532,3931648,7387,0.9672054573893547,-0.5175399594008923,0.15576171875,0.1400572657585144,440.49,0.00963357,-0.011396890040487051,30712,172.09,0.4478498548269272,0.00025,0.1,,
7680,532,3932160,7388,0.9496253170073032,-0.4804787151515484,0.0869140625,0.2851472795009613,441.5,0.0057160314,-0.008512646425515413,30716,173.02,0.6691398546099663,0.00025,0.1,,
7681,532,3932672,7388,0.9131396114826202,-0.6522453874349594,0.11376953125,0.6398029923439026,439.94,0.0070053022,-0.0016164482804015279,30720,171.85,1.6066002994775772,0.00025,0.1,,
7682,532,3933184,7389,0.8339049220085144,-0.648967333137989,0.10546875,0.5332416296005249,438.65,0.0055580954,-0.005641438416205347,30724,171.69,1.4440718442201614,0.00025,0.1,,
7683,532,3933696,7390,0.9396367706358433,-0.4378620311617851,0.08349609375,0.3121524453163147,438.65,0.009657301,-0.0054024817654863,30728,171.69,0.8037190139293671,0.00025,0.1,,
7684,532,3934208,7391,0.8084883242845535,-0.5330305472016335,0.07861328125,1.3802863359451294,438.52,0.006221681,-0.004977923003025353,30732,171.59,2.989747256040573,0.00025,0.1,,
7685,532,3934720,7392,0.860663428902626,-0.571022666990757,0.09423828125,0.5790786147117615,437.39,0.003978668,-0.004249755875207484,30736,169.98,1.22417351603508,0.00025,0.1,,
7686,532,3935232,7392,0.9710722304880619,-0.6547184586524963,0.11865234375,0.10495970398187637,437.39,0.008905442,-0.0046464442275464535,30740,169.98,0.2703367080539465,0.00025,0.1,,
7687,532,3935744,7393,0.9790680222213268,-0.30648353695869446,0.03515625,0.10582340508699417,437.39,0.0030561301,-0.000944564351812005,30744,169.98,0.36113242246210575,0.00025,0.1,,
7688,532,3936256,7394,0.8264209628105164,-0.4779542274773121,0.0615234375,0.594160795211792,437.58,0.004428223,-0.006031301512848586,30748,169.93,1.3034793585538864,0.00025,0.1,,
7689,532,3936768,7395,0.9399963207542896,-0.844131775200367,0.11767578125,0.1701221466064453,437.58,0.0059201685,-0.009342595003545284,30752,169.93,0.49250608310103416,0.00025,0.1,,
7690,532,3937280,7396,0.8638922870159149,-0.30378859490156174,0.0498046875,0.8679653406143188,436.8,0.004337282,-0.0047340237069875,30756,168.97,1.6237722635269165,0.00025,0.1,,
7691,532,3937792,7396,0.867105171084404,-0.44753510132431984,0.05126953125,0.27020496129989624,436.47,0.0030006212,-0.004579363623633981,30760,169.67,0.7811464965343475,0.00025,0.1,,
7692,532,3938304,7397,0.9728730004280806,-0.6152749955654144,0.10791015625,0.14882837235927582,436.47,0.006406514,-0.005884802609216422,30764,169.67,0.37302182987332344,0.00025,0.1,,
7693,532,3938816,7398,0.9871417712420225,-0.4784049615263939,0.087890625,0.06774775683879852,436.47,0.0030171578,-0.0022291779168881476,30768,169.67,0.24845915101468563,0.00025,0.1,,
7694,532,3939328,7399,0.8128642439842224,-0.4048987813293934,0.072265625,0.842643141746521,437.69,0.0113718975,-0.003568518557585776,30772,170.58,2.0325931012630463,0.00025,0.1,,
7695,532,3939840,7400,0.9025093540549278,-0.6459727510809898,0.12158203125,0.26904383301734924,438.09,0.006389265,-0.007161290501244366,30776,170.66,0.7976807951927185,0.00025,0.1,,
7696,532,3940352,7401,0.9704477582126856,-0.5445486456155777,0.0791015625,0.11549962311983109,438.09,0.0041446555,-0.0038439705967903137,30780,170.66,0.2750170901417732,0.00025,0.1,,
7697,532,3940864,7401,0.9521659798920155,-0.3291841149330139,0.0927734375,0.21096594631671906,437.34,0.0052781757,-0.0037288045277819037,30784,169.72,0.6209645569324493,0.00025,0.1,,
7698,532,3941376,7402,0.6909976899623871,-0.6085816696286201,0.15966796875,0.7518818378448486,438.44,0.00852284,-0.0025563822709955275,30788,169.06,2.030363753437996,0.00025,0.1,,
7699,532,3941888,7403,0.9460140652954578,-0.6252820193767548,0.0654296875,0.31703266501426697,438.44,0.0049053812,-0.007327070459723473,30792,169.06,0.8535178378224373,0.00025,0.1,,
7700,532,3942400,7404,0.867549404501915,-0.4102068319916725,0.06298828125,0.9425748586654663,437.51,0.0037517818,0.0011434747138991952,30796,168.06,1.848928913474083,0.00025,0.1,,
7701,532,3942912,7405,0.9289607256650925,-0.5302017852663994,0.125,0.20391859114170074,436.47,0.011008396,-0.006590432254597545,30800,166.99,0.6329815983772278,0.00025,0.1,,
7702,532,3943424,7406,0.8876146897673607,-0.5491609275341034,0.119140625,0.637704074382782,436.66,0.005767693,-0.004808487487025559,30804,167.08,1.338094338774681,0.00025,0.1,,
7703,532,3943936,7406,0.9780161269009113,-0.45975425094366074,0.0771484375,0.13858367502689362,435.71,0.0050166305,-0.00492603110615164,30808,166.14,0.30943288654088974,0.00025,0.1,,
7704,532,3944448,7407,0.9635111764073372,-0.4918448030948639,0.05419921875,0.1342715620994568,434.28,0.0043883766,-0.006098117213696241,30812,165.94,0.44826721400022507,0.00025,0.1,,
7705,532,3944960,7408,0.9784509595483541,-0.46936555206775665,0.0908203125,0.10633902251720428,434.24,0.0065800194,-0.007712096790783107,30816,165.9,0.3057651799172163,0.00025,0.1,,
7706,532,3945472,7409,0.9713834077119827,-0.5542927235364914,0.12841796875,0.09084911644458771,434.3,0.014459655,-0.010167926549911499,30820,165.89,0.33267680183053017,0.00025,0.1,,
7707,532,3945984,7410,0.9878080599009991,-0.46358951181173325,0.1005859375,0.05107196420431137,434.3,0.0056217154,-0.00667561509180814,30824,165.89,0.20539675652980804,0.00025,0.1,,
7708,532,3946496,7411,0.9632809981703758,-0.35905542969703674,0.08837890625,0.12482626736164093,435.86,0.0076666474,-0.009358731796965003,30828,166.09,0.44048770144581795,0.00025,0.1,,
