time/iterations,time/time_elapsed,train/n_updates,train/explained_variance,train/value_loss,time/total_timesteps,train/policy_loss,time/fps,train/entropy_loss,train/learning_rate,rollout/ep_len_mean,rollout/ep_rew_mean,eval/mean_ep_length,eval/mean_reward
59100,7972,59099,0.9963294421322644,0.04523239657282829,4728000,0.05376341566443443,593,-0.7996758818626404,0.0007,3361.74,83725.0,,
59200,7979,59199,0.9989400875056162,0.0358288548886776,4736000,-0.036832910031080246,593,-1.0727447271347046,0.0007,3345.51,83089.0,,
59300,7986,59299,0.9985162878874689,0.0563608780503273,4744000,0.01391048263758421,594,-0.9208213686943054,0.0007,3331.7,82526.0,,
59400,7992,59399,0.9961001826450229,0.06123016029596329,4752000,0.05303559452295303,594,-0.9533098340034485,0.0007,3331.7,82526.0,,
59500,7999,59499,0.9966968765947968,0.05684671550989151,4760000,0.028307093307375908,595,-1.0365644693374634,0.0007,3331.7,82526.0,,
59600,8005,59599,0.9961828119121492,0.4989660680294037,4768000,-0.17608414590358734,595,-0.9084173440933228,0.0007,3332.29,82590.0,,
59700,8012,59699,0.9990876877564006,0.0319722518324852,4776000,-0.0119869289919734,596,-1.051082730293274,0.0007,3351.08,83310.0,,
59800,8018,59799,0.6520279943943024,57.2183837890625,4784000,2.4726264476776123,596,-0.9996010065078735,0.0007,3388.74,84897.0,,
59900,8025,59899,0.9988861141027883,0.10098951309919357,4792000,-0.025362854823470116,597,-1.0706119537353516,0.0007,3415.69,85909.0,,
,,59999,0.9976370395161211,0.06598995625972748,4800000,-0.12230443954467773,,-1.052538275718689,0.0007,,,8119.8,73580.0
60000,8272,,,,4800000,,580,,,3419.05,85965.0,,
60100,8279,60099,0.9986573630012572,0.04622727259993553,4808000,0.07944847643375397,580,-1.065208911895752,0.0007,3418.42,85967.0,,
60200,8286,60199,0.9942804304882884,0.5221976637840271,4816000,0.14088331162929535,581,-0.9073015451431274,0.0007,3496.8,85203.0,,
60300,8293,60299,0.9979896913282573,0.05434006452560425,4824000,0.008875506930053234,581,-1.0224450826644897,0.0007,3490.24,85166.0,,
60400,8300,60399,0.9100025817751884,0.6422716975212097,4832000,0.22116725146770477,582,-0.942082405090332,0.0007,3485.71,85100.0,,
60500,8307,60499,0.8196753412485123,6.8283610343933105,4840000,-1.1577811241149902,582,-1.1683024168014526,0.0007,3504.1,85540.0,,
60600,8315,60599,0.9902212489396334,0.22465376555919647,4848000,0.005249095149338245,583,-1.0021237134933472,0.0007,3585.73,84873.0,,
60700,8322,60699,0.9990488587063737,0.038422465324401855,4856000,0.1227034330368042,583,-1.2343018054962158,0.0007,3712.64,84979.0,,
60800,8329,60799,0.9885187745094299,0.3858988583087921,4864000,0.1644260585308075,583,-1.0292351245880127,0.0007,3706.63,84510.0,,
60900,8336,60899,0.9986849632114172,0.0470513291656971,4872000,0.12246982008218765,584,-1.0720690488815308,0.0007,3693.0,83943.0,,
61000,8343,60999,0.9974992151837796,0.05195730924606323,4880000,-0.02194264344871044,584,-0.9883224368095398,0.0007,3690.52,83608.0,,
61100,8350,61099,0.9490612298250198,2.310228109359741,4888000,-0.10624333471059799,585,-1.1661404371261597,0.0007,3684.29,83293.0,,
61200,8357,61199,0.9990803379332647,0.13264556229114532,4896000,-0.047888632863759995,585,-0.9253136515617371,0.0007,3684.15,83128.0,,
61300,8364,61299,0.9994420843431726,0.07375307381153107,4904000,-0.06098247319459915,586,-0.9914806485176086,0.0007,3695.74,83622.0,,
61400,8372,61399,0.9914891785010695,0.09484444558620453,4912000,0.02107975445687771,586,-0.9102224707603455,0.0007,3640.23,81935.0,,
61500,8379,61499,0.998489944380708,0.03828428313136101,4920000,0.002294218633323908,587,-1.149404764175415,0.0007,3640.23,81935.0,,
61600,8386,61599,0.6945667564868927,16.91803550720215,4928000,0.1524394005537033,587,-1.0255470275878906,0.0007,3649.65,82525.0,,
61700,8393,61699,0.9932408574968576,0.268515408039093,4936000,-0.014012773521244526,588,-0.9804090857505798,0.0007,3655.61,82683.0,,
61800,8400,61799,0.986395824700594,0.10933567583560944,4944000,-0.08702363818883896,588,-0.9787675738334656,0.0007,3647.56,82350.0,,
61900,8407,61899,0.9983200064161792,0.0331597737967968,4952000,0.010984922759234905,588,-1.0020246505737305,0.0007,3653.64,82440.0,,
,,61999,0.9852212332189083,4.075344562530518,4960000,0.3092147409915924,,-0.8689872622489929,0.0007,,,3792.8,101360.0
62000,8432,,,,4960000,,588,,,3646.69,82072.0,,
62100,8439,62099,0.7574131786823273,8.582859992980957,4968000,-0.5100792050361633,588,-0.9700741767883301,0.0007,3640.01,81755.0,,
62200,8446,62199,0.9951800154522061,0.20092259347438812,4976000,-0.11144687980413437,589,-0.7655187249183655,0.0007,3639.75,81753.0,,
62300,8454,62299,0.818547859787941,6.622762203216553,4984000,-0.5367345809936523,589,-1.0345079898834229,0.0007,3662.03,82738.0,,
62400,8459,62399,0.6937493085861206,5.162276268005371,4992000,0.4214247167110443,590,-0.927855908870697,0.0007,3667.06,82917.0,,
62500,8466,62499,0.7153781056404114,10.241347312927246,5000000,-0.969273567199707,590,-0.8930097818374634,0.0007,3672.05,83246.0,,
62600,8473,62599,0.8253480046987534,8.237763404846191,5008000,-0.45867329835891724,591,-1.0829771757125854,0.0007,3686.94,83411.0,,
62700,8480,62699,0.8666606545448303,4.682305812835693,5016000,-0.5305500626564026,591,-1.0454078912734985,0.0007,3693.11,83298.0,,
62800,8487,62799,0.9793409034609795,0.47270581126213074,5024000,0.061707984656095505,591,-0.985817551612854,0.0007,3705.43,83417.0,,
62900,8494,62899,0.9914378700777888,0.3309013247489929,5032000,0.1229911595582962,592,-1.0207642316818237,0.0007,3705.94,83457.0,,
63000,8500,62999,0.988734045997262,1.3767204284667969,5040000,0.2362329512834549,592,-0.9015027284622192,0.0007,3722.14,84132.0,,
63100,8506,63099,0.998129541403614,0.262116014957428,5048000,0.007476309780031443,593,-0.7642766237258911,0.0007,3737.14,84797.0,,
63200,8512,63199,0.9976973237935454,0.06623845547437668,5056000,-0.10028686374425888,593,-1.0125465393066406,0.0007,3731.39,84692.0,,
63300,8519,63299,0.9989639475243166,0.04372355341911316,5064000,-0.0852574035525322,594,-1.0077768564224243,0.0007,3727.94,84597.0,,
63400,8526,63399,0.9991223713732325,0.16395775973796844,5072000,0.12022038549184799,594,-0.907864511013031,0.0007,3739.86,85052.0,,
63500,8532,63499,0.9968586091417819,0.0658683106303215,5080000,0.06489308923482895,595,-1.047655463218689,0.0007,3715.8,84190.0,,
63600,8537,63599,0.9986260631121695,0.053245700895786285,5088000,0.03698963671922684,595,-1.159295916557312,0.0007,3727.84,84660.0,,
63700,8544,63699,0.995043387170881,0.13122306764125824,5096000,-0.0830051451921463,596,-1.1142466068267822,0.0007,3731.34,84760.0,,
63800,8551,63799,0.9978450376074761,0.27749043703079224,5104000,-0.00779795041307807,596,-0.9955394864082336,0.0007,3733.87,84745.0,,
63900,8557,63899,0.9962437839712948,0.11781584471464157,5112000,-0.1632538139820099,597,-1.1962774991989136,0.0007,3727.85,84307.0,,
,,63999,0.9986391316633672,0.039230335503816605,5120000,-0.02985190786421299,,-1.1345394849777222,0.0007,,,3234.2,80620.0
64000,8593,,,,5120000,,595,,,3729.24,84385.0,,
64100,8601,64099,0.9986554571660236,0.056607723236083984,5128000,0.09400970488786697,596,-0.9674364328384399,0.0007,3723.8,84185.0,,
64200,8607,64199,0.9976277279201895,0.032434552907943726,5136000,0.015707040205597878,596,-1.1201584339141846,0.0007,3707.54,83642.0,,
64300,8613,64299,0.9981198630994186,0.18895626068115234,5144000,-0.030652156099677086,597,-0.924224317073822,0.0007,3691.79,83031.0,,
64400,8620,64399,0.9966909997165203,0.051006194204092026,5152000,0.09231644123792648,597,-0.9684853553771973,0.0007,3688.87,83024.0,,
64500,8627,64499,0.7818979769945145,5.449465274810791,5160000,-0.18436312675476074,598,-0.9935998916625977,0.0007,3629.51,84448.0,,
64600,8633,64599,0.9979884466156363,0.03277790546417236,5168000,0.0056892442516982555,598,-1.0355976819992065,0.0007,3604.0,83450.0,,
64700,8640,64699,0.9987062475411221,0.04071098193526268,5176000,-0.04082266613841057,599,-1.1451634168624878,0.0007,3602.17,83295.0,,
64800,8646,64799,0.9927809736691415,0.20424692332744598,5184000,-0.14775124192237854,599,-1.0371760129928589,0.0007,3620.36,84131.0,,
64900,8652,64899,0.9989230175269768,0.12012449651956558,5192000,0.04001791402697563,600,-0.7698091268539429,0.0007,3526.44,84257.0,,
65000,8659,64999,0.9992255087709054,0.11218509823083878,5200000,-0.114224374294281,600,-0.6434333920478821,0.0007,3384.88,83837.0,,
65100,8665,65099,0.9989033073652536,0.03268509730696678,5208000,-0.011455689556896687,600,-0.8102275133132935,0.0007,3394.64,84361.0,,
65200,8672,65199,0.9981760634109378,0.04822785034775734,5216000,0.01954360119998455,601,-0.7182360291481018,0.0007,3394.64,84361.0,,
65300,8678,65299,0.9983729475643486,0.0463423915207386,5224000,-0.029726728796958923,601,-0.8743287920951843,0.0007,3382.96,84111.0,,
65400,8685,65399,0.9922673855908215,0.10111693292856216,5232000,0.032292526215314865,602,-0.886032223701477,0.0007,3377.64,84027.0,,
65500,8692,65499,0.4293851852416992,74.3213119506836,5240000,2.8066346645355225,602,-0.9007267951965332,0.0007,3377.64,84027.0,,
65600,8699,65599,0.99696119944565,0.5002203583717346,5248000,-0.023962631821632385,603,-0.9458814859390259,0.0007,3384.58,84543.0,,
65700,8706,65699,0.9980255493428558,0.21953390538692474,5256000,0.013803335838019848,603,-0.8965725302696228,0.0007,3414.76,85641.0,,
65800,8712,65799,0.9983112452318892,0.06310953199863434,5264000,0.02389647252857685,604,-0.5498937964439392,0.0007,3444.1,86494.0,,
65900,8719,65899,0.9970843915361911,0.08339886367321014,5272000,-0.014636124484241009,604,-0.8206698298454285,0.0007,3431.55,85994.0,,
,,65999,0.9935499802231789,0.13768990337848663,5280000,0.055393725633621216,,-0.761441707611084,0.0007,,,3460.2,91660.0
66000,8756,,,,5280000,,602,,,3431.55,85994.0,,
66100,8763,66099,0.9960698019713163,0.1604698747396469,5288000,-0.059404995292425156,603,-0.6412551999092102,0.0007,3431.55,85994.0,,
66200,8769,66199,0.8309161961078644,4.912090301513672,5296000,0.36430010199546814,603,-0.9501169323921204,0.0007,3411.52,85557.0,,
66300,8776,66299,0.6747739911079407,5.07114315032959,5304000,-0.52216637134552,604,-0.9483104944229126,0.0007,3411.52,85557.0,,
66400,8782,66399,0.99311962723732,0.22837524116039276,5312000,-0.08771340548992157,604,-1.0341910123825073,0.0007,3408.74,85527.0,,
66500,8788,66499,0.9746453408151865,1.9192523956298828,5320000,0.19010065495967865,605,-0.964620053768158,0.0007,3418.62,86014.0,,
66600,8794,66599,0.9787828475236893,0.38487687706947327,5328000,-0.16581402719020844,605,-1.0165878534317017,0.0007,3395.17,85029.0,,
66700,8801,66699,0.9979823576286435,0.05079648643732071,5336000,-0.04018416628241539,606,-1.0475434064865112,0.0007,3383.7,84818.0,,
66800,8808,66799,0.9994010470691137,0.07892801612615585,5344000,0.051355015486478806,606,-0.905701756477356,0.0007,3383.7,84818.0,,
66900,8815,66899,0.9986306503415108,0.05060232803225517,5352000,-0.07488454133272171,607,-1.063425898551941,0.0007,3385.55,85101.0,,
67000,8821,66999,0.9950868804007769,0.09157264232635498,5360000,0.0005317718023434281,607,-0.9181022644042969,0.0007,3385.22,85375.0,,
67100,8829,67099,0.9955818261951208,0.10289418697357178,5368000,-0.05927730351686478,607,-0.9347543716430664,0.0007,3378.2,85616.0,,
67200,8834,67199,0.9980589647311717,0.058262765407562256,5376000,-0.037454139441251755,608,-1.1005868911743164,0.0007,3352.36,84580.0,,
67300,8840,67299,0.9699037000536919,0.6210218667984009,5384000,-0.051422882825136185,608,-1.0419448614120483,0.0007,3372.28,85260.0,,
67400,8847,67399,0.7862949520349503,10.445930480957031,5392000,-0.971139132976532,609,-0.960867702960968,0.0007,3391.31,85994.0,,
67500,8853,67499,0.9966130321845412,0.0990539938211441,5400000,-0.05325588211417198,609,-1.0633080005645752,0.0007,3387.23,85744.0,,
67600,8860,67599,0.9985240938840434,0.03977121040225029,5408000,-0.025281209498643875,610,-1.1555588245391846,0.0007,3362.57,84658.0,,
67700,8867,67699,0.8426716774702072,3.3432881832122803,5416000,0.010086496360599995,610,-0.9966991543769836,0.0007,3366.26,84701.0,,
67800,8874,67799,0.9945384776219726,0.07746464014053345,5424000,-0.03198232129216194,611,-1.00897216796875,0.0007,3355.75,84251.0,,
67900,8879,67899,0.9993230262189172,0.09178726375102997,5432000,0.020353851839900017,611,-1.0183262825012207,0.0007,3333.85,83397.0,,
,,67999,0.9944468094035983,0.18988874554634094,5440000,-0.12309163808822632,,-1.0697317123413086,0.0007,,,3838.4,103300.0
68000,8918,,,,5440000,,609,,,3329.59,83273.0,,
68100,8925,68099,0.6320036053657532,7.029675483703613,5448000,0.618701159954071,610,-1.0079149007797241,0.0007,3323.72,83115.0,,
68200,8932,68199,0.9983239176217467,0.06558330357074738,5456000,-0.04204411432147026,610,-1.058318018913269,0.0007,3324.46,83145.0,,
68300,8938,68299,0.9886689381673932,0.26325634121894836,5464000,0.08118385821580887,611,-0.9953465461730957,0.0007,3324.46,83145.0,,
68400,8945,68399,0.994659909978509,0.0643005520105362,5472000,0.011311753652989864,611,-0.955862820148468,0.0007,3313.67,82669.0,,
68500,8952,68499,0.9980635187821463,0.04888122156262398,5480000,0.02914673648774624,612,-1.1155920028686523,0.0007,3334.49,83501.0,,
68600,8959,68599,0.809754028916359,5.6138434410095215,5488000,-0.4640864431858063,612,-1.1186370849609375,0.0007,3338.19,83611.0,,
68700,8966,68699,0.9975204672664404,0.10810015350580215,5496000,0.006563106086105108,612,-1.1666606664657593,0.0007,3334.79,83467.0,,
68800,8973,68799,0.9924528882838786,0.2673223912715912,5504000,-0.1547359973192215,613,-1.2517107725143433,0.0007,3354.35,84266.0,,
68900,8980,68899,0.9936200529336929,0.1108497753739357,5512000,0.046449266374111176,613,-1.0162245035171509,0.0007,3332.06,83471.0,,
69000,8986,68999,0.9993433807976544,0.03814267739653587,5520000,0.0041152480989694595,614,-1.0911823511123657,0.0007,3312.22,82728.0,,
69100,8992,69099,0.9634204693138599,1.5888553857803345,5528000,0.029982352629303932,614,-1.1211975812911987,0.0007,3310.85,82699.0,,
69200,8999,69199,0.9952024319209158,0.08519076555967331,5536000,0.03777901455760002,615,-0.9917726516723633,0.0007,3327.33,83267.0,,
69300,9006,69299,0.9861466381698847,0.20447230339050293,5544000,0.18409089744091034,615,-1.0263370275497437,0.0007,3327.33,83267.0,,
69400,9013,69399,0.9997740699618589,0.03311298415064812,5552000,-0.039620500057935715,615,-1.058059811592102,0.0007,3348.06,83603.0,,
69500,9019,69499,0.9572903253138065,2.018129825592041,5560000,-0.147002175450325,616,-0.9796930551528931,0.0007,3376.5,84743.0,,
69600,9026,69599,0.9975907523185015,0.0897693857550621,5568000,0.010712984018027782,616,-1.164242148399353,0.0007,3386.12,85085.0,,
69700,9032,69699,0.8037871271371841,10.70715045928955,5576000,0.6025440096855164,617,-1.0139875411987305,0.0007,3371.34,84543.0,,
69800,9037,69799,0.9969159013126045,0.04770861193537712,5584000,-0.012282409705221653,617,-1.0689877271652222,0.0007,3337.91,83350.0,,
69900,9044,69899,0.9979680059477687,0.04892970249056816,5592000,-0.018872417509555817,618,-1.0442157983779907,0.0007,3337.91,83350.0,,
,,69999,0.9990501060383394,0.07292840629816055,5600000,-0.011471419595181942,,-1.1812336444854736,0.0007,,,3707.2,95840.0
70000,9081,,,,5600000,,616,,,3321.82,82698.0,,
70100,9088,70099,0.9072985872626305,1.9990304708480835,5608000,-0.35233595967292786,617,-1.1410096883773804,0.0007,3321.82,82698.0,,
70200,9094,70199,0.9990586029016413,0.10293906927108765,5616000,-0.14624722301959991,617,-1.0763202905654907,0.0007,3307.18,82110.0,,
70300,9100,70299,0.9995339896122459,0.022956617176532745,5624000,-0.028766855597496033,617,-1.3045756816864014,0.0007,3310.03,82206.0,,
70400,9106,70399,0.8435883969068527,10.977108001708984,5632000,-0.7842900156974792,618,-1.125369906425476,0.0007,3332.65,83294.0,,
70500,9113,70499,0.9910381361842155,0.1658966839313507,5640000,-0.08125272393226624,618,-1.116442322731018,0.0007,3328.7,83164.0,,
70600,9120,70599,0.9264189377427101,1.9520643949508667,5648000,0.4962976574897766,619,-1.1685208082199097,0.0007,3332.57,83094.0,,
70700,9127,70699,0.9970696761738509,0.08033566921949387,5656000,-0.06764890253543854,619,-0.9123225212097168,0.0007,3365.15,84021.0,,
70800,9133,70799,0.9993159906589426,0.0806528851389885,5664000,-0.05291159823536873,620,-0.9720498919487,0.0007,3345.46,83246.0,,
70900,9138,70899,0.9957767087034881,0.39678582549095154,5672000,0.17761723697185516,620,-1.0389692783355713,0.0007,3358.17,83796.0,,
71000,9145,70999,0.9983823482180014,0.11305572837591171,5680000,0.05485706403851509,621,-1.301336646080017,0.0007,3362.62,84001.0,,
71100,9151,71099,0.998496713815257,0.06176316738128662,5688000,0.15187327563762665,621,-1.1223090887069702,0.0007,3381.08,84698.0,,
71200,9158,71199,0.7893573194742203,6.2557501792907715,5696000,-0.8219853639602661,621,-0.923675537109375,0.0007,3368.69,83920.0,,
71300,9164,71299,0.9973657499067485,0.2611640393733978,5704000,0.07488317787647247,622,-1.1317766904830933,0.0007,3387.25,84594.0,,
71400,9169,71399,0.9773755688220263,1.3190287351608276,5712000,-0.05820629745721817,622,-1.0142370462417603,0.0007,3385.88,84470.0,,
71500,9176,71499,0.9995792085828725,0.018380435183644295,5720000,0.024262527003884315,623,-1.2395249605178833,0.0007,3399.23,85040.0,,
71600,9183,71599,0.9992810099502094,0.03360145166516304,5728000,0.05119529366493225,623,-1.219874382019043,0.0007,3404.83,85022.0,,
71700,9190,71699,0.9955411204136908,0.13898658752441406,5736000,0.1215374618768692,624,-1.0104681253433228,0.0007,3393.43,84423.0,,
71800,9196,71799,0.9934024871326983,0.08618130534887314,5744000,-0.08109524101018906,624,-0.9173652529716492,0.0007,3374.93,83708.0,,
71900,9202,71899,0.9994667318533175,0.021063288673758507,5752000,0.038644272834062576,625,-1.1095154285430908,0.0007,3392.84,84480.0,,
,,71999,0.9953197096474469,0.11721938103437424,5760000,-0.0043600634671747684,,-1.024433970451355,0.0007,,,3581.4,91600.0
72000,9239,,,,5760000,,623,,,3416.46,85351.0,,
72100,9247,72099,0.9944652374833822,0.23341670632362366,5768000,0.16267001628875732,623,-1.1329940557479858,0.0007,3409.16,85158.0,,
72200,9254,72199,0.9990147496573627,0.012930822558701038,5776000,-0.005829452071338892,624,-1.1123535633087158,0.0007,3408.34,85124.0,,
72300,9261,72299,0.998720470466651,0.045977603644132614,5784000,-0.027249157428741455,624,-1.1117581129074097,0.0007,3416.3,85430.0,,
72400,9267,72399,0.9848363595083356,2.1407692432403564,5792000,0.023786811158061028,624,-0.92603999376297,0.0007,3422.94,85841.0,,
72500,9274,72499,0.9936791937798262,0.10899215191602707,5800000,0.036225128918886185,625,-0.9848079085350037,0.0007,3463.25,87460.0,,
72600,9281,72599,0.9969942851457745,0.06718595325946808,5808000,-0.008825664408504963,625,-1.0247520208358765,0.0007,3454.3,87179.0,,
72700,9288,72699,0.9970883105415851,0.08829348534345627,5816000,-0.08917126804590225,626,-1.1125009059906006,0.0007,3456.41,87177.0,,
72800,9295,72799,0.7625412195920944,5.184817790985107,5824000,1.259470820426941,626,-1.0526750087738037,0.0007,3468.66,87530.0,,
72900,9302,72899,0.641361266374588,5.757653713226318,5832000,-0.557148277759552,626,-1.0879613161087036,0.0007,3456.44,87227.0,,
73000,9309,72999,0.9976345943287015,0.054411448538303375,5840000,-0.004973658826202154,627,-1.0442018508911133,0.0007,3453.11,87230.0,,
73100,9316,73099,0.9523483961820602,1.4517769813537598,5848000,0.2926385700702667,627,-1.0348259210586548,0.0007,3428.07,86220.0,,
73200,9323,73199,0.9944497933611274,0.02759389393031597,5856000,0.03911195322871208,628,-1.0447769165039062,0.0007,3431.83,86224.0,,
73300,9330,73299,0.998774774838239,0.09178069978952408,5864000,0.02078375779092312,628,-1.1369426250457764,0.0007,3415.8,85654.0,,
73400,9337,73399,0.5721718668937683,12.639294624328613,5872000,0.1395508348941803,628,-0.9524741172790527,0.0007,3432.12,86420.0,,
73500,9343,73499,0.9988059856696054,0.038870930671691895,5880000,-0.03893650695681572,629,-0.9150198101997375,0.0007,3432.18,86385.0,,
73600,9349,73599,0.9932964649051428,0.15208259224891663,5888000,0.004090991802513599,629,-0.9806885719299316,0.0007,3445.62,86886.0,,
73700,9356,73699,0.996278258273378,0.07937667518854141,5896000,-0.013893387280404568,630,-0.7856926918029785,0.0007,3436.94,86923.0,,
73800,9361,73799,0.9985484739299864,0.17215798795223236,5904000,0.09801056236028671,630,-1.0707720518112183,0.0007,3437.42,86915.0,,
73900,9367,73899,0.6767672002315521,6.23985481262207,5912000,0.5129661560058594,631,-0.8259237408638,0.0007,3437.49,86961.0,,
,,73999,0.9991457824944519,0.0921611413359642,5920000,0.0648641362786293,,-1.0380271673202515,0.0007,,,3639.6,94560.0
74000,9399,,,,5920000,,629,,,3431.14,86614.0,,
74100,9405,74099,0.7999525666236877,14.318652153015137,5928000,0.44009342789649963,630,-1.0559881925582886,0.0007,3423.53,86297.0,,
74200,9412,74199,0.9975820879917592,0.25440099835395813,5936000,0.06776806712150574,630,-0.9381019473075867,0.0007,3423.54,86314.0,,
74300,9419,74299,0.8317264914512634,4.294900417327881,5944000,0.8706480860710144,631,-1.0001081228256226,0.0007,3421.7,86186.0,,
74400,9426,74399,0.9948091432452202,0.08497052639722824,5952000,0.02902320586144924,631,-1.1186323165893555,0.0007,3453.66,87133.0,,
74500,9432,74499,0.9927683882415295,0.10832798480987549,5960000,-0.01368385273963213,631,-0.9285615086555481,0.0007,3494.27,88636.0,,
74600,9439,74599,0.9964987861458212,0.05414145067334175,5968000,0.03392379358410835,632,-1.0990666151046753,0.0007,3494.27,88636.0,,
74700,9446,74699,0.9962257551960647,0.12701573967933655,5976000,0.03196268156170845,632,-1.1552852392196655,0.0007,3498.42,88844.0,,
74800,9453,74799,0.9962379245553166,0.02519823983311653,5984000,0.012500258162617683,633,-0.9946309924125671,0.0007,3486.35,88111.0,,
74900,9460,74899,0.997420980129391,0.18212488293647766,5992000,0.01619962602853775,633,-1.0620765686035156,0.0007,3500.24,88638.0,,
75000,9465,74999,0.9801595564931631,3.864607572555542,6000000,0.6602287292480469,633,-1.083547830581665,0.0007,3499.76,88643.0,,
75100,9472,75099,0.9975340310484171,0.06842577457427979,6008000,0.059420544654130936,634,-1.0056451559066772,0.0007,3492.71,88650.0,,
75200,9479,75199,0.9982279120013118,0.019073281437158585,6016000,-0.010969271883368492,634,-1.0063046216964722,0.0007,3478.59,88304.0,,
75300,9486,75299,0.9032710492610931,2.5657100677490234,6024000,0.46521884202957153,634,-1.1392000913619995,0.0007,3478.59,88304.0,,
75400,9492,75399,0.995009230915457,0.13986246287822723,6032000,-0.07633320242166519,635,-1.1009756326675415,0.0007,3490.32,88828.0,,
75500,9499,75499,0.8902217447757721,3.2103779315948486,6040000,0.25357505679130554,635,-1.1060857772827148,0.0007,3483.12,88758.0,,
75600,9506,75599,0.8397608548402786,6.688502788543701,6048000,-0.5043390989303589,636,-1.2270606756210327,0.0007,3483.12,88829.0,,
75700,9513,75699,0.9910066165030003,0.26468968391418457,6056000,-0.010099085047841072,636,-1.18212890625,0.0007,3447.46,87304.0,,
75800,9520,75799,0.7553739994764328,8.925455093383789,6064000,-0.7419959902763367,636,-1.1485038995742798,0.0007,3448.01,87313.0,,
75900,9525,75899,0.9961595055647194,0.06279239058494568,6072000,-0.01625814102590084,637,-0.8157392740249634,0.0007,3435.68,86984.0,,
,,75999,0.9962622153107077,0.1109086275100708,6080000,-0.05667309835553169,,-0.9694496393203735,0.0007,,,3275.6,82700.0
76000,9558,,,,6080000,,636,,,3435.13,86934.0,,
76100,9566,76099,0.9988912207772955,0.03605544567108154,6088000,-0.04994308948516846,636,-1.0352306365966797,0.0007,3433.56,86899.0,,
76200,9573,76199,0.9964097500778735,0.068268321454525,6096000,0.011149263940751553,636,-1.007944941520691,0.0007,3440.13,87150.0,,
76300,9579,76299,0.9963769023306668,0.07811359316110611,6104000,0.04047617316246033,637,-1.1146516799926758,0.0007,3440.13,87150.0,,
76400,9585,76399,0.9954352206550539,0.14236688613891602,6112000,-0.15751461684703827,637,-1.2066326141357422,0.0007,3423.13,86591.0,,
76500,9592,76499,0.9966499900911003,0.08521030098199844,6120000,-0.050184499472379684,637,-1.1147516965866089,0.0007,3408.23,85994.0,,
76600,9599,76599,0.6434916853904724,58.313350677490234,6128000,0.38094696402549744,638,-1.1052913665771484,0.0007,3418.46,86496.0,,
76700,9606,76699,0.9974111933261156,0.04972073808312416,6136000,-0.009404395706951618,638,-1.1160284280776978,0.0007,3408.68,86078.0,,
76800,9613,76799,0.9994039529119618,0.09939440339803696,6144000,-0.061209261417388916,639,-1.0418771505355835,0.0007,3410.89,86134.0,,
76900,9619,76899,0.8141744434833527,5.665425777435303,6152000,-0.8654274940490723,639,-1.163171410560608,0.0007,3362.77,84369.0,,
77000,9626,76999,0.9817483369261026,0.7667524218559265,6160000,-0.020372046157717705,639,-0.9932193756103516,0.0007,3387.35,85280.0,,
77100,9633,77099,0.9991286933654919,0.021355947479605675,6168000,-0.004513400606811047,640,-0.9032546877861023,0.0007,3376.44,84882.0,,
77200,9640,77199,0.901405856013298,3.300441026687622,6176000,0.3523060977458954,640,-1.226683259010315,0.0007,3378.92,84956.0,,
77300,9645,77299,0.983759343624115,0.5674009323120117,6184000,0.04165923595428467,641,-1.1686464548110962,0.0007,3391.8,85098.0,,
77400,9652,77399,0.9921231055632234,0.03460847586393356,6192000,0.032968390733003616,641,-0.893819272518158,0.0007,3394.42,85170.0,,
77500,9660,77499,0.9923239536583424,0.15975230932235718,6200000,-0.20458078384399414,641,-0.9578567743301392,0.0007,3400.23,85423.0,,
77600,9667,77599,0.9847074849531054,0.27342602610588074,6208000,0.04740336909890175,642,-1.069411277770996,0.0007,3400.23,85423.0,,
77700,9674,77699,0.9425520896911621,1.2404838800430298,6216000,-0.17344777286052704,642,-1.079724669456482,0.0007,3411.99,85816.0,,
77800,9681,77799,0.9511728398501873,0.5796464085578918,6224000,0.015543139539659023,642,-0.9854467511177063,0.0007,3411.99,85816.0,,
77900,9688,77899,0.9803505800664425,0.7230734825134277,6232000,0.32006731629371643,643,-1.1393588781356812,0.0007,3411.99,85816.0,,
,,77999,0.999251288594678,0.0293730441480875,6240000,0.054062921553850174,,-1.32457435131073,0.0007,,,3667.6,98300.0
78000,9714,,,,6240000,,642,,,3403.75,85389.0,,
78100,9721,78099,0.9553115181624889,0.6550339460372925,6248000,-0.016694201156497,642,-0.9980308413505554,0.0007,3403.75,85389.0,,
78200,9728,78199,0.9993734624003991,0.07498719543218613,6256000,0.05375664308667183,643,-1.026231288909912,0.0007,3403.75,85389.0,,
78300,9735,78299,0.9988311475608498,0.080380380153656,6264000,-0.03140328451991081,643,-1.0773142576217651,0.0007,3397.04,85093.0,,
78400,9742,78399,0.8169330358505249,3.694382905960083,6272000,-0.40752488374710083,643,-1.0648410320281982,0.0007,3403.64,85401.0,,
78500,9749,78499,0.9243400543928146,1.3496166467666626,6280000,0.24164064228534698,644,-1.051730990409851,0.0007,3398.86,85140.0,,
78600,9756,78599,0.8932715207338333,2.4622371196746826,6288000,-0.3774314522743225,644,-1.0452635288238525,0.0007,3412.19,85543.0,,
78700,9762,78699,0.9919386599212885,0.05669770389795303,6296000,-0.016475845128297806,644,-0.9585315585136414,0.0007,3372.61,84015.0,,
