time/total_timesteps,time/iterations,time/time_elapsed,rollout/ep_rew_mean,train/entropy_loss,train/n_updates,train/policy_loss,train/explained_variance,train/learning_rate,rollout/ep_len_mean,train/value_loss,time/fps,eval/mean_reward,eval/mean_ep_length
12274000,613700,39525,1.01,-0.0014441902749240398,613699,1.1442680261097848e-06,0.9997618678607978,0.0007,2108.12,5.433958722278476e-05,310,,
12276000,613800,39531,1.01,-0.0002609485818538815,613799,5.944039571659232e-08,0.9990841276594438,0.0007,2108.12,3.484758417471312e-05,310,,
12278000,613900,39537,1.01,-0.00022666589939035475,613899,-2.7053969731127836e-08,-0.40088820457458496,0.0007,2108.12,5.204826720728306e-06,310,,
12280000,,,,-0.00021713734895456582,613999,-1.0930563121291925e-08,-0.24514484405517578,0.0007,,1.530478402855806e-05,,1.8,1996.6
12280000,614000,39551,1.01,,,,,,2108.12,,310,,
12282000,614100,39557,1.01,-0.0001091178273782134,614099,5.729200669435386e-09,-0.4260673522949219,0.0007,2108.12,6.427917924156645e-06,310,,
12284000,614200,39563,1.01,-0.00013356863928493112,614199,6.825231935181364e-09,0.07000494003295898,0.0007,2108.12,3.0820265237707645e-06,310,,
12286000,614300,39569,1.0,-0.0001795143325580284,614299,-1.4799749870064716e-08,-1.0696876049041748,0.0007,2111.0,4.165070095041301e-06,310,,
12288000,614400,39575,1.0,-0.00013328297063708305,614399,2.547989019774377e-08,-1.0591349601745605,0.0007,2111.0,4.480280404095538e-05,310,,
12290000,614500,39581,1.0,-0.00014878080401103944,614499,-4.071466275235025e-09,0.015116393566131592,0.0007,2111.0,6.053909146430669e-06,310,,
12292000,614600,39586,1.01,-0.000163550183060579,614599,1.8531471912552888e-09,-0.22404778003692627,0.0007,2108.28,2.1615678633679636e-05,310,,
12294000,614700,39592,1.01,-0.00017501784896012396,614699,-2.6857742696506648e-09,-0.7273037433624268,0.0007,2108.28,2.4936159661592683e-06,310,,
12296000,614800,39598,1.01,-0.00014597238623537123,614799,9.974584491700966e-10,0.45403915643692017,0.0007,2108.28,1.6971274590105168e-06,310,,
12298000,614900,39604,1.01,-0.00015485254698432982,614899,1.7746305758237213e-08,-2.2282938957214355,0.0007,2108.28,8.706783773959614e-06,310,,
12300000,615000,39610,1.01,-0.0002309025585418567,614999,1.5397857211496557e-08,-0.3763662576675415,0.0007,2108.28,2.216960820078384e-05,310,,
12302000,615100,39616,1.01,-0.00028933826251886785,615099,5.696366045526702e-08,0.999835340102436,0.0007,2108.28,3.545907020452432e-05,310,,
12304000,615200,39622,1.01,-0.0002130616776412353,615199,-2.0561733649060443e-08,-0.09801375865936279,0.0007,2108.28,5.443837835628074e-06,310,,
12306000,615300,39628,1.01,-0.0001812678819987923,615299,2.5563617001012062e-08,-0.299166202545166,0.0007,2108.28,1.3163106814317871e-05,310,,
12308000,615400,39634,1.01,-0.00018074495892506093,615399,1.1984922387853203e-08,-0.5394978523254395,0.0007,2108.28,2.6525692646828247e-06,310,,
12310000,615500,39640,1.01,-0.00020857351773884147,615499,-3.3577444469301554e-07,0.31405752897262573,0.0007,2108.28,0.0007956383633427322,310,,
12312000,615600,39646,1.01,-0.00027138652512803674,615599,4.480466486711521e-08,0.9999079481058288,0.0007,2108.28,1.2391918971843552e-05,310,,
12314000,615700,39652,1.01,-0.00014397686754819006,615699,1.9727698585825237e-08,0.1884790062904358,0.0007,2108.28,1.1188620192115195e-05,310,,
12316000,615800,39658,1.01,-0.00020036222122143954,615799,1.5366623529189383e-08,-3.2591991424560547,0.0007,2108.28,9.931332897394896e-06,310,,
12318000,615900,39663,1.01,-0.00017837193445302546,615899,3.246758950581352e-08,0.09369301795959473,0.0007,2108.28,2.19726498471573e-05,310,,
12320000,,,,-0.00027711037546396255,615999,-3.079721011545189e-08,0.9999435289973917,0.0007,,8.619284017186146e-06,,1.6,1991.4
12320000,616000,39678,1.01,,,,,,2108.28,,310,,
12322000,616100,39684,1.01,-0.00017396097246091813,616099,5.4481268385586645e-09,-0.13153314590454102,0.0007,2108.28,3.420979282964254e-06,310,,
12324000,616200,39689,1.01,-0.0001683698792476207,616199,4.822457100317479e-09,-0.17751097679138184,0.0007,2108.28,2.7743710688810097e-06,310,,
12326000,616300,39695,1.01,-0.00016503040387760848,616299,1.0247704906873878e-08,-0.5294253826141357,0.0007,2108.28,4.679104222304886e-06,310,,
12328000,616400,39701,1.01,-0.00016025268996600062,616399,5.9199258828357415e-09,0.426771879196167,0.0007,2108.28,4.700821591541171e-06,310,,
12330000,616500,39707,1.01,-0.00017880844825413078,616499,1.1753958695237543e-08,-0.8425502777099609,0.0007,2108.28,8.088509275694378e-06,310,,
12332000,616600,39713,1.01,-0.0001746958150761202,616599,-1.5654437746093208e-08,-0.9915149211883545,0.0007,2108.28,6.73033309794846e-06,310,,
12334000,616700,39719,1.01,-0.00018955039558932185,616699,-3.6688665439044144e-09,-0.2566666603088379,0.0007,2108.28,6.5602130234765355e-06,310,,
12336000,616800,39725,1.01,-0.00021566262876149267,616799,2.70416644632121e-09,-0.5180819034576416,0.0007,2108.28,1.0140863196284045e-05,310,,
12338000,616900,39731,1.01,-0.0002055808436125517,616899,-1.2430137807939445e-08,-0.23868191242218018,0.0007,2108.28,3.4877411962952465e-06,310,,
12340000,617000,39737,1.01,-0.00018528276996221393,616999,1.874228594545002e-08,-0.9306601285934448,0.0007,2108.28,7.433325208694441e-06,310,,
12342000,617100,39743,1.01,-0.0008681947365403175,617099,2.89827880806115e-06,0.9979859008453786,0.0007,2108.28,0.0002685230574570596,310,,
12344000,617200,39749,1.0,-0.0002172449603676796,617199,-4.4097593132619295e-08,0.9998654244700447,0.0007,2111.0,1.7932583432411775e-05,310,,
12346000,617300,39755,1.0,-0.0001574896596139297,617299,-1.1027188051571102e-08,-6.734327793121338,0.0007,2111.0,5.864726063009584e-06,310,,
12348000,617400,39761,1.0,-0.00022384003386832774,617399,1.7331046819890616e-08,0.008169949054718018,0.0007,2111.0,1.1922013072762638e-05,310,,
12350000,617500,39767,1.0,-0.00023489785962738097,617499,-7.816169378394022e-10,-0.3411884307861328,0.0007,2111.0,1.8777349396259524e-05,310,,
12352000,617600,39773,1.0,-9.150450205197558e-05,617599,-1.3372235230235674e-07,-1.2133033275604248,0.0007,2111.0,0.0004001513298135251,310,,
12354000,617700,39779,1.0,-0.0010127437999472022,617699,-5.641848588311404e-07,0.9994967643870041,0.0007,2111.0,0.0001057213157764636,310,,
12356000,617800,39784,1.0,-0.0007963413372635841,617799,6.37420896509866e-07,0.9998737847927259,0.0007,2111.0,2.960429083032068e-05,310,,
12358000,617900,39790,1.0,-0.00023519979731645435,617899,-7.516184119538138e-09,0.47585541009902954,0.0007,2111.0,1.4772358554182574e-06,310,,
12360000,,,,-0.00024578662123531103,617999,-2.605318094595077e-08,-2.1693367958068848,0.0007,,3.9313304114330094e-06,,1.8,2012.6
12360000,618000,39804,1.0,,,,,,2111.0,,310,,
12362000,618100,39811,1.0,-0.00021490571089088917,618099,6.976072608466666e-09,0.22450852394104004,0.0007,2111.0,6.973208655836061e-06,310,,
12364000,618200,39816,1.0,-0.00019822258036583662,618199,7.737670948415598e-09,0.2053530216217041,0.0007,2111.0,5.635524303215789e-06,310,,
12366000,618300,39822,1.0,-0.000272672827122733,618299,-7.180149452779006e-08,-0.9104241132736206,0.0007,2111.0,1.7689224478090182e-05,310,,
12368000,618400,39828,1.0,-0.00018033907690551132,618399,-1.2856225417579026e-08,0.6351731419563293,0.0007,2111.0,5.679281002812786e-06,310,,
12370000,618500,39834,1.0,-0.0002787885896395892,618499,-1.0310833964410904e-08,0.26905757188796997,0.0007,2111.0,1.0685803317755926e-05,310,,
12372000,618600,39840,1.0,-0.0002361821971135214,618599,-1.7737409763185497e-08,-1.5557570457458496,0.0007,2111.0,6.67042104396387e-06,310,,
12374000,618700,39846,1.0,-0.00027194671565666795,618699,-5.872744512913641e-09,-17.438507080078125,0.0007,2111.0,4.154511316301068e-06,310,,
12376000,618800,39852,1.0,-0.00020298163872212172,618799,-1.396580273649306e-08,0.1604570746421814,0.0007,2111.0,2.0595221940311603e-05,310,,
12378000,618900,39858,1.0,-0.00026232204982079566,618899,3.8638752641873e-08,-0.3383626937866211,0.0007,2111.0,9.392286301590502e-06,310,,
12380000,619000,39864,1.0,-0.0012821239652112126,618999,8.044582386901311e-07,0.9999094156446517,0.0007,2111.0,2.924178261309862e-05,310,,
12382000,619100,39870,1.0,-0.0002497029199730605,619099,-3.414122984324308e-09,-4.99575662612915,0.0007,2111.0,3.6059864214621484e-06,310,,
12384000,619200,39876,1.0,-0.00022456022270489484,619199,3.046470808953927e-08,-1.5871551036834717,0.0007,2111.0,7.717065273027401e-06,310,,
12386000,619300,39882,1.0,-0.00032521464163437486,619299,5.6868056930170496e-08,-3.2751779556274414,0.0007,2111.0,2.8979395210626535e-05,310,,
12388000,619400,39888,1.0,-0.00028452728292904794,619399,3.7375276207285424e-08,-0.6589984893798828,0.0007,2111.0,9.832557225308847e-06,310,,
12390000,619500,39894,1.0,-0.0002926230081357062,619499,-7.719354755408858e-08,-1.2441163063049316,0.0007,2111.0,1.7741480405675247e-05,310,,
12392000,619600,39900,1.0,-0.002106484491378069,619599,6.935268288543739e-07,0.9998210062476574,0.0007,2111.0,3.561281118891202e-05,310,,
12394000,619700,39906,1.0,-0.0002691803965717554,619699,1.0685329066006943e-08,0.009782850742340088,0.0007,2111.0,2.7485625651024748e-06,310,,
12396000,619800,39912,1.0,-0.0002681549231056124,619799,-1.7750211023237483e-10,-0.4941297769546509,0.0007,2111.0,9.426221367903054e-06,310,,
12398000,619900,39918,1.0,-0.00031797352130524814,619899,-2.002588672667116e-08,-0.14903581142425537,0.0007,2111.0,7.943243872432504e-06,310,,
12400000,,,,-0.0002935875381808728,619999,2.299341161915436e-09,0.5339483022689819,0.0007,,1.2733514722640393e-06,,1.8,1932.6
12400000,620000,39932,1.0,,,,,,2111.0,,310,,
12402000,620100,39937,1.0,-0.00027427004533819854,620099,1.37847164793925e-08,-0.921623706817627,0.0007,2111.0,2.5792767246457515e-06,310,,
12404000,620200,39943,1.0,-0.00029554267530329525,620199,4.606648218441478e-08,-0.39459776878356934,0.0007,2111.0,6.6955167312698904e-06,310,,
12406000,620300,39949,1.0,-0.0003266349376644939,620299,-2.238253138386881e-08,-0.44672369956970215,0.0007,2111.0,2.4267735625471687e-06,310,,
12408000,620400,39955,1.0,-0.0003530331014189869,620399,5.491682131264497e-08,-1.30926513671875,0.0007,2111.0,7.870692570577376e-06,310,,
12410000,620500,39961,1.01,-0.0006900295848026872,620499,6.563942633874831e-08,0.8675014078617096,0.0007,2109.66,4.761895525007276e-06,310,,
12412000,620600,39967,1.01,-0.0006779952091164887,620599,1.1890307405337808e-07,-0.1978093385696411,0.0007,2109.66,2.154015237465501e-05,310,,
12414000,620700,39973,1.01,-0.0007115007610991597,620699,-1.0476654921376394e-07,-5.374520301818848,0.0007,2109.66,1.1968963917752262e-05,310,,
12416000,620800,39979,1.01,-0.0008313652942888439,620799,1.627509931267923e-07,-3.9790091514587402,0.0007,2109.66,2.9467462809407152e-05,310,,
12418000,620900,39985,1.01,-0.0007301734876818955,620899,2.7401921443015453e-07,0.35948723554611206,0.0007,2109.66,7.407175144180655e-05,310,,
12420000,621000,39991,1.01,-0.0009473234531469643,620999,-1.7081964642784442e-07,-1.847585916519165,0.0007,2109.66,1.3470629710354842e-05,310,,
12422000,621100,39997,1.01,-0.0016727978363633156,621099,6.880599130454357e-07,0.9999198243749561,0.0007,2109.66,1.6126572518260218e-05,310,,
12424000,621200,40003,1.02,-0.000928057823330164,621199,-3.9722453948343173e-07,-2.4178194999694824,0.0007,2107.74,4.889146293862723e-05,310,,
12426000,621300,40008,1.02,-0.0032422796357423067,621299,-1.1285073924227618e-06,0.9999085240851855,0.0007,2107.74,1.5820003682165407e-05,310,,
12428000,621400,40014,1.04,-0.0029512830078601837,621399,-6.059537440705753e-07,0.4738800525665283,0.0007,2104.34,0.0001475067692808807,310,,
12430000,621500,40021,1.04,-0.006073113530874252,621499,1.12567477117409e-05,0.999227768916171,0.0007,2104.34,0.00011712431296473369,310,,
12432000,621600,40026,1.05,-0.007518806494772434,621599,-2.9078685201966437e-06,0.999758799051051,0.0007,2100.02,3.316902439109981e-05,310,,
12434000,621700,40032,1.05,-0.0041332729160785675,621699,2.929786262484413e-07,-0.10227954387664795,0.0007,2100.02,4.00257476940169e-06,310,,
12436000,621800,40038,1.05,-0.003802906023338437,621799,2.005414643235781e-07,0.21310663223266602,0.0007,2100.02,6.881025910843164e-06,310,,
12438000,621900,40044,1.05,-0.010507933795452118,621899,-3.478376811472117e-06,-1.0536746978759766,0.0007,2100.02,5.874085036339238e-05,310,,
12440000,,,,-0.00648956885561347,621999,-1.472685227099646e-07,0.11400061845779419,0.0007,,9.140457405010238e-05,,2.0,1946.6
12440000,622000,40057,1.07,,,,,,2099.54,,310,,
12442000,622100,40063,1.84,-0.3725301921367645,622099,0.15168194472789764,0.08753329515457153,0.0007,1952.09,0.36736488342285156,310,,
12444000,622200,40069,3.52,-0.5471835732460022,622199,0.09817999601364136,-0.06046092510223389,0.0007,1637.47,0.24322819709777832,310,,
12446000,622300,40075,5.48,-0.2858451306819916,622299,-0.44002652168273926,0.32133811712265015,0.0007,1342.03,0.6737338304519653,310,,
12448000,622400,40081,7.67,-0.3449784815311432,622399,0.1434001475572586,0.08921927213668823,0.0007,1045.69,0.6543784141540527,310,,
12450000,622500,40088,9.66,-0.1956915408372879,622499,0.08212849497795105,0.25877898931503296,0.0007,816.65,1.4391684532165527,310,,
12452000,622600,40094,12.16,-0.09119980782270432,622599,-0.031003175303339958,0.5454851984977722,0.0007,593.02,1.0095796585083008,310,,
12454000,622700,40100,13.76,-0.04557684808969498,622699,0.014294869266450405,0.4674878716468811,0.0007,514.46,0.11420831829309464,310,,
12456000,622800,40106,15.08,-0.0657615065574646,622799,-0.07422171533107758,0.08863729238510132,0.0007,563.18,7.683789253234863,310,,
12458000,622900,40112,16.14,-0.22133103013038635,622899,0.01376642007380724,0.21655839681625366,0.0007,583.88,1.372338891029358,310,,
12460000,623000,40118,16.57,-0.29979386925697327,622999,-0.004883977118879557,0.36607468128204346,0.0007,583.02,0.18031735718250275,310,,
12462000,623100,40124,17.38,-0.08376913517713547,623099,-0.007888725958764553,0.8770512342453003,0.0007,595.93,0.2525729537010193,310,,
12464000,623200,40130,17.73,-0.13819314539432526,623199,-0.8337641954421997,0.385036826133728,0.0007,598.79,3.511228322982788,310,,
12466000,623300,40136,18.31,-0.09300312399864197,623299,-0.034088101238012314,0.7494743466377258,0.0007,633.95,2.0355067253112793,310,,
12468000,623400,40142,18.73,-0.004236734472215176,623399,-0.0003975520085077733,-0.29117441177368164,0.0007,663.21,3.5169122219085693,310,,
12470000,623500,40148,18.95,-0.029120031744241714,623499,0.01114640198647976,0.6313843429088593,0.0007,685.55,0.18650399148464203,310,,
12472000,623600,40154,18.86,-0.006864785682410002,623599,-5.6796870921971276e-05,0.8854969367384911,0.0007,683.51,0.29196619987487793,310,,
12474000,623700,40160,19.13,-0.05030856281518936,623699,0.01921158842742443,0.8155133724212646,0.0007,689.52,0.2934414744377136,310,,
12476000,623800,40166,20.56,-0.00937101524323225,623799,-0.0005705703515559435,0.986233594827354,0.0007,724.52,0.166608989238739,310,,
12478000,623900,40172,21.48,-0.1509864628314972,623899,0.2624734044075012,0.12734270095825195,0.0007,750.81,3.7614586353302,310,,
12480000,,,,-0.045533012598752975,623999,-0.0003166292153764516,0.9829541016370058,0.0007,,0.07194221764802933,,17.6,848.2
12480000,624000,40181,21.87,,,,,,779.61,,310,,
12482000,624100,40187,21.54,-0.018235698342323303,624099,0.00011831058509415016,-1.0068607330322266,0.0007,791.8,0.010321530513465405,310,,
12484000,624200,40194,19.59,-0.3439406454563141,624199,-0.2921109199523926,-0.09863615036010742,0.0007,753.61,0.5240156650543213,310,,
12486000,624300,40200,18.05,-0.22756199538707733,624299,-0.13327009975910187,0.4757359027862549,0.0007,675.74,0.7057151198387146,310,,
12488000,624400,40206,16.71,-0.12675821781158447,624399,0.0035776214208453894,0.5289626717567444,0.0007,629.46,0.14862075448036194,310,,
12490000,624500,40212,15.89,-0.12959520518779755,624499,0.0991140678524971,0.7016834616661072,0.0007,622.73,0.7710930109024048,310,,
12492000,624600,40218,15.02,-0.07028235495090485,624599,-0.0041205994784832,0.9406805150210857,0.0007,603.88,0.2652469277381897,310,,
12494000,624700,40224,14.4,-0.37753066420555115,624699,0.16997049748897552,0.1383209228515625,0.0007,570.88,1.554469347000122,310,,
12496000,624800,40230,15.78,-0.10327332466840744,624799,0.015399250201880932,0.3266218304634094,0.0007,552.41,0.5759651064872742,310,,
12498000,624900,40237,16.87,-0.022727763280272484,624899,0.1671348363161087,-4.7393059730529785,0.0007,580.47,0.742658793926239,310,,
12500000,625000,40243,16.53,-0.0015170734841376543,624999,-2.4944572942331433e-05,-1.809746503829956,0.0007,623.23,0.005057828035205603,310,,
12502000,625100,40249,16.18,-9.84453254204709e-06,625099,-6.715908540400051e-08,0.11294525861740112,0.0007,696.82,0.0063309334218502045,310,,
12504000,625200,40255,15.73,-1.6336891803803155e-06,625199,1.312739694725451e-08,0.48678457736968994,0.0007,755.77,0.010198150761425495,310,,
12506000,625300,40262,15.37,-0.023700349032878876,625299,-0.00010026168456533924,0.982387013733387,0.0007,812.13,0.009051057510077953,310,,
12508000,625400,40268,15.09,-0.08936171233654022,625399,0.009082447737455368,0.9569336622953415,0.0007,871.75,0.04859330877661705,310,,
12510000,625500,40275,15.84,-0.10841608047485352,625499,0.027773035690188408,0.7136751711368561,0.0007,879.11,0.2196585237979889,310,,
12512000,625600,40281,15.76,-0.10067325830459595,625599,-0.026402054354548454,0.5460661053657532,0.0007,868.62,0.16322675347328186,310,,
12514000,625700,40287,16.52,-0.23426227271556854,625699,-0.05902005359530449,0.2831854820251465,0.0007,873.33,3.515928268432617,310,,
12516000,625800,40293,17.77,-0.17266356945037842,625799,-0.061099495738744736,0.39472293853759766,0.0007,908.74,2.6668813228607178,310,,
12518000,625900,40299,17.92,-0.09943468868732452,625899,-0.001377226784825325,0.9254080280661583,0.0007,919.24,0.0386359877884388,310,,
12520000,,,,-0.14968341588974,625999,-0.03484499081969261,0.9383430816233158,0.0007,,0.04637124016880989,,28.2,754.6
12520000,626000,40308,18.16,,,,,,941.29,,310,,
12522000,626100,40314,20.02,-0.16821543872356415,626099,-0.6153507828712463,-0.5094075202941895,0.0007,903.07,4.988830089569092,310,,
12524000,626200,40320,22.0,-0.13713860511779785,626199,0.05894842743873596,0.3891924023628235,0.0007,833.37,2.3549704551696777,310,,
12526000,626300,40327,23.86,-0.12384815514087677,626299,0.19673119485378265,0.7855432033538818,0.0007,781.01,0.4645845592021942,310,,
12528000,626400,40333,25.88,-0.29172268509864807,626399,0.43794092535972595,-5.326966762542725,0.0007,794.18,1.7837743759155273,310,,
12530000,626500,40340,25.8,-0.18099068105220795,626499,0.018991811200976372,0.8913133442401886,0.0007,793.15,0.1756681501865387,310,,
12532000,626600,40346,27.03,-0.09530907869338989,626599,0.0018196114106103778,0.9320350214838982,0.0007,815.5,0.12829382717609406,310,,
12534000,626700,40352,28.03,-0.1394289880990982,626699,-1.0909806489944458,0.38978177309036255,0.0007,852.59,8.093362808227539,310,,
12536000,626800,40359,28.08,-0.19500453770160675,626799,0.25391384959220886,0.3827882409095764,0.0007,856.99,1.0634746551513672,310,,
12538000,626900,40366,29.15,-0.098308265209198,626899,0.02498496323823929,0.8381928205490112,0.0007,867.0,0.29884806275367737,310,,
12540000,627000,40372,29.62,-0.24372267723083496,626999,-0.01536386925727129,-0.2270345687866211,0.0007,866.3,0.35043448209762573,310,,
12542000,627100,40378,30.33,-0.25977417826652527,627099,-0.20933537185192108,0.106112539768219,0.0007,874.82,3.9276039600372314,310,,
12544000,627200,40385,30.58,-0.06330135464668274,627199,-0.0022872344125062227,0.9626144953072071,0.0007,858.58,0.0459878072142601,310,,
12546000,627300,40391,30.58,-0.16410045325756073,627299,0.10689516365528107,0.7961752265691757,0.0007,832.4,0.40006324648857117,310,,
12548000,627400,40398,30.94,-0.16436007618904114,627399,0.11516965925693512,0.4713822603225708,0.0007,832.93,2.0358569622039795,310,,
12550000,627500,40404,32.2,-0.08515267819166183,627499,-0.344279408454895,0.5171406865119934,0.0007,842.03,26.990707397460938,310,,
12552000,627600,40410,33.05,-0.04530855640769005,627599,-0.051472026854753494,0.26074063777923584,0.0007,840.26,6.836503505706787,310,,
12554000,627700,40417,33.29,-0.28726303577423096,627699,-0.2071765661239624,0.6213141977787018,0.0007,825.61,0.5970718264579773,310,,
12556000,627800,40423,30.83,-0.37630292773246765,627799,-0.1088695079088211,0.010847628116607666,0.0007,763.31,2.23860239982605,310,,
12558000,627900,40430,30.65,-0.17737728357315063,627899,0.026312053203582764,-0.24150633811950684,0.0007,747.78,1.334580659866333,310,,
12560000,,,,-0.16239053010940552,627999,0.004402634687721729,0.9767599683254957,0.0007,,0.0813814327120781,,31.6,744.4
12560000,628000,40439,31.26,,,,,,753.75,,310,,
12562000,628100,40445,31.78,-0.11347975581884384,628099,-0.8563127517700195,0.10926681756973267,0.0007,758.93,19.114694595336914,310,,
12564000,628200,40452,32.0,-0.15906618535518646,628199,-0.36882996559143066,0.22146403789520264,0.0007,757.88,6.617421627044678,310,,
12566000,628300,40458,32.85,-0.04408755525946617,628299,-0.009960152208805084,0.9306703060865402,0.0007,757.14,0.12317293137311935,310,,
12568000,628400,40465,32.82,-0.09862673282623291,628399,0.07288920134305954,-0.29804325103759766,0.0007,761.62,3.0013325214385986,310,,
12570000,628500,40471,31.15,-0.10058825463056564,628499,-0.10739461332559586,0.2673875689506531,0.0007,750.57,10.218731880187988,310,,
12572000,628600,40478,31.12,-0.13239650428295135,628599,0.09809962660074234,0.02022862434387207,0.0007,754.53,0.5923222899436951,310,,
12574000,628700,40484,32.97,-0.2807135581970215,628699,-0.050882261246442795,-0.01384592056274414,0.0007,789.48,14.54050350189209,310,,
12576000,628800,40490,34.8,-0.18218587338924408,628799,-0.0038778313901275396,0.9541018754243851,0.0007,839.14,0.0776730477809906,310,,
12578000,628900,40496,35.59,-0.12495105713605881,628899,0.011593863368034363,0.5408050417900085,0.0007,869.62,0.13267295062541962,310,,
12580000,629000,40503,36.32,-0.14602822065353394,628999,-1.318742275238037,0.5144155025482178,0.0007,888.74,2.6185460090637207,310,,
12582000,629100,40509,36.28,-0.12280445545911789,629099,-0.010855310596525669,0.8893646374344826,0.0007,901.43,0.080561064183712,310,,
12584000,629200,40515,36.21,-0.2273782342672348,629199,-0.06709898263216019,0.19186395406723022,0.0007,905.96,1.7804527282714844,310,,
12586000,629300,40522,37.18,-0.08544444292783737,629299,-0.006404569838196039,0.8589502573013306,0.0007,924.47,0.14377808570861816,310,,
12588000,629400,40529,36.9,-0.18197834491729736,629399,0.013088710606098175,0.22847604751586914,0.0007,938.7,0.1694892942905426,310,,
12590000,629500,40537,36.72,-0.053269993513822556,629499,-0.009115788154304028,0.6910524070262909,0.0007,943.4,0.6958532333374023,310,,
12592000,629600,40546,37.06,-0.1358892023563385,629599,0.0761144682765007,0.8492757976055145,0.0007,955.73,0.30662956833839417,310,,
12594000,629700,40553,38.93,-0.14329321682453156,629699,-0.004870114382356405,0.9551118351519108,0.0007,978.16,0.0630262941122055,310,,
12596000,629800,40560,39.88,-0.06512763351202011,629799,-0.0212886780500412,0.7789902687072754,0.0007,981.83,0.05242188647389412,310,,
12598000,629900,40566,40.27,-0.11407674849033356,629899,-0.0038018138147890568,0.5981854200363159,0.0007,989.67,0.6106797456741333,310,,
12600000,,,,-0.15177877247333527,629999,0.023883281275629997,0.2988017797470093,0.0007,,0.34704968333244324,,36.2,873.0
12600000,630000,40576,39.98,,,,,,971.87,,310,,
12602000,630100,40582,40.09,-0.09565290063619614,630099,0.16316144168376923,0.5579776465892792,0.0007,966.75,1.1231473684310913,310,,
12604000,630200,40589,40.58,-0.08574968576431274,630199,0.004929289221763611,0.9451842568814754,0.0007,984.54,0.14124517142772675,310,,
12606000,630300,40595,41.27,-0.1529833823442459,630299,-0.43265682458877563,0.52580127120018,0.0007,969.55,7.511368751525879,310,,
12608000,630400,40602,41.82,-0.16079823672771454,630399,0.041225310415029526,0.33269888162612915,0.0007,982.03,4.416413307189941,310,,
12610000,630500,40608,41.55,-0.24670624732971191,630499,0.06184672936797142,0.7349012196063995,0.0007,984.46,0.6907135844230652,310,,
12612000,630600,40615,41.69,-0.19484099745750427,630599,0.06543979048728943,0.43897879123687744,0.0007,984.3,2.764718770980835,310,,
12614000,630700,40622,41.56,-0.13350453972816467,630699,0.13825172185897827,0.24573278427124023,0.0007,991.37,5.500054836273193,310,,
12616000,630800,40628,41.56,-0.08748721331357956,630799,-0.032454296946525574,0.38792121410369873,0.0007,998.75,4.47281551361084,310,,
12618000,630900,40634,40.3,-0.04612184315919876,630899,-0.0014780296478420496,0.7915913611650467,0.0007,991.58,0.2230311930179596,310,,
12620000,631000,40641,37.59,-0.0007070340216159821,630999,-7.1094182203523815e-06,0.8273036330938339,0.0007,981.84,0.18253889679908752,310,,
12622000,631100,40648,33.53,-0.0008924909052439034,631099,1.1960532901866827e-05,0.9403265528380871,0.0007,913.53,0.3084624707698822,310,,
12624000,631200,40654,29.48,-0.00046255081542767584,631199,2.4481758373440243e-05,0.9673756211996078,0.0007,839.35,0.03966531530022621,310,,
12626000,631300,40661,25.32,-0.014321543276309967,631299,0.0005511762574315071,0.9156016632914543,0.0007,800.1,0.22958962619304657,310,,
12628000,631400,40667,21.04,-0.023888790979981422,631399,0.000533610989805311,0.9697522856295109,0.0007,716.83,0.1020301952958107,310,,
12630000,631500,40674,17.57,-0.013264079578220844,631499,0.00017001366359181702,0.9939742516726255,0.0007,628.36,0.01571451500058174,310,,
12632000,631600,40681,14.66,-0.23521649837493896,631599,0.01383279263973236,0.9362631812691689,0.0007,572.82,0.1330360472202301,310,,
12634000,631700,40687,14.65,-7.591424946440384e-07,631699,-0.0,0.8661024570465088,0.0007,541.86,0.1726832091808319,310,,
12636000,631800,40694,14.71,-3.332063158723031e-07,631799,-0.0,0.8324752748012543,0.0007,539.12,0.20498895645141602,310,,
12638000,631900,40700,14.77,-0.00019764911849051714,631899,-4.215944215957279e-07,0.996321951970458,0.0007,536.22,0.007422823458909988,310,,
12640000,,,,-0.04600073769688606,631999,3.649651989690028e-05,-0.508946418762207,0.0007,,0.04727854207158089,,6.4,526.4
12640000,632000,40709,14.44,,,,,,541.83,,310,,
12642000,632100,40715,14.24,-1.2093462373741204e-06,632099,-5.250490264785412e-09,-1.5032641887664795,0.0007,547.21,0.006610505282878876,310,,
12644000,632200,40721,13.78,-3.4025095241307923e-11,632199,-0.0,0.08732759952545166,0.0007,612.09,0.004065155517309904,310,,
12646000,632300,40728,13.34,-1.3212097655923571e-05,632299,-3.638927381643953e-08,-5.492038726806641,0.0007,677.45,0.003268154803663492,310,,
12648000,632400,40735,12.94,-1.0065624337585177e-05,632399,2.9723054240093916e-08,0.723191648721695,0.0007,745.37,0.001679461682215333,310,,
12650000,632500,40742,12.54,-1.7657210094057518e-07,632499,-0.0,-0.007370352745056152,0.0007,813.29,0.0019003428751602769,310,,
12652000,632600,40749,12.14,-0.0006032216479070485,632599,-7.709688361501321e-05,-10.208328247070312,0.0007,881.21,1.246054768562317,310,,
12654000,632700,40756,11.99,-3.3643204888633704e-10,632699,-0.0,-3.4060726165771484,0.0007,904.59,0.0010287448531016707,310,,
12656000,632800,40762,11.67,-5.435452088420334e-10,632799,-0.0,0.0882604718208313,0.0007,973.31,0.002845109673216939,310,,
