time/total_timesteps,time/fps,train/n_updates,train/explained_variance,train/entropy_loss,train/policy_loss,time/iterations,rollout/ep_len_mean,train/learning_rate,train/value_loss,time/time_elapsed,rollout/ep_rew_mean,eval/mean_reward,eval/mean_ep_length
3212000,277,160599,0.9796486832201481,-0.0051249354146420956,-0.00019984370737802237,160600,1609.6,0.0007,0.24212519824504852,11566,330.62,,
3214000,277,160699,0.9961212892085314,-1.7829317584983073e-05,1.0437508990435163e-06,160700,1605.43,0.0007,0.34788981080055237,11573,329.9,,
3216000,277,160799,-0.2261366844177246,-0.029596883803606033,-0.9331328272819519,160800,1611.86,0.0007,46.14866256713867,11580,333.01,,
3218000,277,160899,0.9949177443049848,-6.511351966764778e-05,4.014541161723173e-07,160900,1592.76,0.0007,0.15324680507183075,11587,323.83,,
3220000,277,160999,0.9900318048894405,-0.001851482898928225,5.2877312555210665e-05,161000,1582.11,0.0007,0.44959184527397156,11594,324.92,,
3222000,277,161099,0.9653507024049759,-0.02997061051428318,-0.02329615131020546,161100,1573.46,0.0007,0.45715221762657166,11601,322.66,,
3224000,277,161199,0.9928391352295876,-0.10579879581928253,0.026259412989020348,161200,1575.49,0.0007,0.12353464215993881,11608,317.33,,
3226000,277,161299,0.9286002516746521,-0.01575399935245514,0.0003342839772813022,161300,1569.73,0.0007,0.4554242193698883,11616,313.68,,
3228000,277,161399,0.939069390296936,-0.007569087203592062,0.00031579818460159004,161400,1545.17,0.0007,3.3498923778533936,11623,308.4,,
3230000,277,161499,0.9895416432991624,-0.001307970960624516,-3.389986159163527e-05,161500,1521.0,0.0007,0.3003148138523102,11630,310.25,,
3232000,277,161599,0.9669743254780769,-0.0006507587968371809,3.148626637994312e-05,161600,1501.48,0.0007,0.2075163573026657,11637,308.92,,
3234000,277,161699,0.988704226911068,-0.0035403992515057325,0.0008695299620740116,161700,1467.35,0.0007,0.4466072618961334,11644,302.98,,
3236000,277,161799,0.4026329517364502,-0.046812355518341064,-2.90959287667647e-05,161800,1476.65,0.0007,0.8502155542373657,11651,302.67,,
3238000,277,161899,0.9750096965581179,-0.03671024367213249,0.011863174848258495,161900,1489.01,0.0007,0.4656088352203369,11658,303.56,,
3240000,,161999,0.9926948486827314,-0.03987777233123779,-0.00016142816457431763,,,0.0007,0.8325647711753845,,,373.0,1746.8
3240000,277,,,,,162000,1499.71,,,11669,306.68,,
3242000,277,162099,0.9601999260485172,-1.7109894542954862e-05,-4.291285620183771e-07,162100,1491.21,0.0007,0.1396908313035965,11677,305.64,,
3244000,277,162199,0.1324945092201233,-0.008948157541453838,-0.000889139249920845,162200,1489.19,0.0007,16.04633140563965,11683,303.92,,
3246000,277,162299,0.9715560991317034,-0.009864527732133865,7.998156797839329e-05,162300,1491.64,0.0007,0.08459549397230148,11691,304.41,,
3248000,277,162399,0.9927083756774664,-0.0007899434422142804,1.6259456970146857e-05,162400,1509.02,0.0007,0.22012285888195038,11698,311.35,,
3250000,277,162499,0.8957640081644058,-0.06397036463022232,-0.00488470122218132,162500,1510.93,0.0007,2.0396645069122314,11705,311.42,,
3252000,277,162599,0.9963828253094107,-0.0005209564114920795,-2.7469761334941722e-05,162600,1513.53,0.0007,0.19573228061199188,11712,311.82,,
3254000,277,162699,0.9299259334802628,-2.8631198802031577e-05,2.122336127285962e-06,162700,1519.14,0.0007,0.68746417760849,11719,311.21,,
3256000,277,162799,0.5928649306297302,-0.019090382382273674,-0.033857278525829315,162800,1530.15,0.0007,24.587352752685547,11726,313.26,,
3258000,277,162899,0.9849564544856548,-0.03829307109117508,0.004254565574228764,162900,1526.44,0.0007,0.12154783308506012,11733,316.36,,
3260000,277,162999,0.8232781291007996,-0.11083030700683594,-0.4643491208553314,163000,1523.53,0.0007,9.408483505249023,11740,319.16,,
3262000,277,163099,0.9899491500109434,-4.184717545285821e-05,-1.8803457351168618e-06,163100,1519.21,0.0007,0.41741544008255005,11746,323.8,,
3264000,277,163199,0.9953603586181998,-0.002789528341963887,-0.00029653936508111656,163200,1506.83,0.0007,0.23022495210170746,11753,324.67,,
3266000,277,163299,0.9961158775258809,-5.5750057072145864e-05,-1.4197573818819365e-06,163300,1508.34,0.0007,0.08411190658807755,11760,328.13,,
3268000,277,163399,0.13503414392471313,-0.02192091941833496,0.047636523842811584,163400,1521.18,0.0007,3.753126621246338,11767,330.76,,
3270000,277,163499,0.7922115176916122,-0.08641349524259567,0.02843022346496582,163500,1536.12,0.0007,1.8400650024414062,11774,324.67,,
3272000,277,163599,0.9942120402120054,-0.030186492949724197,0.009873679839074612,163600,1553.49,0.0007,0.20618534088134766,11781,330.59,,
3274000,277,163699,0.8052221387624741,-0.043993692845106125,-0.18616384267807007,163700,1554.43,0.0007,8.295302391052246,11788,328.87,,
3276000,277,163799,0.9764062203466892,-0.051538508385419846,-0.035037897527217865,163800,1567.4,0.0007,0.5895280241966248,11795,323.84,,
3278000,277,163899,0.9978553145192564,-0.03945281729102135,-0.0006678411737084389,163900,1583.78,0.0007,0.16229332983493805,11802,328.91,,
3280000,,163999,0.9628743045032024,-0.030977506190538406,-0.046260859817266464,,,0.0007,1.8115228414535522,,,367.6,1827.4
3280000,277,,,,,164000,1579.21,,,11815,326.97,,
3282000,277,164099,0.6078512370586395,-0.030164578929543495,-0.07390452921390533,164100,1583.78,0.0007,13.385795593261719,11822,326.88,,
3284000,277,164199,0.7774643003940582,-0.012045010924339294,-0.008266955614089966,164200,1572.94,0.0007,7.191769599914551,11829,322.86,,
3286000,277,164299,0.998044649604708,-0.05714086443185806,-0.0047346437349915504,164300,1564.22,0.0007,0.20999017357826233,11836,320.79,,
3288000,277,164399,0.3792186975479126,-0.000586797425057739,-0.00010399638267699629,164400,1577.65,0.0007,2.9932260513305664,11843,324.95,,
3290000,277,164499,0.983344592154026,-1.0489929081813898e-05,4.668303006383212e-07,164500,1597.5,0.0007,0.3047662377357483,11851,323.4,,
3292000,277,164599,0.9897080520167947,-0.00778164342045784,0.0013859693426638842,164600,1588.95,0.0007,0.23691487312316895,11858,317.92,,
3294000,277,164699,0.6565638184547424,-0.05421529337763786,0.018024971708655357,164700,1582.23,0.0007,0.3901035785675049,11865,316.6,,
3296000,277,164799,0.9858147138729692,-0.07109013199806213,-0.061305977404117584,164800,1605.1,0.0007,0.8110639452934265,11872,321.58,,
3298000,277,164899,0.9932518256828189,-0.009432430379092693,-0.0006511995452456176,164900,1610.2,0.0007,0.3365459144115448,11879,320.95,,
3300000,277,164999,0.9953708676621318,-0.013250051997601986,-0.0002999138960149139,165000,1613.69,0.0007,0.27960243821144104,11886,319.25,,
3302000,277,165099,0.8872596248984337,-0.014840051531791687,0.0008112200885079801,165100,1613.26,0.0007,1.9216651916503906,11893,320.92,,
3304000,277,165199,0.9573916792869568,-0.0008574334206059575,-9.617182513466105e-06,165200,1629.63,0.0007,0.9702890515327454,11900,318.03,,
3306000,277,165299,0.9979472947306931,-0.00030251601128838956,-1.7037378711393103e-05,165300,1630.27,0.0007,0.1596134454011917,11908,315.24,,
3308000,277,165399,0.9961816193535924,-0.00026001912192441523,-8.531032108294312e-06,165400,1614.03,0.0007,0.22176074981689453,11915,318.9,,
3310000,277,165499,0.9928666753694415,-0.006958683021366596,-0.0001445281523047015,165500,1619.14,0.0007,0.3320973813533783,11922,323.94,,
3312000,277,165599,0.9694541022181511,-0.0003208075650036335,-2.770724859146867e-05,165600,1614.37,0.0007,0.3139497935771942,11928,327.86,,
3314000,277,165699,0.9805428646504879,-8.438166696578264e-05,-3.6981455195927992e-06,165700,1631.05,0.0007,0.7696898579597473,11935,326.35,,
3316000,277,165799,0.9964859175961465,-0.0008938999962992966,2.2549267669091932e-05,165800,1611.76,0.0007,0.3324213922023773,11942,331.48,,
3318000,277,165899,0.9934612764045596,-0.02080182544887066,-0.0016195079078897834,165900,1590.27,0.0007,0.3306330740451813,11949,330.18,,
3320000,,165999,0.9958128905855119,-0.012140770442783833,0.0015716098714619875,,,0.0007,0.18452396988868713,,,365.0,2070.4
3320000,277,,,,,166000,1597.17,,,11962,330.42,,
3322000,277,166099,0.9865594310685992,-0.1381789892911911,-0.0523810088634491,166100,1602.36,0.0007,0.7337629795074463,11969,329.94,,
3324000,277,166199,0.9612346552312374,-0.002402973361313343,-0.0003116530133411288,166200,1581.33,0.0007,0.906729519367218,11976,324.39,,
3326000,277,166299,0.9968355991877615,-0.07084812223911285,-0.015678394585847855,166300,1585.92,0.0007,0.2932673394680023,11983,325.27,,
3328000,277,166399,0.9952651504427195,-0.053845908492803574,0.0031023910269141197,166400,1555.08,0.0007,0.2795557379722595,11990,320.03,,
3330000,277,166499,0.9762911945581436,-0.038629572838544846,-0.027080481871962547,166500,1574.38,0.0007,1.4982179403305054,11997,325.94,,
3332000,277,166599,0.9721025172621012,-0.013156713917851448,0.001025098841637373,166600,1567.92,0.0007,1.3020942211151123,12004,325.18,,
3334000,277,166699,0.7846883684396744,-0.03700178861618042,-0.9798232913017273,166700,1548.82,0.0007,16.38330078125,12012,322.72,,
3336000,277,166799,0.9986913811881095,-0.04224598780274391,0.002094706753268838,166800,1544.44,0.0007,0.11608435213565826,12018,321.46,,
3338000,277,166899,0.9128328189253807,-4.222612551529892e-05,-7.547453719780606e-07,166900,1554.54,0.0007,0.35174560546875,12026,321.59,,
3340000,277,166999,0.7364687919616699,-0.11086416244506836,0.3914584815502167,167000,1548.02,0.0007,3.9670376777648926,12033,321.37,,
3342000,277,167099,0.960391316562891,-0.036184459924697876,0.01870746724307537,167100,1551.11,0.0007,3.435699224472046,12040,324.81,,
3344000,277,167199,0.9978689092677087,-0.036321721971035004,-0.012543576769530773,167200,1565.77,0.0007,0.13820017874240875,12047,325.75,,
3346000,277,167299,0.9539044164121151,-0.002989979228004813,-1.837934905779548e-05,167300,1580.89,0.0007,0.48202428221702576,12054,326.86,,
3348000,277,167399,0.9974586321040988,-3.777030599394493e-07,-0.0,167400,1591.38,0.0007,0.2846251428127289,12061,328.16,,
3350000,277,167499,0.9933906965889037,-0.0016410163370892406,-6.972704431973398e-05,167500,1598.27,0.0007,0.1706474870443344,12068,326.64,,
3352000,277,167599,-0.5376739501953125,-0.04391481727361679,-0.05787895247340202,167600,1609.18,0.0007,107.08906555175781,12075,326.21,,
3354000,277,167699,0.9914426151663065,-0.021922267973423004,0.0009511422249488533,167700,1588.92,0.0007,0.29393085837364197,12082,326.99,,
3356000,277,167799,0.998898763791658,-7.63951102271676e-05,-5.143298039911315e-06,167800,1611.48,0.0007,0.10503911226987839,12089,329.18,,
3358000,277,167899,0.9827415030449629,-0.010904243215918541,0.0012541308533400297,167900,1626.58,0.0007,0.3939817547798157,12097,327.8,,
3360000,,167999,0.9841893799602985,-0.026271024718880653,0.0016331151127815247,,,0.0007,0.5789558291435242,,,142.0,962.4
3360000,277,,,,,168000,1619.77,,,12107,320.2,,
3362000,277,168099,0.884752668440342,-0.002731648273766041,5.1661012548720464e-05,168100,1522.36,0.0007,0.2589009702205658,12114,293.03,,
3364000,277,168199,0.9580864235758781,-0.00040799329872243106,-1.049522415996762e-05,168200,1440.16,0.0007,0.2528041899204254,12121,259.18,,
3366000,277,168299,-0.6031972169876099,-0.026694709435105324,-0.00784036424010992,168300,1319.41,0.0007,13.110214233398438,12128,218.55,,
3368000,277,168399,0.38771992921829224,-0.01097574457526207,0.0010775672271847725,168400,1220.19,0.0007,1.1746968030929565,12135,187.6,,
3370000,277,168499,0.265072762966156,-0.07032782584428787,-0.5229729413986206,168500,1166.96,0.0007,9.136664390563965,12142,169.26,,
3372000,277,168599,0.9924639551900327,-0.028755206614732742,0.007795389741659164,168600,1110.94,0.0007,0.5240423083305359,12149,154.4,,
3374000,277,168699,0.9601900801062584,-0.006712684873491526,0.00024112021492328495,168700,1100.38,0.0007,0.478532612323761,12157,147.18,,
3376000,277,168799,-3.2994871139526367,-0.05272812396287918,0.053908802568912506,168800,1052.74,0.0007,3.822099447250366,12163,133.13,,
3378000,277,168899,0.9908603904768825,-0.08165991306304932,-0.01734347641468048,168900,1045.94,0.0007,0.5172938108444214,12170,128.26,,
3380000,277,168999,0.9687774293124676,-0.0015595554141327739,4.218060348648578e-05,169000,1054.73,0.0007,0.5775478482246399,12178,131.04,,
3382000,277,169099,0.9653476141393185,-0.0004695668467320502,2.96790440188488e-05,169100,1052.51,0.0007,0.25533410906791687,12185,129.94,,
3384000,277,169199,0.9935273281298578,-0.03699321672320366,-0.011737476103007793,169200,1051.39,0.0007,0.2055497169494629,12192,129.96,,
3386000,277,169299,0.9906500745564699,-0.10390052944421768,0.0023026596754789352,169300,1074.65,0.0007,0.0708402544260025,12199,130.4,,
3388000,277,169399,0.9883998604491353,-9.723930816107895e-06,-1.3290555500589107e-07,169400,1107.22,0.0007,0.40831270813941956,12206,135.06,,
3390000,277,169499,0.8395208418369293,-0.032401397824287415,0.04164917394518852,169500,1157.58,0.0007,2.934508800506592,12213,153.64,,
3392000,277,169599,0.9847601009532809,-0.028302250429987907,0.0040147737599909306,169600,1194.9,0.0007,0.31973764300346375,12220,162.06,,
3394000,277,169699,0.9681483320891857,-0.048847801983356476,-0.012016046792268753,169700,1244.65,0.0007,0.1819581836462021,12227,172.84,,
3396000,277,169799,0.9383267052471638,-0.037975654006004333,0.118576779961586,169800,1290.68,0.0007,0.5125508904457092,12234,175.93,,
3398000,277,169899,0.9636317789554596,-0.002703500911593437,-5.58046049263794e-05,169900,1342.02,0.0007,0.35372990369796753,12241,188.19,,
3400000,,169999,0.9821234215050936,-0.0021481902804225683,-0.00027459609555080533,,,0.0007,0.3560425639152527,,,316.2,1979.8
3400000,277,,,,,170000,1382.58,,,12257,199.18,,
3402000,277,170099,0.9962863540276885,-0.009222053922712803,0.0006107562221586704,170100,1431.08,0.0007,0.169779971241951,12264,209.57,,
3404000,277,170199,0.9580746851861477,-1.0035288141807541e-05,3.728507067535247e-07,170200,1493.99,0.0007,0.4476417601108551,12271,226.05,,
3406000,277,170299,0.8676043748855591,-0.025985566899180412,0.0014287502272054553,170300,1529.3,0.0007,0.3596714437007904,12278,241.91,,
3408000,277,170399,0.9022386819124222,-0.03961995616555214,-0.0008910492178983986,170400,1542.38,0.0007,1.3000032901763916,12285,248.89,,
3410000,277,170499,0.9904658664017916,-0.0011876121861860156,6.699130608467385e-05,170500,1568.67,0.0007,0.2680780589580536,12292,257.19,,
3412000,277,170599,0.9006256386637688,-0.01814188063144684,-0.004484720062464476,170600,1589.99,0.0007,1.1666696071624756,12300,259.01,,
3414000,277,170699,0.9962716933805496,-0.0005663170595653355,-6.074470547901001e-06,170700,1595.82,0.0007,0.23999081552028656,12307,262.95,,
3416000,277,170799,0.9793073143810034,-7.405089945677901e-06,-1.4844242457456858e-07,170800,1620.16,0.0007,0.7846711277961731,12314,273.42,,
3418000,277,170899,0.9935630224645138,-0.010984069667756557,0.0008416037308052182,170900,1618.57,0.0007,0.1946830302476883,12321,279.8,,
3420000,277,170999,0.9975680983625352,-0.06944707781076431,0.015167862176895142,171000,1640.8,0.0007,0.2229754477739334,12328,279.32,,
3422000,277,171099,0.9933466082438827,-0.018028009682893753,0.0013311842922121286,171100,1616.19,0.0007,0.19964425265789032,12335,280.08,,
3424000,277,171199,0.9843535963445902,-0.029315685853362083,-0.024537665769457817,171200,1612.79,0.0007,0.5684102177619934,12342,280.74,,
3426000,277,171299,0.992212291341275,-0.05852164700627327,-0.00450459448620677,171300,1613.4,0.0007,0.0916471853852272,12349,284.1,,
3428000,277,171399,0.9949645353481174,-0.019247902557253838,-0.002852625912055373,171400,1611.26,0.0007,0.18320488929748535,12356,290.71,,
3430000,277,171499,0.9848414361476898,-0.042066942900419235,-0.005802771542221308,171500,1618.14,0.0007,0.46081802248954773,12363,295.13,,
3432000,277,171599,0.6043913066387177,-0.077267587184906,-0.1547897905111313,171600,1600.46,0.0007,33.41372299194336,12370,291.34,,
3434000,277,171699,0.9852727428078651,-0.04399389028549194,0.018609581515192986,171700,1609.53,0.0007,0.4429890215396881,12377,295.67,,
3436000,277,171799,0.9933235142379999,-0.00637739896774292,0.0012419901322573423,171800,1592.5,0.0007,0.30021777749061584,12384,301.75,,
3438000,277,171899,0.9438614659011364,-0.130635067820549,-0.0332937054336071,171900,1600.47,0.0007,5.318562984466553,12391,307.06,,
3440000,,171999,0.8045103400945663,-0.011607564985752106,-0.45733460783958435,,,0.0007,1.5708582401275635,,,312.0,1856.6
3440000,277,,,,,172000,1596.07,,,12406,308.6,,
3442000,277,172099,0.7361330687999725,-0.0015493399696424603,3.647494111191918e-07,172100,1592.42,0.0007,2.765962839126587,12413,311.59,,
3444000,277,172199,0.9881814662367105,-0.04293449595570564,-0.054065581411123276,172200,1577.8,0.0007,0.3329394459724426,12420,308.61,,
3446000,277,172299,0.8863197267055511,-0.02554541639983654,-0.0025965848471969366,172300,1580.8,0.0007,3.1438121795654297,12427,306.02,,
3448000,277,172399,0.9151287078857422,-0.005690542049705982,-5.452090590551961e-06,172400,1606.22,0.0007,0.47864413261413574,12434,311.92,,
3450000,277,172499,0.9535658471286297,-0.06692387908697128,0.0818079486489296,172500,1639.99,0.0007,0.7513789534568787,12441,317.85,,
3452000,277,172599,0.9945218404754996,-0.0399247370660305,-0.01459524966776371,172600,1641.25,0.0007,0.27261725068092346,12448,312.28,,
3454000,277,172699,0.9425651505589485,-0.021444033831357956,0.002414318500086665,172700,1639.22,0.0007,0.6016120910644531,12455,322.78,,
3456000,277,172799,0.9792280700057745,-0.03703078255057335,0.01054175291210413,172800,1623.6,0.0007,0.38616105914115906,12462,317.79,,
3458000,277,172899,0.8089862018823624,-0.0836457684636116,0.03540874645113945,172900,1607.56,0.0007,8.97022819519043,12469,314.86,,
3460000,277,172999,0.7509034723043442,-0.0775999203324318,-0.23024991154670715,173000,1551.23,0.0007,18.591829299926758,12477,304.98,,
3462000,277,173099,0.9984561983728781,-0.020515069365501404,-0.0019384289626032114,173100,1543.61,0.0007,0.13940654695034027,12484,298.9,,
3464000,277,173199,0.9923757440410554,-0.03175157681107521,-0.001743772067129612,173200,1525.25,0.0007,0.46483227610588074,12491,304.5,,
3466000,277,173299,0.9366832673549652,-0.005920571740716696,0.00057372817536816,173300,1517.59,0.0007,0.465684175491333,12498,304.56,,
3468000,277,173399,0.9736657068133354,-0.07700729370117188,-0.004553839564323425,173400,1527.79,0.0007,0.7018557190895081,12505,299.19,,
3470000,277,173499,0.9874944742769003,-0.05311635136604309,-0.007667959667742252,173500,1547.78,0.0007,0.06398342549800873,12512,301.7,,
3472000,277,173599,0.9979982771910727,-0.046786896884441376,-0.00437862379476428,173600,1551.27,0.0007,0.14512594044208527,12519,309.62,,
3474000,277,173699,0.990748236887157,-0.014540678821504116,0.0034675465431064367,173700,1548.27,0.0007,0.463532418012619,12526,312.31,,
3476000,277,173799,0.9924680618569255,-0.018643857911229134,0.0006248881691135466,173800,1552.91,0.0007,0.28619804978370667,12533,317.05,,
3478000,277,173899,0.9818866215646267,-7.180351531133056e-05,2.8988445137656527e-06,173900,1551.8,0.0007,0.4174913465976715,12540,321.37,,
3480000,,173999,0.6473746299743652,-0.018228869885206223,-0.008067147806286812,,,0.0007,5.719554424285889,,,175.8,1197.2
3480000,277,,,,,174000,1530.61,,,12551,318.04,,
3482000,277,174099,0.7628471255302429,-0.017482250928878784,-0.003321464406326413,174100,1505.73,0.0007,0.7037932276725769,12556,311.47,,
3484000,277,174199,0.9967704948503524,-0.0003962432674597949,-7.750897452751815e-07,174200,1473.74,0.0007,0.09780820459127426,12563,302.5,,
3486000,277,174299,0.9823775142431259,-0.03449483960866928,0.006231175269931555,174300,1456.05,0.0007,0.2519652843475342,12570,300.78,,
3488000,277,174399,0.9731324668973684,-0.03204755112528801,-0.021975908428430557,174400,1454.32,0.0007,0.4867309033870697,12578,303.25,,
3490000,277,174499,0.9879254130646586,-0.0900147557258606,-0.004943010862916708,174500,1453.61,0.0007,0.2777804136276245,12585,302.72,,
3492000,277,174599,0.9559941329061985,-0.031500447541475296,0.0043615312315523624,174600,1463.13,0.0007,0.22367189824581146,12592,301.54,,
3494000,277,174699,0.982588766142726,-0.002377303084358573,-6.211944128153846e-05,174700,1462.21,0.0007,0.4327499568462372,12599,298.14,,
3496000,277,174799,0.9792235754430294,-0.04477503150701523,-0.05357196927070618,174800,1482.86,0.0007,1.0121482610702515,12606,298.59,,
3498000,277,174899,0.9028173834085464,-0.040896203368902206,-0.0829443708062172,174900,1499.32,0.0007,0.381039559841156,12613,307.93,,
3500000,277,174999,0.9921991215087473,-0.0028429643716663122,-0.0004038468177895993,175000,1511.18,0.0007,0.5911126136779785,12620,305.0,,
3502000,277,175099,0.952708650380373,-0.0447348989546299,-0.014737901277840137,175100,1506.77,0.0007,0.3173932135105133,12627,298.73,,
3504000,277,175199,0.5850028693675995,-0.04271266236901283,-0.08522713929414749,175200,1499.58,0.0007,34.37894821166992,12634,298.31,,
3506000,277,175299,0.9967143919784576,-0.024379955604672432,0.0010590601013973355,175300,1457.1,0.0007,0.22099831700325012,12641,294.46,,
3508000,277,175399,0.9914975063875318,-0.0067109959200024605,-0.0004652522620745003,175400,1464.05,0.0007,0.4766446053981781,12648,295.18,,
3510000,277,175499,0.9781842958182096,-0.049942612648010254,-0.015823394060134888,175500,1473.78,0.0007,0.3694519102573395,12655,294.9,,
3512000,277,175599,0.13147056102752686,-0.07993347942829132,-0.0375521294772625,175600,1482.33,0.0007,18.079858779907227,12662,288.65,,
3514000,277,175699,0.9956692480482161,-0.012838824652135372,7.687274046475068e-05,175700,1486.99,0.0007,0.2404768466949463,12670,285.48,,
3516000,277,175799,0.9802514892071486,-0.015375688672065735,-0.000592811091337353,175800,1492.93,0.0007,2.443312644958496,12676,287.98,,
3518000,277,175899,0.9788023233413696,-7.085287734298618e-07,-0.0,175900,1519.27,0.0007,0.28794530034065247,12684,295.95,,
3520000,,175999,0.9949197811074555,-0.0086193373426795,-0.0002773083106148988,,,0.0007,0.18051278591156006,,,362.6,1790.8
3520000,277,,,,,176000,1532.48,,,12699,299.87,,
3522000,277,176099,0.9960529431700706,-0.06019887328147888,-0.006044767331331968,176100,1565.69,0.0007,0.1404932588338852,12705,309.32,,
3524000,277,176199,0.9919641483575106,-0.010048207826912403,-0.0010510999709367752,176200,1561.65,0.0007,0.2946133613586426,12711,313.38,,
3526000,277,176299,0.996043854393065,-0.06919323652982712,-0.021660109981894493,176300,1568.57,0.0007,0.21788766980171204,12718,313.27,,
3528000,277,176399,0.9557888433337212,-8.587387128500268e-06,-5.67060851608403e-08,176400,1568.03,0.0007,0.8267054557800293,12725,310.61,,
3530000,277,176499,0.9771574065089226,-0.027711138129234314,-0.0011966967722401023,176500,1575.91,0.0007,0.5446335077285767,12732,313.9,,
3532000,277,176599,0.9517076686024666,-0.03397590294480324,-0.04853580519556999,176600,1589.22,0.0007,2.034794569015503,12739,316.61,,
3534000,277,176699,0.3810045123100281,-0.03489324077963829,0.005230361130088568,176700,1614.21,0.0007,14.439669609069824,12746,325.48,,
3536000,277,176799,0.8948211148381233,-0.0608939528465271,-0.22462216019630432,176800,1621.28,0.0007,2.0584638118743896,12754,321.25,,
3538000,277,176899,0.9972379002720118,-0.03852520138025284,0.0207673292607069,176900,1623.87,0.0007,0.16326512396335602,12761,318.94,,
3540000,277,176999,0.9537151083350182,-0.010038698092103004,-0.7762690186500549,177000,1626.03,0.0007,1.9624775648117065,12768,320.12,,
3542000,277,177099,0.8510814905166626,-0.022964127361774445,-0.002740154741331935,177100,1630.03,0.0007,0.1463966816663742,12775,321.91,,
3544000,277,177199,0.9331607297062874,-0.027703186497092247,0.012263412587344646,177200,1656.46,0.0007,2.3994216918945312,12782,326.34,,
3546000,277,177299,0.9694763887673616,-0.0018655728781595826,-0.00010141423263121396,177300,1692.86,0.0007,0.32956573367118835,12789,327.53,,
3548000,277,177399,0.9956127521581948,-0.052524175494909286,0.05724376440048218,177400,1684.97,0.0007,0.22024260461330414,12796,333.17,,
3550000,277,177499,0.9957952382974327,-0.007353720720857382,-0.0009494749829173088,177500,1679.34,0.0007,0.26443415880203247,12803,328.59,,
3552000,277,177599,0.9967185501009226,-0.038119662553071976,-0.02207295596599579,177600,1655.69,0.0007,0.381597101688385,12811,326.95,,
3554000,277,177699,0.9954992365092039,-0.04634195193648338,0.0369139201939106,177700,1652.41,0.0007,0.44128313660621643,12818,336.51,,
3556000,277,177799,0.8348000049591064,-7.16648912657547e-07,-0.0,177800,1663.91,0.0007,0.32789191603660583,12825,335.7,,
3558000,277,177899,0.9840584825724363,-0.001889896229840815,-8.612815872766078e-05,177900,1644.16,0.0007,0.38666266202926636,12832,336.29,,
3560000,,177999,0.9929676125757396,-6.538157322211191e-06,-1.2818976813377958e-07,,,0.0007,0.12367518246173859,,,347.6,1717.0
3560000,277,,,,,178000,1649.51,,,12845,335.92,,
3562000,277,178099,0.9984139811713248,-0.0032170822378247976,-8.829116268316284e-05,178100,1670.64,0.0007,0.06492575258016586,12852,338.45,,
3564000,277,178199,0.9958670996129513,-0.0007513767923228443,-1.98766756511759e-05,178200,1671.93,0.0007,0.15943244099617004,12859,340.69,,
3566000,277,178299,0.9985449116211385,-0.018102234229445457,0.0012903281021863222,178300,1664.25,0.0007,0.088280588388443,12866,338.6,,
3568000,277,178399,0.9991096379817463,-0.10832299292087555,0.013586482964456081,178400,1670.77,0.0007,0.15654413402080536,12874,340.22,,
3570000,277,178499,0.998436777270399,-0.03463798388838768,-0.013965295627713203,178500,1643.23,0.0007,0.09495247900485992,12881,336.4,,
3572000,277,178599,0.9866241356357932,-0.05146707221865654,-0.009984047152101994,178600,1643.38,0.0007,0.8620555996894836,12888,339.33,,
3574000,277,178699,0.9543942920863628,-0.0156168257817626,-0.0008805223042145371,178700,1635.94,0.0007,0.22186128795146942,12895,339.02,,
3576000,277,178799,0.996645410778001,-0.03191022947430611,-0.011898331344127655,178800,1630.66,0.0007,0.14096644520759583,12902,346.54,,
3578000,277,178899,0.9639108963310719,-0.07308327406644821,-0.02882269024848938,178900,1617.78,0.0007,2.878746509552002,12909,347.85,,
3580000,277,178999,0.9951798999682069,-0.05851062759757042,-0.04500953480601311,179000,1611.57,0.0007,0.2148926556110382,12915,348.75,,
3582000,277,179099,0.9843016993254423,-0.03883659839630127,0.01427686121314764,179100,1612.23,0.0007,0.5630244612693787,12921,347.42,,
3584000,277,179199,0.9939626469276845,-0.004597167018800974,-0.00018066642223857343,179200,1603.64,0.0007,0.3011241853237152,12928,347.19,,
3586000,277,179299,0.9508126154541969,-0.016680747270584106,-0.01790342479944229,179300,1595.2,0.0007,2.840730905532837,12936,346.41,,
3588000,277,179399,0.989822156727314,-0.021524420008063316,0.010963628999888897,179400,1594.23,0.0007,0.801779568195343,12943,343.85,,
3590000,277,179499,0.988148208707571,-0.007521527353674173,0.001981786685064435,179500,1599.34,0.0007,0.45704635977745056,12949,347.01,,
3592000,277,179599,0.9615973681211472,-0.0021093678660690784,-0.00014086980081629008,179600,1632.61,0.0007,0.3407098352909088,12956,347.35,,
3594000,277,179699,0.9979913532733917,-0.007212185766547918,-0.00035025851684622467,179700,1644.68,0.0007,0.045926451683044434,12963,344.08,,
3596000,277,179799,0.9925669324584305,-0.0021494922693818808,0.0004953743773512542,179800,1640.73,0.0007,0.24504922330379486,12970,344.07,,
3598000,277,179899,0.9953355733305216,-0.02769448794424534,0.0014571631327271461,179900,1650.21,0.0007,0.20753295719623566,12977,345.05,,
3600000,,179999,0.9977310453541577,-0.0018396395025774837,3.532157279551029e-05,,,0.0007,0.10363441705703735,,,313.6,1650.0
3600000,277,,,,,180000,1648.35,,,12991,346.79,,
3602000,277,180099,-0.021672368049621582,-0.0004612750781234354,-0.00078593660145998,180100,1642.85,0.0007,40.14524459838867,12998,346.92,,
